id,value,category,amount
63976,909,cat_1,909
63977,285,cat_2,285
63978,615,cat_3,615
63979,863,cat_4,863
63980,83,cat_0,83
63981,204,cat_1,204
63982,563,cat_2,563
63983,224,cat_3,224
63984,135,cat_4,135
63985,107,cat_0,107
63986,752,cat_1,752
63987,52,cat_2,52
63988,652,cat_3,652
63989,757,cat_4,757
63990,170,cat_0,170
63991,569,cat_1,569
63992,608,cat_2,608
63993,857,cat_3,857
63994,651,cat_4,651
63995,395,cat_0,395
63996,369,cat_1,369
63997,808,cat_2,808
63998,509,cat_3,509
63999,30,cat_4,30
64000,171,cat_0,171
64001,581,cat_1,581
64002,991,cat_2,991
64003,322,cat_3,322
64004,109,cat_4,109
64005,817,cat_0,817
64006,173,cat_1,173
64007,360,cat_2,360
64008,885,cat_3,885
64009,203,cat_4,203
64010,439,cat_0,439
64011,135,cat_1,135
64012,309,cat_2,309
64013,575,cat_3,575
64014,692,cat_4,692
64015,161,cat_0,161
64016,325,cat_1,325
64017,979,cat_2,979
64018,545,cat_3,545
64019,552,cat_4,552
64020,452,cat_0,452
64021,711,cat_1,711
64022,932,cat_2,932
64023,608,cat_3,608
64024,332,cat_4,332
64025,511,cat_0,511
64026,941,cat_1,941
64027,36,cat_2,36
64028,408,cat_3,408
64029,202,cat_4,202
64030,517,cat_0,517
64031,421,cat_1,421
64032,806,cat_2,806
64033,845,cat_3,845
64034,213,cat_4,213
64035,66,cat_0,66
64036,794,cat_1,794
64037,354,cat_2,354
64038,358,cat_3,358
64039,20,cat_4,20
64040,613,cat_0,613
64041,60,cat_1,60
64042,733,cat_2,733
64043,762,cat_3,762
64044,434,cat_4,434
64045,7,cat_0,7
64046,306,cat_1,306
64047,847,cat_2,847
64048,643,cat_3,643
64049,66,cat_4,66
64050,785,cat_0,785
64051,428,cat_1,428
64052,824,cat_2,824
64053,249,cat_3,249
64054,421,cat_4,421
64055,528,cat_0,528
64056,838,cat_1,838
64057,88,cat_2,88
64058,541,cat_3,541
64059,850,cat_4,850
64060,738,cat_0,738
64061,269,cat_1,269
64062,850,cat_2,850
64063,344,cat_3,344
64064,525,cat_4,525
64065,2,cat_0,2
64066,460,cat_1,460
64067,617,cat_2,617
64068,443,cat_3,443
64069,599,cat_4,599
64070,194,cat_0,194
64071,923,cat_1,923
64072,663,cat_2,663
64073,295,cat_3,295
64074,83,cat_4,83
64075,690,cat_0,690
64076,705,cat_1,705
64077,192,cat_2,192
64078,8,cat_3,8
64079,647,cat_4,647
64080,522,cat_0,522
64081,36,cat_1,36
64082,246,cat_2,246
64083,665,cat_3,665
64084,877,cat_4,877
64085,403,cat_0,403
64086,298,cat_1,298
64087,386,cat_2,386
64088,614,cat_3,614
64089,905,cat_4,905
64090,423,cat_0,423
64091,326,cat_1,326
64092,156,cat_2,156
64093,186,cat_3,186
64094,43,cat_4,43
64095,69,cat_0,69
64096,172,cat_1,172
64097,437,cat_2,437
64098,997,cat_3,997
64099,577,cat_4,577
64100,688,cat_0,688
64101,314,cat_1,314
64102,641,cat_2,641
64103,606,cat_3,606
64104,472,cat_4,472
64105,743,cat_0,743
64106,820,cat_1,820
64107,703,cat_2,703
64108,237,cat_3,237
64109,348,cat_4,348
64110,6,cat_0,6
64111,923,cat_1,923
64112,730,cat_2,730
64113,281,cat_3,281
64114,467,cat_4,467
64115,801,cat_0,801
64116,414,cat_1,414
64117,83,cat_2,83
64118,93,cat_3,93
64119,41,cat_4,41
64120,195,cat_0,195
64121,194,cat_1,194
64122,948,cat_2,948
64123,795,cat_3,795
64124,772,cat_4,772
64125,349,cat_0,349
64126,262,cat_1,262
64127,941,cat_2,941
64128,607,cat_3,607
64129,112,cat_4,112
64130,589,cat_0,589
64131,340,cat_1,340
64132,412,cat_2,412
64133,95,cat_3,95
64134,681,cat_4,681
64135,873,cat_0,873
64136,628,cat_1,628
64137,588,cat_2,588
64138,968,cat_3,968
64139,630,cat_4,630
64140,942,cat_0,942
64141,434,cat_1,434
64142,240,cat_2,240
64143,14,cat_3,14
64144,27,cat_4,27
64145,785,cat_0,785
64146,982,cat_1,982
64147,40,cat_2,40
64148,175,cat_3,175
64149,896,cat_4,896
64150,178,cat_0,178
64151,86,cat_1,86
64152,684,cat_2,684
64153,226,cat_3,226
64154,564,cat_4,564
64155,245,cat_0,245
64156,631,cat_1,631
64157,537,cat_2,537
64158,182,cat_3,182
64159,92,cat_4,92
64160,847,cat_0,847
64161,530,cat_1,530
64162,920,cat_2,920
64163,150,cat_3,150
64164,656,cat_4,656
64165,586,cat_0,586
64166,967,cat_1,967
64167,520,cat_2,520
64168,636,cat_3,636
64169,838,cat_4,838
64170,668,cat_0,668
64171,322,cat_1,322
64172,163,cat_2,163
64173,23,cat_3,23
64174,304,cat_4,304
64175,4,cat_0,4
64176,48,cat_1,48
64177,918,cat_2,918
64178,569,cat_3,569
64179,981,cat_4,981
64180,788,cat_0,788
64181,144,cat_1,144
64182,549,cat_2,549
64183,260,cat_3,260
64184,758,cat_4,758
64185,597,cat_0,597
64186,210,cat_1,210
64187,794,cat_2,794
64188,291,cat_3,291
64189,730,cat_4,730
64190,95,cat_0,95
64191,799,cat_1,799
64192,139,cat_2,139
64193,920,cat_3,920
64194,776,cat_4,776
64195,308,cat_0,308
64196,260,cat_1,260
64197,922,cat_2,922
64198,820,cat_3,820
64199,162,cat_4,162
64200,498,cat_0,498
64201,591,cat_1,591
64202,441,cat_2,441
64203,551,cat_3,551
64204,35,cat_4,35
64205,179,cat_0,179
64206,227,cat_1,227
64207,288,cat_2,288
64208,389,cat_3,389
64209,485,cat_4,485
64210,782,cat_0,782
64211,438,cat_1,438
64212,217,cat_2,217
64213,469,cat_3,469
64214,330,cat_4,330
64215,182,cat_0,182
64216,618,cat_1,618
64217,287,cat_2,287
64218,688,cat_3,688
64219,367,cat_4,367
64220,206,cat_0,206
64221,120,cat_1,120
64222,128,cat_2,128
64223,436,cat_3,436
64224,138,cat_4,138
64225,490,cat_0,490
64226,198,cat_1,198
64227,355,cat_2,355
64228,912,cat_3,912
64229,769,cat_4,769
64230,87,cat_0,87
64231,693,cat_1,693
64232,929,cat_2,929
64233,972,cat_3,972
64234,430,cat_4,430
64235,68,cat_0,68
64236,118,cat_1,118
64237,812,cat_2,812
64238,42,cat_3,42
64239,437,cat_4,437
64240,582,cat_0,582
64241,314,cat_1,314
64242,76,cat_2,76
64243,347,cat_3,347
64244,736,cat_4,736
64245,19,cat_0,19
64246,458,cat_1,458
64247,919,cat_2,919
64248,547,cat_3,547
64249,938,cat_4,938
64250,854,cat_0,854
64251,614,cat_1,614
64252,358,cat_2,358
64253,393,cat_3,393
64254,30,cat_4,30
64255,624,cat_0,624
64256,39,cat_1,39
64257,78,cat_2,78
64258,213,cat_3,213
64259,831,cat_4,831
64260,431,cat_0,431
64261,592,cat_1,592
64262,350,cat_2,350
64263,627,cat_3,627
64264,823,cat_4,823
64265,528,cat_0,528
64266,427,cat_1,427
64267,731,cat_2,731
64268,960,cat_3,960
64269,867,cat_4,867
64270,712,cat_0,712
64271,156,cat_1,156
64272,155,cat_2,155
64273,370,cat_3,370
64274,342,cat_4,342
64275,105,cat_0,105
64276,922,cat_1,922
64277,353,cat_2,353
64278,660,cat_3,660
64279,558,cat_4,558
64280,480,cat_0,480
64281,585,cat_1,585
64282,147,cat_2,147
64283,993,cat_3,993
64284,918,cat_4,918
64285,881,cat_0,881
64286,41,cat_1,41
64287,821,cat_2,821
64288,596,cat_3,596
64289,451,cat_4,451
64290,532,cat_0,532
64291,990,cat_1,990
64292,566,cat_2,566
64293,526,cat_3,526
64294,718,cat_4,718
64295,755,cat_0,755
64296,885,cat_1,885
64297,56,cat_2,56
64298,719,cat_3,719
64299,18,cat_4,18
64300,965,cat_0,965
64301,23,cat_1,23
64302,360,cat_2,360
64303,410,cat_3,410
64304,90,cat_4,90
64305,258,cat_0,258
64306,580,cat_1,580
64307,287,cat_2,287
64308,585,cat_3,585
64309,119,cat_4,119
64310,894,cat_0,894
64311,491,cat_1,491
64312,605,cat_2,605
64313,890,cat_3,890
64314,53,cat_4,53
64315,167,cat_0,167
64316,686,cat_1,686
64317,330,cat_2,330
64318,145,cat_3,145
64319,78,cat_4,78
64320,734,cat_0,734
64321,369,cat_1,369
64322,173,cat_2,173
64323,932,cat_3,932
64324,617,cat_4,617
64325,600,cat_0,600
64326,171,cat_1,171
64327,794,cat_2,794
64328,585,cat_3,585
64329,245,cat_4,245
64330,888,cat_0,888
64331,147,cat_1,147
64332,486,cat_2,486
64333,700,cat_3,700
64334,424,cat_4,424
64335,765,cat_0,765
64336,112,cat_1,112
64337,166,cat_2,166
64338,150,cat_3,150
64339,663,cat_4,663
64340,129,cat_0,129
64341,590,cat_1,590
64342,643,cat_2,643
64343,146,cat_3,146
64344,506,cat_4,506
64345,39,cat_0,39
64346,918,cat_1,918
64347,88,cat_2,88
64348,564,cat_3,564
64349,997,cat_4,997
64350,466,cat_0,466
64351,523,cat_1,523
64352,574,cat_2,574
64353,45,cat_3,45
64354,954,cat_4,954
64355,329,cat_0,329
64356,886,cat_1,886
64357,901,cat_2,901
64358,787,cat_3,787
64359,756,cat_4,756
64360,986,cat_0,986
64361,490,cat_1,490
64362,386,cat_2,386
64363,189,cat_3,189
64364,696,cat_4,696
64365,943,cat_0,943
64366,167,cat_1,167
64367,910,cat_2,910
64368,747,cat_3,747
64369,192,cat_4,192
64370,62,cat_0,62
64371,685,cat_1,685
64372,289,cat_2,289
64373,887,cat_3,887
64374,288,cat_4,288
64375,255,cat_0,255
64376,861,cat_1,861
64377,558,cat_2,558
64378,251,cat_3,251
64379,208,cat_4,208
64380,632,cat_0,632
64381,349,cat_1,349
64382,79,cat_2,79
64383,669,cat_3,669
64384,995,cat_4,995
64385,529,cat_0,529
64386,396,cat_1,396
64387,775,cat_2,775
64388,740,cat_3,740
64389,2,cat_4,2
64390,5,cat_0,5
64391,536,cat_1,536
64392,350,cat_2,350
64393,604,cat_3,604
64394,784,cat_4,784
64395,140,cat_0,140
64396,574,cat_1,574
64397,609,cat_2,609
64398,172,cat_3,172
64399,267,cat_4,267
64400,540,cat_0,540
64401,633,cat_1,633
64402,394,cat_2,394
64403,714,cat_3,714
64404,435,cat_4,435
64405,460,cat_0,460
64406,61,cat_1,61
64407,613,cat_2,613
64408,814,cat_3,814
64409,161,cat_4,161
64410,75,cat_0,75
64411,325,cat_1,325
64412,397,cat_2,397
64413,529,cat_3,529
64414,590,cat_4,590
64415,142,cat_0,142
64416,343,cat_1,343
64417,662,cat_2,662
64418,584,cat_3,584
64419,313,cat_4,313
64420,588,cat_0,588
64421,315,cat_1,315
64422,491,cat_2,491
64423,118,cat_3,118
64424,469,cat_4,469
64425,9,cat_0,9
64426,127,cat_1,127
64427,812,cat_2,812
64428,645,cat_3,645
64429,45,cat_4,45
64430,422,cat_0,422
64431,533,cat_1,533
64432,287,cat_2,287
64433,407,cat_3,407
64434,917,cat_4,917
64435,810,cat_0,810
64436,110,cat_1,110
64437,315,cat_2,315
64438,811,cat_3,811
64439,248,cat_4,248
64440,579,cat_0,579
64441,179,cat_1,179
64442,588,cat_2,588
64443,219,cat_3,219
64444,33,cat_4,33
64445,115,cat_0,115
64446,526,cat_1,526
64447,810,cat_2,810
64448,124,cat_3,124
64449,743,cat_4,743
64450,324,cat_0,324
64451,559,cat_1,559
64452,740,cat_2,740
64453,548,cat_3,548
64454,866,cat_4,866
64455,291,cat_0,291
64456,268,cat_1,268
64457,104,cat_2,104
64458,237,cat_3,237
64459,337,cat_4,337
64460,471,cat_0,471
64461,62,cat_1,62
64462,866,cat_2,866
64463,813,cat_3,813
64464,457,cat_4,457
64465,663,cat_0,663
64466,467,cat_1,467
64467,804,cat_2,804
64468,421,cat_3,421
64469,108,cat_4,108
64470,648,cat_0,648
64471,47,cat_1,47
64472,504,cat_2,504
64473,975,cat_3,975
64474,591,cat_4,591
64475,872,cat_0,872
64476,875,cat_1,875
64477,690,cat_2,690
64478,856,cat_3,856
64479,737,cat_4,737
64480,661,cat_0,661
64481,358,cat_1,358
64482,26,cat_2,26
64483,878,cat_3,878
64484,201,cat_4,201
64485,724,cat_0,724
64486,359,cat_1,359
64487,85,cat_2,85
64488,239,cat_3,239
64489,184,cat_4,184
64490,303,cat_0,303
64491,765,cat_1,765
64492,362,cat_2,362
64493,235,cat_3,235
64494,689,cat_4,689
64495,411,cat_0,411
64496,485,cat_1,485
64497,662,cat_2,662
64498,654,cat_3,654
64499,689,cat_4,689
64500,118,cat_0,118
64501,13,cat_1,13
64502,256,cat_2,256
64503,652,cat_3,652
64504,184,cat_4,184
64505,920,cat_0,920
64506,353,cat_1,353
64507,383,cat_2,383
64508,72,cat_3,72
64509,8,cat_4,8
64510,80,cat_0,80
64511,613,cat_1,613
64512,627,cat_2,627
64513,64,cat_3,64
64514,489,cat_4,489
64515,100,cat_0,100
64516,986,cat_1,986
64517,672,cat_2,672
64518,328,cat_3,328
64519,437,cat_4,437
64520,866,cat_0,866
64521,244,cat_1,244
64522,670,cat_2,670
64523,31,cat_3,31
64524,294,cat_4,294
64525,397,cat_0,397
64526,392,cat_1,392
64527,738,cat_2,738
64528,901,cat_3,901
64529,330,cat_4,330
64530,128,cat_0,128
64531,157,cat_1,157
64532,353,cat_2,353
64533,514,cat_3,514
64534,782,cat_4,782
64535,960,cat_0,960
64536,942,cat_1,942
64537,834,cat_2,834
64538,630,cat_3,630
64539,877,cat_4,877
64540,497,cat_0,497
64541,628,cat_1,628
64542,54,cat_2,54
64543,62,cat_3,62
64544,653,cat_4,653
64545,25,cat_0,25
64546,946,cat_1,946
64547,902,cat_2,902
64548,262,cat_3,262
64549,282,cat_4,282
64550,926,cat_0,926
64551,254,cat_1,254
64552,924,cat_2,924
64553,953,cat_3,953
64554,652,cat_4,652
64555,725,cat_0,725
64556,74,cat_1,74
64557,686,cat_2,686
64558,807,cat_3,807
64559,695,cat_4,695
64560,881,cat_0,881
64561,865,cat_1,865
64562,105,cat_2,105
64563,472,cat_3,472
64564,663,cat_4,663
64565,290,cat_0,290
64566,400,cat_1,400
64567,869,cat_2,869
64568,64,cat_3,64
64569,393,cat_4,393
64570,555,cat_0,555
64571,178,cat_1,178
64572,845,cat_2,845
64573,100,cat_3,100
64574,556,cat_4,556
64575,88,cat_0,88
64576,93,cat_1,93
64577,964,cat_2,964
64578,68,cat_3,68
64579,902,cat_4,902
64580,699,cat_0,699
64581,976,cat_1,976
64582,853,cat_2,853
64583,144,cat_3,144
64584,997,cat_4,997
64585,162,cat_0,162
64586,397,cat_1,397
64587,209,cat_2,209
64588,618,cat_3,618
64589,799,cat_4,799
64590,243,cat_0,243
64591,105,cat_1,105
64592,712,cat_2,712
64593,228,cat_3,228
64594,147,cat_4,147
64595,550,cat_0,550
64596,107,cat_1,107
64597,779,cat_2,779
64598,524,cat_3,524
64599,494,cat_4,494
64600,718,cat_0,718
64601,453,cat_1,453
64602,207,cat_2,207
64603,608,cat_3,608
64604,1,cat_4,1
64605,889,cat_0,889
64606,476,cat_1,476
64607,370,cat_2,370
64608,23,cat_3,23
64609,812,cat_4,812
64610,324,cat_0,324
64611,607,cat_1,607
64612,906,cat_2,906
64613,904,cat_3,904
64614,537,cat_4,537
64615,724,cat_0,724
64616,13,cat_1,13
64617,367,cat_2,367
64618,139,cat_3,139
64619,939,cat_4,939
64620,52,cat_0,52
64621,278,cat_1,278
64622,771,cat_2,771
64623,456,cat_3,456
64624,892,cat_4,892
64625,230,cat_0,230
64626,561,cat_1,561
64627,60,cat_2,60
64628,834,cat_3,834
64629,295,cat_4,295
64630,521,cat_0,521
64631,44,cat_1,44
64632,82,cat_2,82
64633,361,cat_3,361
64634,978,cat_4,978
64635,414,cat_0,414
64636,434,cat_1,434
64637,760,cat_2,760
64638,130,cat_3,130
64639,831,cat_4,831
64640,621,cat_0,621
64641,301,cat_1,301
64642,233,cat_2,233
64643,791,cat_3,791
64644,737,cat_4,737
64645,257,cat_0,257
64646,262,cat_1,262
64647,257,cat_2,257
64648,111,cat_3,111
64649,955,cat_4,955
64650,658,cat_0,658
64651,597,cat_1,597
64652,119,cat_2,119
64653,30,cat_3,30
64654,294,cat_4,294
64655,315,cat_0,315
64656,89,cat_1,89
64657,264,cat_2,264
64658,51,cat_3,51
64659,282,cat_4,282
64660,620,cat_0,620
64661,240,cat_1,240
64662,615,cat_2,615
64663,522,cat_3,522
64664,10,cat_4,10
64665,458,cat_0,458
64666,598,cat_1,598
64667,629,cat_2,629
64668,832,cat_3,832
64669,269,cat_4,269
64670,854,cat_0,854
64671,786,cat_1,786
64672,828,cat_2,828
64673,266,cat_3,266
64674,353,cat_4,353
64675,694,cat_0,694
64676,142,cat_1,142
64677,84,cat_2,84
64678,89,cat_3,89
64679,73,cat_4,73
64680,682,cat_0,682
64681,471,cat_1,471
64682,384,cat_2,384
64683,98,cat_3,98
64684,112,cat_4,112
64685,625,cat_0,625
64686,686,cat_1,686
64687,238,cat_2,238
64688,810,cat_3,810
64689,329,cat_4,329
64690,260,cat_0,260
64691,567,cat_1,567
64692,835,cat_2,835
64693,406,cat_3,406
64694,731,cat_4,731
64695,568,cat_0,568
64696,157,cat_1,157
64697,690,cat_2,690
64698,487,cat_3,487
64699,370,cat_4,370
64700,344,cat_0,344
64701,957,cat_1,957
64702,354,cat_2,354
64703,262,cat_3,262
64704,205,cat_4,205
64705,521,cat_0,521
64706,41,cat_1,41
64707,123,cat_2,123
64708,437,cat_3,437
64709,180,cat_4,180
64710,250,cat_0,250
64711,716,cat_1,716
64712,430,cat_2,430
64713,969,cat_3,969
64714,222,cat_4,222
64715,749,cat_0,749
64716,298,cat_1,298
64717,514,cat_2,514
64718,505,cat_3,505
64719,1000,cat_4,1000
64720,757,cat_0,757
64721,526,cat_1,526
64722,840,cat_2,840
64723,539,cat_3,539
64724,281,cat_4,281
64725,19,cat_0,19
64726,431,cat_1,431
64727,526,cat_2,526
64728,385,cat_3,385
64729,526,cat_4,526
64730,557,cat_0,557
64731,524,cat_1,524
64732,560,cat_2,560
64733,603,cat_3,603
64734,901,cat_4,901
64735,507,cat_0,507
64736,55,cat_1,55
64737,213,cat_2,213
64738,738,cat_3,738
64739,756,cat_4,756
64740,581,cat_0,581
64741,449,cat_1,449
64742,337,cat_2,337
64743,119,cat_3,119
64744,296,cat_4,296
64745,988,cat_0,988
64746,888,cat_1,888
64747,192,cat_2,192
64748,489,cat_3,489
64749,94,cat_4,94
64750,140,cat_0,140
64751,782,cat_1,782
64752,98,cat_2,98
64753,386,cat_3,386
64754,798,cat_4,798
64755,362,cat_0,362
64756,854,cat_1,854
64757,409,cat_2,409
64758,358,cat_3,358
64759,936,cat_4,936
64760,897,cat_0,897
64761,458,cat_1,458
64762,367,cat_2,367
64763,654,cat_3,654
64764,737,cat_4,737
64765,141,cat_0,141
64766,867,cat_1,867
64767,82,cat_2,82
64768,573,cat_3,573
64769,698,cat_4,698
64770,179,cat_0,179
64771,119,cat_1,119
64772,373,cat_2,373
64773,804,cat_3,804
64774,650,cat_4,650
64775,386,cat_0,386
64776,694,cat_1,694
64777,733,cat_2,733
64778,128,cat_3,128
64779,260,cat_4,260
64780,409,cat_0,409
64781,168,cat_1,168
64782,132,cat_2,132
64783,767,cat_3,767
64784,688,cat_4,688
64785,656,cat_0,656
64786,601,cat_1,601
64787,372,cat_2,372
64788,833,cat_3,833
64789,495,cat_4,495
64790,377,cat_0,377
64791,261,cat_1,261
64792,695,cat_2,695
64793,85,cat_3,85
64794,790,cat_4,790
64795,111,cat_0,111
64796,401,cat_1,401
64797,519,cat_2,519
64798,887,cat_3,887
64799,217,cat_4,217
64800,992,cat_0,992
64801,381,cat_1,381
64802,59,cat_2,59
64803,158,cat_3,158
64804,132,cat_4,132
64805,821,cat_0,821
64806,941,cat_1,941
64807,442,cat_2,442
64808,200,cat_3,200
64809,205,cat_4,205
64810,399,cat_0,399
64811,851,cat_1,851
64812,247,cat_2,247
64813,760,cat_3,760
64814,117,cat_4,117
64815,952,cat_0,952
64816,7,cat_1,7
64817,194,cat_2,194
64818,562,cat_3,562
64819,553,cat_4,553
64820,586,cat_0,586
64821,798,cat_1,798
64822,348,cat_2,348
64823,883,cat_3,883
64824,610,cat_4,610
64825,123,cat_0,123
64826,282,cat_1,282
64827,650,cat_2,650
64828,540,cat_3,540
64829,83,cat_4,83
64830,423,cat_0,423
64831,565,cat_1,565
64832,828,cat_2,828
64833,205,cat_3,205
64834,14,cat_4,14
64835,927,cat_0,927
64836,293,cat_1,293
64837,259,cat_2,259
64838,859,cat_3,859
64839,745,cat_4,745
64840,727,cat_0,727
64841,698,cat_1,698
64842,246,cat_2,246
64843,486,cat_3,486
64844,209,cat_4,209
64845,574,cat_0,574
64846,456,cat_1,456
64847,297,cat_2,297
64848,16,cat_3,16
64849,581,cat_4,581
64850,534,cat_0,534
64851,754,cat_1,754
64852,799,cat_2,799
64853,868,cat_3,868
64854,211,cat_4,211
64855,646,cat_0,646
64856,870,cat_1,870
64857,40,cat_2,40
64858,606,cat_3,606
64859,239,cat_4,239
64860,125,cat_0,125
64861,877,cat_1,877
64862,141,cat_2,141
64863,779,cat_3,779
64864,629,cat_4,629
64865,670,cat_0,670
64866,789,cat_1,789
64867,381,cat_2,381
64868,195,cat_3,195
64869,403,cat_4,403
64870,665,cat_0,665
64871,23,cat_1,23
64872,553,cat_2,553
64873,595,cat_3,595
64874,224,cat_4,224
64875,511,cat_0,511
64876,373,cat_1,373
64877,145,cat_2,145
64878,384,cat_3,384
64879,715,cat_4,715
64880,485,cat_0,485
64881,226,cat_1,226
64882,897,cat_2,897
64883,65,cat_3,65
64884,918,cat_4,918
64885,225,cat_0,225
64886,979,cat_1,979
64887,416,cat_2,416
64888,15,cat_3,15
64889,25,cat_4,25
64890,577,cat_0,577
64891,590,cat_1,590
64892,915,cat_2,915
64893,269,cat_3,269
64894,591,cat_4,591
64895,258,cat_0,258
64896,287,cat_1,287
64897,806,cat_2,806
64898,780,cat_3,780
64899,169,cat_4,169
64900,520,cat_0,520
64901,778,cat_1,778
64902,327,cat_2,327
64903,568,cat_3,568
64904,731,cat_4,731
64905,500,cat_0,500
64906,456,cat_1,456
64907,103,cat_2,103
64908,645,cat_3,645
64909,551,cat_4,551
64910,824,cat_0,824
64911,402,cat_1,402
64912,670,cat_2,670
64913,673,cat_3,673
64914,827,cat_4,827
64915,606,cat_0,606
64916,641,cat_1,641
64917,387,cat_2,387
64918,394,cat_3,394
64919,192,cat_4,192
64920,711,cat_0,711
64921,318,cat_1,318
64922,964,cat_2,964
64923,558,cat_3,558
64924,90,cat_4,90
64925,258,cat_0,258
64926,314,cat_1,314
64927,521,cat_2,521
64928,76,cat_3,76
64929,619,cat_4,619
64930,333,cat_0,333
64931,334,cat_1,334
64932,417,cat_2,417
64933,11,cat_3,11
64934,14,cat_4,14
64935,754,cat_0,754
64936,326,cat_1,326
64937,156,cat_2,156
64938,306,cat_3,306
64939,667,cat_4,667
64940,107,cat_0,107
64941,265,cat_1,265
64942,61,cat_2,61
64943,578,cat_3,578
64944,932,cat_4,932
64945,843,cat_0,843
64946,831,cat_1,831
64947,249,cat_2,249
64948,90,cat_3,90
64949,476,cat_4,476
64950,750,cat_0,750
64951,100,cat_1,100
64952,221,cat_2,221
64953,230,cat_3,230
64954,517,cat_4,517
64955,420,cat_0,420
64956,167,cat_1,167
64957,914,cat_2,914
64958,878,cat_3,878
64959,463,cat_4,463
64960,438,cat_0,438
64961,34,cat_1,34
64962,238,cat_2,238
64963,837,cat_3,837
64964,586,cat_4,586
64965,735,cat_0,735
64966,450,cat_1,450
64967,771,cat_2,771
64968,74,cat_3,74
64969,379,cat_4,379
64970,246,cat_0,246
64971,565,cat_1,565
64972,899,cat_2,899
64973,861,cat_3,861
64974,792,cat_4,792
64975,646,cat_0,646
64976,211,cat_1,211
64977,383,cat_2,383
64978,690,cat_3,690
64979,954,cat_4,954
64980,807,cat_0,807
64981,883,cat_1,883
64982,801,cat_2,801
64983,775,cat_3,775
64984,483,cat_4,483
64985,540,cat_0,540
64986,704,cat_1,704
64987,232,cat_2,232
64988,644,cat_3,644
64989,607,cat_4,607
64990,775,cat_0,775
64991,14,cat_1,14
64992,65,cat_2,65
64993,12,cat_3,12
64994,952,cat_4,952
64995,393,cat_0,393
64996,253,cat_1,253
64997,199,cat_2,199
64998,946,cat_3,946
64999,46,cat_4,46
65000,393,cat_0,393
65001,426,cat_1,426
65002,41,cat_2,41
65003,70,cat_3,70
65004,316,cat_4,316
65005,248,cat_0,248
65006,229,cat_1,229
65007,859,cat_2,859
65008,825,cat_3,825
65009,889,cat_4,889
65010,206,cat_0,206
65011,557,cat_1,557
65012,975,cat_2,975
65013,185,cat_3,185
65014,342,cat_4,342
65015,219,cat_0,219
65016,861,cat_1,861
65017,300,cat_2,300
65018,717,cat_3,717
65019,293,cat_4,293
65020,349,cat_0,349
65021,343,cat_1,343
65022,567,cat_2,567
65023,194,cat_3,194
65024,968,cat_4,968
65025,317,cat_0,317
65026,54,cat_1,54
65027,931,cat_2,931
65028,630,cat_3,630
65029,163,cat_4,163
65030,629,cat_0,629
65031,810,cat_1,810
65032,47,cat_2,47
65033,998,cat_3,998
65034,549,cat_4,549
65035,81,cat_0,81
65036,504,cat_1,504
65037,698,cat_2,698
65038,352,cat_3,352
65039,896,cat_4,896
65040,930,cat_0,930
65041,721,cat_1,721
65042,334,cat_2,334
65043,585,cat_3,585
65044,823,cat_4,823
65045,174,cat_0,174
65046,189,cat_1,189
65047,789,cat_2,789
65048,275,cat_3,275
65049,599,cat_4,599
65050,522,cat_0,522
65051,676,cat_1,676
65052,984,cat_2,984
65053,539,cat_3,539
65054,348,cat_4,348
65055,638,cat_0,638
65056,640,cat_1,640
65057,952,cat_2,952
65058,913,cat_3,913
65059,567,cat_4,567
65060,255,cat_0,255
65061,939,cat_1,939
65062,802,cat_2,802
65063,391,cat_3,391
65064,719,cat_4,719
65065,39,cat_0,39
65066,151,cat_1,151
65067,706,cat_2,706
65068,326,cat_3,326
65069,97,cat_4,97
65070,897,cat_0,897
65071,202,cat_1,202
65072,172,cat_2,172
65073,950,cat_3,950
65074,539,cat_4,539
65075,790,cat_0,790
65076,897,cat_1,897
65077,479,cat_2,479
65078,158,cat_3,158
65079,456,cat_4,456
65080,964,cat_0,964
65081,996,cat_1,996
65082,688,cat_2,688
65083,600,cat_3,600
65084,420,cat_4,420
65085,644,cat_0,644
65086,952,cat_1,952
65087,801,cat_2,801
65088,459,cat_3,459
65089,402,cat_4,402
65090,598,cat_0,598
65091,412,cat_1,412
65092,829,cat_2,829
65093,829,cat_3,829
65094,399,cat_4,399
65095,994,cat_0,994
65096,24,cat_1,24
65097,535,cat_2,535
65098,765,cat_3,765
65099,618,cat_4,618
65100,186,cat_0,186
65101,653,cat_1,653
65102,358,cat_2,358
65103,42,cat_3,42
65104,503,cat_4,503
65105,414,cat_0,414
65106,677,cat_1,677
65107,61,cat_2,61
65108,818,cat_3,818
65109,979,cat_4,979
65110,710,cat_0,710
65111,453,cat_1,453
65112,342,cat_2,342
65113,382,cat_3,382
65114,204,cat_4,204
65115,753,cat_0,753
65116,243,cat_1,243
65117,449,cat_2,449
65118,523,cat_3,523
65119,111,cat_4,111
65120,546,cat_0,546
65121,638,cat_1,638
65122,289,cat_2,289
65123,199,cat_3,199
65124,8,cat_4,8
65125,425,cat_0,425
65126,278,cat_1,278
65127,297,cat_2,297
65128,469,cat_3,469
65129,644,cat_4,644
65130,138,cat_0,138
65131,236,cat_1,236
65132,923,cat_2,923
65133,453,cat_3,453
65134,972,cat_4,972
65135,123,cat_0,123
65136,480,cat_1,480
65137,459,cat_2,459
65138,191,cat_3,191
65139,659,cat_4,659
65140,211,cat_0,211
