algo_strategy,average_price,client_order_id,event_type,fade_reason,filled_quantity,hour,order_id,order_level,order_type,parent_order_id,quantity,record_id,reject_reason,remaining_quantity,side,snapshot_time,state,ticker,urgency,venue
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00182,2,ALGO_SLICE,ALGO_001,5897,REC_00000729,,5897,Buy,2025-08-12T12:42:03,PENDING,ASML.AS,CRITICAL,
,650.0326616854275,C20241216_MEGA,VENUE_FILLED,,1965,,SOR_000544,3,ROUTE,SLICE_00182,1965,REC_00000730,,0,Buy,2025-08-12T12:42:03,FILLED,ASML.AS,,NYSE
,650.046013951176,C20241216_MEGA,VENUE_FILLED,,1965,,SOR_000545,3,ROUTE,SLICE_00182,1965,REC_00000731,,0,Buy,2025-08-12T12:42:03.050000,FILLED,ASML.AS,,NASDAQ
,650.0397830913299,C20241216_MEGA,VENUE_FILLED,,1965,,SOR_000546,3,ROUTE,SLICE_00182,1965,REC_00000732,,0,Buy,2025-08-12T12:42:03.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00183,2,ALGO_SLICE,ALGO_001,7904,REC_00000733,,7904,Buy,2025-08-12T12:43:12,PENDING,ASML.AS,CRITICAL,
,650.0465609142088,C20241216_MEGA,VENUE_FILLED,,2634,,SOR_000547,3,ROUTE,SLICE_00183,2634,REC_00000734,,0,Buy,2025-08-12T12:43:12,FILLED,ASML.AS,,NYSE
,650.0272950110677,C20241216_MEGA,VENUE_FILLED,,2634,,SOR_000548,3,ROUTE,SLICE_00183,2634,REC_00000735,,0,Buy,2025-08-12T12:43:12.050000,FILLED,ASML.AS,,NASDAQ
,650.0230085434226,C20241216_MEGA,VENUE_PARTIAL,,1317,,SOR_000549,3,ROUTE,SLICE_00183,2634,REC_00000736,,1317,Buy,2025-08-12T12:43:12.100000,PARTIAL,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00184,2,ALGO_SLICE,ALGO_001,7870,REC_00000737,,7870,Buy,2025-08-12T12:44:59,PENDING,ASML.AS,CRITICAL,
,650.0480875746049,C20241216_MEGA,VENUE_FILLED,,2623,,SOR_000550,3,ROUTE,SLICE_00184,2623,REC_00000738,,0,Buy,2025-08-12T12:44:59,FILLED,ASML.AS,,NYSE
,650.021937698787,C20241216_MEGA,VENUE_FILLED,,2623,,SOR_000551,3,ROUTE,SLICE_00184,2623,REC_00000739,,0,Buy,2025-08-12T12:44:59.050000,FILLED,ASML.AS,,NASDAQ
,650.033653201687,C20241216_MEGA,VENUE_FILLED,,2623,,SOR_000552,3,ROUTE,SLICE_00184,2623,REC_00000740,,0,Buy,2025-08-12T12:44:59.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00185,2,ALGO_SLICE,ALGO_001,4538,REC_00000741,,4538,Buy,2025-08-12T12:46:10,PENDING,ASML.AS,CRITICAL,
,650.0218818461251,C20241216_MEGA,VENUE_FILLED,,1512,,SOR_000553,3,ROUTE,SLICE_00185,1512,REC_00000742,,0,Buy,2025-08-12T12:46:10,FILLED,ASML.AS,,NYSE
,650.0385069350222,C20241216_MEGA,VENUE_PARTIAL,,756,,SOR_000554,3,ROUTE,SLICE_00185,1512,REC_00000743,,756,Buy,2025-08-12T12:46:10.050000,PARTIAL,ASML.AS,,NASDAQ
,650.0289859759248,C20241216_MEGA,VENUE_FILLED,,1512,,SOR_000555,3,ROUTE,SLICE_00185,1512,REC_00000744,,0,Buy,2025-08-12T12:46:10.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00186,2,ALGO_SLICE,ALGO_001,5531,REC_00000745,,5531,Buy,2025-08-12T12:46:47,PENDING,ASML.AS,CRITICAL,
,650.0421682474887,C20241216_MEGA,VENUE_FILLED,,1843,,SOR_000556,3,ROUTE,SLICE_00186,1843,REC_00000746,,0,Buy,2025-08-12T12:46:47,FILLED,ASML.AS,,NYSE
,650.0211012559099,C20241216_MEGA,VENUE_FILLED,,1843,,SOR_000557,3,ROUTE,SLICE_00186,1843,REC_00000747,,0,Buy,2025-08-12T12:46:47.050000,FILLED,ASML.AS,,NASDAQ
,650.0481042004031,C20241216_MEGA,VENUE_PARTIAL,,921,,SOR_000558,3,ROUTE,SLICE_00186,1843,REC_00000748,,922,Buy,2025-08-12T12:46:47.100000,PARTIAL,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00187,2,ALGO_SLICE,ALGO_001,5185,REC_00000749,,5185,Buy,2025-08-12T12:47:38,PENDING,ASML.AS,CRITICAL,
,650.0473566031175,C20241216_MEGA,VENUE_FILLED,,1728,,SOR_000559,3,ROUTE,SLICE_00187,1728,REC_00000750,,0,Buy,2025-08-12T12:47:38,FILLED,ASML.AS,,NYSE
,650.0260298258268,C20241216_MEGA,VENUE_PARTIAL,,864,,SOR_000560,3,ROUTE,SLICE_00187,1728,REC_00000751,,864,Buy,2025-08-12T12:47:38.050000,PARTIAL,ASML.AS,,NASDAQ
,650.0375565848029,C20241216_MEGA,VENUE_FILLED,,1728,,SOR_000561,3,ROUTE,SLICE_00187,1728,REC_00000752,,0,Buy,2025-08-12T12:47:38.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00188,2,ALGO_SLICE,ALGO_001,6296,REC_00000753,,6296,Buy,2025-08-12T12:49:31,PENDING,ASML.AS,CRITICAL,
,650.0249332140246,C20241216_MEGA,VENUE_FILLED,,2098,,SOR_000562,3,ROUTE,SLICE_00188,2098,REC_00000754,,0,Buy,2025-08-12T12:49:31,FILLED,ASML.AS,,NYSE
,650.0365689078734,C20241216_MEGA,VENUE_FILLED,,2098,,SOR_000563,3,ROUTE,SLICE_00188,2098,REC_00000755,,0,Buy,2025-08-12T12:49:31.050000,FILLED,ASML.AS,,NASDAQ
,650.0460695553415,C20241216_MEGA,VENUE_FILLED,,2098,,SOR_000564,3,ROUTE,SLICE_00188,2098,REC_00000756,,0,Buy,2025-08-12T12:49:31.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00189,2,ALGO_SLICE,ALGO_001,7517,REC_00000757,,7517,Buy,2025-08-12T12:51:16,PENDING,ASML.AS,CRITICAL,
,650.039516409345,C20241216_MEGA,VENUE_FILLED,,2505,,SOR_000565,3,ROUTE,SLICE_00189,2505,REC_00000758,,0,Buy,2025-08-12T12:51:16,FILLED,ASML.AS,,NYSE
,650.0468604094713,C20241216_MEGA,VENUE_FILLED,,2505,,SOR_000566,3,ROUTE,SLICE_00189,2505,REC_00000759,,0,Buy,2025-08-12T12:51:16.050000,FILLED,ASML.AS,,NASDAQ
,650.0343270768772,C20241216_MEGA,VENUE_FILLED,,2505,,SOR_000567,3,ROUTE,SLICE_00189,2505,REC_00000760,,0,Buy,2025-08-12T12:51:16.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00190,2,ALGO_SLICE,ALGO_001,6939,REC_00000761,,6939,Buy,2025-08-12T12:52:40,PENDING,ASML.AS,CRITICAL,
,650.0302565286688,C20241216_MEGA,VENUE_FILLED,,2313,,SOR_000568,3,ROUTE,SLICE_00190,2313,REC_00000762,,0,Buy,2025-08-12T12:52:40,FILLED,ASML.AS,,NYSE
,650.0391705979882,C20241216_MEGA,VENUE_FILLED,,2313,,SOR_000569,3,ROUTE,SLICE_00190,2313,REC_00000763,,0,Buy,2025-08-12T12:52:40.050000,FILLED,ASML.AS,,NASDAQ
,650.0245592925814,C20241216_MEGA,VENUE_FILLED,,2313,,SOR_000570,3,ROUTE,SLICE_00190,2313,REC_00000764,,0,Buy,2025-08-12T12:52:40.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00191,2,ALGO_SLICE,ALGO_001,4434,REC_00000765,,4434,Buy,2025-08-12T12:53:46,PENDING,ASML.AS,CRITICAL,
,650.0386890261623,C20241216_MEGA,VENUE_FILLED,,1478,,SOR_000571,3,ROUTE,SLICE_00191,1478,REC_00000766,,0,Buy,2025-08-12T12:53:46,FILLED,ASML.AS,,NYSE
,650.0426599982832,C20241216_MEGA,VENUE_FILLED,,1478,,SOR_000572,3,ROUTE,SLICE_00191,1478,REC_00000767,,0,Buy,2025-08-12T12:53:46.050000,FILLED,ASML.AS,,NASDAQ
,650.0304989089117,C20241216_MEGA,VENUE_FILLED,,1478,,SOR_000573,3,ROUTE,SLICE_00191,1478,REC_00000768,,0,Buy,2025-08-12T12:53:46.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00192,2,ALGO_SLICE,ALGO_001,6467,REC_00000769,,6467,Buy,2025-08-12T12:55:45,PENDING,ASML.AS,CRITICAL,
,650.0221175373806,C20241216_MEGA,VENUE_FILLED,,2155,,SOR_000574,3,ROUTE,SLICE_00192,2155,REC_00000770,,0,Buy,2025-08-12T12:55:45,FILLED,ASML.AS,,NYSE
,650.0385777055387,C20241216_MEGA,VENUE_FILLED,,2155,,SOR_000575,3,ROUTE,SLICE_00192,2155,REC_00000771,,0,Buy,2025-08-12T12:55:45.050000,FILLED,ASML.AS,,NASDAQ
,650.0421065967865,C20241216_MEGA,VENUE_FILLED,,2155,,SOR_000576,3,ROUTE,SLICE_00192,2155,REC_00000772,,0,Buy,2025-08-12T12:55:45.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00193,2,ALGO_SLICE,ALGO_001,6327,REC_00000773,,6327,Buy,2025-08-12T12:56:41,PENDING,ASML.AS,CRITICAL,
,650.0337470365026,C20241216_MEGA,VENUE_FILLED,,2109,,SOR_000577,3,ROUTE,SLICE_00193,2109,REC_00000774,,0,Buy,2025-08-12T12:56:41,FILLED,ASML.AS,,NYSE
,650.020645701327,C20241216_MEGA,VENUE_FILLED,,2109,,SOR_000578,3,ROUTE,SLICE_00193,2109,REC_00000775,,0,Buy,2025-08-12T12:56:41.050000,FILLED,ASML.AS,,NASDAQ
,650.0469932758268,C20241216_MEGA,VENUE_FILLED,,2109,,SOR_000579,3,ROUTE,SLICE_00193,2109,REC_00000776,,0,Buy,2025-08-12T12:56:41.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00194,2,ALGO_SLICE,ALGO_001,4580,REC_00000777,,4580,Buy,2025-08-12T12:57:47,PENDING,ASML.AS,CRITICAL,
,650.0368520238547,C20241216_MEGA,VENUE_FILLED,,1526,,SOR_000580,3,ROUTE,SLICE_00194,1526,REC_00000778,,0,Buy,2025-08-12T12:57:47,FILLED,ASML.AS,,NYSE
,650.0254519924977,C20241216_MEGA,VENUE_FILLED,,1526,,SOR_000581,3,ROUTE,SLICE_00194,1526,REC_00000779,,0,Buy,2025-08-12T12:57:47.050000,FILLED,ASML.AS,,NASDAQ
,650.0434876625475,C20241216_MEGA,VENUE_FILLED,,1526,,SOR_000582,3,ROUTE,SLICE_00194,1526,REC_00000780,,0,Buy,2025-08-12T12:57:47.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00195,2,ALGO_SLICE,ALGO_001,7469,REC_00000781,,7469,Buy,2025-08-12T12:59:41,PENDING,ASML.AS,CRITICAL,
,650.0480281250058,C20241216_MEGA,VENUE_FILLED,,2489,,SOR_000583,3,ROUTE,SLICE_00195,2489,REC_00000782,,0,Buy,2025-08-12T12:59:41,FILLED,ASML.AS,,NYSE
,650.0482676547012,C20241216_MEGA,VENUE_FILLED,,2489,,SOR_000584,3,ROUTE,SLICE_00195,2489,REC_00000783,,0,Buy,2025-08-12T12:59:41.050000,FILLED,ASML.AS,,NASDAQ
,650.0403372957595,C20241216_MEGA,VENUE_FILLED,,2489,,SOR_000585,3,ROUTE,SLICE_00195,2489,REC_00000784,,0,Buy,2025-08-12T12:59:41.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00196,2,ALGO_SLICE,ALGO_001,6912,REC_00000785,,6912,Buy,2025-08-12T13:01:09,PENDING,ASML.AS,CRITICAL,
,650.0263764265524,C20241216_MEGA,VENUE_FILLED,,2304,,SOR_000586,3,ROUTE,SLICE_00196,2304,REC_00000786,,0,Buy,2025-08-12T13:01:09,FILLED,ASML.AS,,NYSE
,650.0378681874106,C20241216_MEGA,VENUE_FILLED,,2304,,SOR_000587,3,ROUTE,SLICE_00196,2304,REC_00000787,,0,Buy,2025-08-12T13:01:09.050000,FILLED,ASML.AS,,NASDAQ
,650.0212720872883,C20241216_MEGA,VENUE_FILLED,,2304,,SOR_000588,3,ROUTE,SLICE_00196,2304,REC_00000788,,0,Buy,2025-08-12T13:01:09.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00197,2,ALGO_SLICE,ALGO_001,5590,REC_00000789,,5590,Buy,2025-08-12T13:03:02,PENDING,ASML.AS,CRITICAL,
,650.0353006100848,C20241216_MEGA,VENUE_FILLED,,1863,,SOR_000589,3,ROUTE,SLICE_00197,1863,REC_00000790,,0,Buy,2025-08-12T13:03:02,FILLED,ASML.AS,,NYSE
,0,C20241216_MEGA,VENUE_FADE,Liquidity exhausted,0,,SOR_000590,3,ROUTE,SLICE_00197,1863,REC_00000791,,1863,Buy,2025-08-12T13:03:02.050000,FADE,ASML.AS,,NASDAQ
,650.0427909661862,C20241216_MEGA,VENUE_FILLED,,1863,,SOR_000591,3,ROUTE,SLICE_00197,1863,REC_00000792,,0,Buy,2025-08-12T13:03:02.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00198,2,ALGO_SLICE,ALGO_001,4157,REC_00000793,,4157,Buy,2025-08-12T13:04:14,PENDING,ASML.AS,CRITICAL,
,650.0498375312324,C20241216_MEGA,VENUE_PARTIAL,,692,,SOR_000592,3,ROUTE,SLICE_00198,1385,REC_00000794,,693,Buy,2025-08-12T13:04:14,PARTIAL,ASML.AS,,NYSE
,650.0283906016626,C20241216_MEGA,VENUE_FILLED,,1385,,SOR_000593,3,ROUTE,SLICE_00198,1385,REC_00000795,,0,Buy,2025-08-12T13:04:14.050000,FILLED,ASML.AS,,NASDAQ
,650.028824403431,C20241216_MEGA,VENUE_PARTIAL,,692,,SOR_000594,3,ROUTE,SLICE_00198,1385,REC_00000796,,693,Buy,2025-08-12T13:04:14.100000,PARTIAL,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00199,2,ALGO_SLICE,ALGO_001,4175,REC_00000797,,4175,Buy,2025-08-12T13:05:15,PENDING,ASML.AS,CRITICAL,
,650.0475070043709,C20241216_MEGA,VENUE_FILLED,,1391,,SOR_000595,3,ROUTE,SLICE_00199,1391,REC_00000798,,0,Buy,2025-08-12T13:05:15,FILLED,ASML.AS,,NYSE
,650.0444816645343,C20241216_MEGA,VENUE_FILLED,,1391,,SOR_000596,3,ROUTE,SLICE_00199,1391,REC_00000799,,0,Buy,2025-08-12T13:05:15.050000,FILLED,ASML.AS,,NASDAQ
,650.0473404112003,C20241216_MEGA,VENUE_FILLED,,1391,,SOR_000597,3,ROUTE,SLICE_00199,1391,REC_00000800,,0,Buy,2025-08-12T13:05:15.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00200,2,ALGO_SLICE,ALGO_001,5170,REC_00000801,,5170,Buy,2025-08-12T13:06:06,PENDING,ASML.AS,CRITICAL,
,650.0467880478219,C20241216_MEGA,VENUE_FILLED,,1723,,SOR_000598,3,ROUTE,SLICE_00200,1723,REC_00000802,,0,Buy,2025-08-12T13:06:06,FILLED,ASML.AS,,NYSE
,650.030292326428,C20241216_MEGA,VENUE_FILLED,,1723,,SOR_000599,3,ROUTE,SLICE_00200,1723,REC_00000803,,0,Buy,2025-08-12T13:06:06.050000,FILLED,ASML.AS,,NASDAQ
,650.0419179317496,C20241216_MEGA,VENUE_FILLED,,1723,,SOR_000600,3,ROUTE,SLICE_00200,1723,REC_00000804,,0,Buy,2025-08-12T13:06:06.100000,FILLED,ASML.AS,,ARCA
,650.0355420221787,C20241216_MEGA,CLIENT_UPDATE,,1050937,4,CLIENT_001,0,CLIENT,,2000000,REC_00000805,,949063,Buy,2025-08-12T13:06:07,WORKING,ASML.AS,CRITICAL,
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00201,2,ALGO_SLICE,ALGO_001,2492,REC_00000806,,2492,Buy,2025-08-12T13:07:30,PENDING,ASML.AS,URGENT,
,650.0230542864018,C20241216_MEGA,VENUE_FILLED,,830,,SOR_000601,3,ROUTE,SLICE_00201,830,REC_00000807,,0,Buy,2025-08-12T13:07:30,FILLED,ASML.AS,,NYSE
,650.028881672245,C20241216_MEGA,VENUE_PARTIAL,,415,,SOR_000602,3,ROUTE,SLICE_00201,830,REC_00000808,,415,Buy,2025-08-12T13:07:30.050000,PARTIAL,ASML.AS,,NASDAQ
,650.016910052287,C20241216_MEGA,VENUE_FILLED,,830,,SOR_000603,3,ROUTE,SLICE_00201,830,REC_00000809,,0,Buy,2025-08-12T13:07:30.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00202,2,ALGO_SLICE,ALGO_001,3349,REC_00000810,,3349,Buy,2025-08-12T13:08:47,PENDING,ASML.AS,URGENT,
,0,C20241216_MEGA,VENUE_FADE,Liquidity exhausted,0,,SOR_000604,3,ROUTE,SLICE_00202,1116,REC_00000811,,1116,Buy,2025-08-12T13:08:47,FADE,ASML.AS,,NYSE
,650.0155396656645,C20241216_MEGA,VENUE_FILLED,,1116,,SOR_000605,3,ROUTE,SLICE_00202,1116,REC_00000812,,0,Buy,2025-08-12T13:08:47.050000,FILLED,ASML.AS,,NASDAQ
,650.0131120695937,C20241216_MEGA,VENUE_FILLED,,1116,,SOR_000606,3,ROUTE,SLICE_00202,1116,REC_00000813,,0,Buy,2025-08-12T13:08:47.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00203,2,ALGO_SLICE,ALGO_001,2517,REC_00000814,,2517,Buy,2025-08-12T13:09:26,PENDING,ASML.AS,URGENT,
,650.0115457195981,C20241216_MEGA,VENUE_FILLED,,839,,SOR_000607,3,ROUTE,SLICE_00203,839,REC_00000815,,0,Buy,2025-08-12T13:09:26,FILLED,ASML.AS,,NYSE
,650.0144584047357,C20241216_MEGA,VENUE_FILLED,,839,,SOR_000608,3,ROUTE,SLICE_00203,839,REC_00000816,,0,Buy,2025-08-12T13:09:26.050000,FILLED,ASML.AS,,NASDAQ
,650.0235382511697,C20241216_MEGA,VENUE_FILLED,,839,,SOR_000609,3,ROUTE,SLICE_00203,839,REC_00000817,,0,Buy,2025-08-12T13:09:26.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00204,2,ALGO_SLICE,ALGO_001,3845,REC_00000818,,3845,Buy,2025-08-12T13:10:57,PENDING,ASML.AS,URGENT,
,650.0239086869069,C20241216_MEGA,VENUE_FILLED,,1281,,SOR_000610,3,ROUTE,SLICE_00204,1281,REC_00000819,,0,Buy,2025-08-12T13:10:57,FILLED,ASML.AS,,NYSE
,650.023405795378,C20241216_MEGA,VENUE_FILLED,,1281,,SOR_000611,3,ROUTE,SLICE_00204,1281,REC_00000820,,0,Buy,2025-08-12T13:10:57.050000,FILLED,ASML.AS,,NASDAQ
,650.0220583075941,C20241216_MEGA,VENUE_FILLED,,1281,,SOR_000612,3,ROUTE,SLICE_00204,1281,REC_00000821,,0,Buy,2025-08-12T13:10:57.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00205,2,ALGO_SLICE,ALGO_001,2493,REC_00000822,,2493,Buy,2025-08-12T13:12:26,PENDING,ASML.AS,URGENT,
,650.0294697674561,C20241216_MEGA,VENUE_FILLED,,831,,SOR_000613,3,ROUTE,SLICE_00205,831,REC_00000823,,0,Buy,2025-08-12T13:12:26,FILLED,ASML.AS,,NYSE
,650.01657108836,C20241216_MEGA,VENUE_FILLED,,831,,SOR_000614,3,ROUTE,SLICE_00205,831,REC_00000824,,0,Buy,2025-08-12T13:12:26.050000,FILLED,ASML.AS,,NASDAQ
,650.014860644616,C20241216_MEGA,VENUE_FILLED,,831,,SOR_000615,3,ROUTE,SLICE_00205,831,REC_00000825,,0,Buy,2025-08-12T13:12:26.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00206,2,ALGO_SLICE,ALGO_001,3399,REC_00000826,,3399,Buy,2025-08-12T13:13:52,PENDING,ASML.AS,URGENT,
,650.0164897966371,C20241216_MEGA,VENUE_FILLED,,1133,,SOR_000616,3,ROUTE,SLICE_00206,1133,REC_00000827,,0,Buy,2025-08-12T13:13:52,FILLED,ASML.AS,,NYSE
,650.0274400263056,C20241216_MEGA,VENUE_FILLED,,1133,,SOR_000617,3,ROUTE,SLICE_00206,1133,REC_00000828,,0,Buy,2025-08-12T13:13:52.050000,FILLED,ASML.AS,,NASDAQ
,650.0197409085177,C20241216_MEGA,VENUE_FILLED,,1133,,SOR_000618,3,ROUTE,SLICE_00206,1133,REC_00000829,,0,Buy,2025-08-12T13:13:52.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00207,2,ALGO_SLICE,ALGO_001,3845,REC_00000830,,3845,Buy,2025-08-12T13:15:47,PENDING,ASML.AS,URGENT,
,650.0182005300577,C20241216_MEGA,VENUE_FILLED,,1281,,SOR_000619,3,ROUTE,SLICE_00207,1281,REC_00000831,,0,Buy,2025-08-12T13:15:47,FILLED,ASML.AS,,NYSE
,650.0164322221074,C20241216_MEGA,VENUE_FILLED,,1281,,SOR_000620,3,ROUTE,SLICE_00207,1281,REC_00000832,,0,Buy,2025-08-12T13:15:47.050000,FILLED,ASML.AS,,NASDAQ
,650.0176949815987,C20241216_MEGA,VENUE_FILLED,,1281,,SOR_000621,3,ROUTE,SLICE_00207,1281,REC_00000833,,0,Buy,2025-08-12T13:15:47.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00208,2,ALGO_SLICE,ALGO_001,3360,REC_00000834,,3360,Buy,2025-08-12T13:17:02,PENDING,ASML.AS,URGENT,
,650.0163318961037,C20241216_MEGA,VENUE_FILLED,,1120,,SOR_000622,3,ROUTE,SLICE_00208,1120,REC_00000835,,0,Buy,2025-08-12T13:17:02,FILLED,ASML.AS,,NYSE
,650.0155111815068,C20241216_MEGA,VENUE_FILLED,,1120,,SOR_000623,3,ROUTE,SLICE_00208,1120,REC_00000836,,0,Buy,2025-08-12T13:17:02.050000,FILLED,ASML.AS,,NASDAQ
,650.0251143173716,C20241216_MEGA,VENUE_FILLED,,1120,,SOR_000624,3,ROUTE,SLICE_00208,1120,REC_00000837,,0,Buy,2025-08-12T13:17:02.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00209,2,ALGO_SLICE,ALGO_001,3039,REC_00000838,,3039,Buy,2025-08-12T13:18:27,PENDING,ASML.AS,URGENT,
,650.0153392539384,C20241216_MEGA,VENUE_FILLED,,1013,,SOR_000625,3,ROUTE,SLICE_00209,1013,REC_00000839,,0,Buy,2025-08-12T13:18:27,FILLED,ASML.AS,,NYSE
,650.0255242467406,C20241216_MEGA,VENUE_FILLED,,1013,,SOR_000626,3,ROUTE,SLICE_00209,1013,REC_00000840,,0,Buy,2025-08-12T13:18:27.050000,FILLED,ASML.AS,,NASDAQ
,650.0138378505546,C20241216_MEGA,VENUE_FILLED,,1013,,SOR_000627,3,ROUTE,SLICE_00209,1013,REC_00000841,,0,Buy,2025-08-12T13:18:27.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00210,2,ALGO_SLICE,ALGO_001,2026,REC_00000842,,2026,Buy,2025-08-12T13:19:08,PENDING,ASML.AS,URGENT,
,650.0110013237977,C20241216_MEGA,VENUE_FILLED,,675,,SOR_000628,3,ROUTE,SLICE_00210,675,REC_00000843,,0,Buy,2025-08-12T13:19:08,FILLED,ASML.AS,,NYSE
,650.0282313024769,C20241216_MEGA,VENUE_FILLED,,675,,SOR_000629,3,ROUTE,SLICE_00210,675,REC_00000844,,0,Buy,2025-08-12T13:19:08.050000,FILLED,ASML.AS,,NASDAQ
,650.0190020275722,C20241216_MEGA,VENUE_FILLED,,675,,SOR_000630,3,ROUTE,SLICE_00210,675,REC_00000845,,0,Buy,2025-08-12T13:19:08.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00211,2,ALGO_SLICE,ALGO_001,2496,REC_00000846,,2496,Buy,2025-08-12T13:19:42,PENDING,ASML.AS,URGENT,
,0,C20241216_MEGA,VENUE_NO_CONNECTION,,0,,SOR_000631,3,ROUTE,SLICE_00211,832,REC_00000847,No connection to NYSE-FIX-01,832,Buy,2025-08-12T13:19:42,NO_CONNECTION,ASML.AS,,NYSE
,650.0115408656206,C20241216_MEGA,VENUE_FILLED,,832,,SOR_000632,3,ROUTE,SLICE_00211,832,REC_00000848,,0,Buy,2025-08-12T13:19:42.050000,FILLED,ASML.AS,,NASDAQ
,0,C20241216_MEGA,VENUE_FADE,Liquidity exhausted,0,,SOR_000633,3,ROUTE,SLICE_00211,832,REC_00000849,,832,Buy,2025-08-12T13:19:42.100000,FADE,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00212,2,ALGO_SLICE,ALGO_001,2753,REC_00000850,,2753,Buy,2025-08-12T13:20:36,PENDING,ASML.AS,URGENT,
,650.0262931144442,C20241216_MEGA,VENUE_FILLED,,917,,SOR_000634,3,ROUTE,SLICE_00212,917,REC_00000851,,0,Buy,2025-08-12T13:20:36,FILLED,ASML.AS,,NYSE
,650.0146948200819,C20241216_MEGA,VENUE_PARTIAL,,458,,SOR_000635,3,ROUTE,SLICE_00212,917,REC_00000852,,459,Buy,2025-08-12T13:20:36.050000,PARTIAL,ASML.AS,,NASDAQ
,650.021639833849,C20241216_MEGA,VENUE_FILLED,,917,,SOR_000636,3,ROUTE,SLICE_00212,917,REC_00000853,,0,Buy,2025-08-12T13:20:36.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00213,2,ALGO_SLICE,ALGO_001,2276,REC_00000854,,2276,Buy,2025-08-12T13:21:28,PENDING,ASML.AS,URGENT,
,650.0285049366856,C20241216_MEGA,VENUE_FILLED,,758,,SOR_000637,3,ROUTE,SLICE_00213,758,REC_00000855,,0,Buy,2025-08-12T13:21:28,FILLED,ASML.AS,,NYSE
,650.0270842248837,C20241216_MEGA,VENUE_FILLED,,758,,SOR_000638,3,ROUTE,SLICE_00213,758,REC_00000856,,0,Buy,2025-08-12T13:21:28.050000,FILLED,ASML.AS,,NASDAQ
,650.0249078302008,C20241216_MEGA,VENUE_PARTIAL,,379,,SOR_000639,3,ROUTE,SLICE_00213,758,REC_00000857,,379,Buy,2025-08-12T13:21:28.100000,PARTIAL,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00214,2,ALGO_SLICE,ALGO_001,2821,REC_00000858,,2821,Buy,2025-08-12T13:21:59,PENDING,ASML.AS,URGENT,
,650.0201645817086,C20241216_MEGA,VENUE_FILLED,,940,,SOR_000640,3,ROUTE,SLICE_00214,940,REC_00000859,,0,Buy,2025-08-12T13:21:59,FILLED,ASML.AS,,NYSE
