algo_strategy,average_price,client_name,client_order_id,event_type,filled_quantity,market_price,order_id,order_level,order_type,parent_order_id,participation_pct,quantity,record_id,remaining_quantity,side,snapshot_time,state,ticker,urgency
,650.4295940558742,,C20241216_PROD,SLICE_UPDATE,1074,650.4384181720384,SLICE_00155,2,ALGO_SLICE,ALGO_001,,2150,REC_00001421,1076,Buy,2025-08-12T12:04:18.070000,PARTIAL,ASML.AS,URGENT
VWAP,650.1789986399397,,C20241216_PROD,ALGO_UPDATE,877107,650.4384181720384,ALGO_001,1,ALGO_PARENT,CLIENT_001,76.7,2000000,REC_00001422,1122893,Buy,2025-08-12T12:04:18.075000,WORKING,ASML.AS,URGENT
,650.1789986399397,Wellington Management,C20241216_PROD,CLIENT_UPDATE,877107,650.4384181720384,CLIENT_001,0,CLIENT,,,2000000,REC_00001423,1122893,Buy,2025-08-12T12:04:18.080000,WORKING,ASML.AS,
,650.4530115616664,,C20241216_PROD,SLICE_UPDATE,2150,650.4384181720384,SLICE_00155,2,ALGO_SLICE,ALGO_001,,2150,REC_00001424,0,Buy,2025-08-12T12:04:18.120000,FILLED,ASML.AS,URGENT
VWAP,650.1793343762313,,C20241216_PROD,ALGO_UPDATE,878183,650.4384181720384,ALGO_001,1,ALGO_PARENT,CLIENT_001,76.8,2000000,REC_00001425,1121817,Buy,2025-08-12T12:04:18.125000,WORKING,ASML.AS,URGENT
,650.1793343762313,Wellington Management,C20241216_PROD,CLIENT_UPDATE,878183,650.4384181720384,CLIENT_001,0,CLIENT,,,2000000,REC_00001426,1121817,Buy,2025-08-12T12:04:18.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,650.5142978861779,SLICE_00156,2,ALGO_SLICE,ALGO_001,,2602,REC_00001427,2602,Buy,2025-08-12T12:05:03,PENDING,ASML.AS,URGENT
,650.5308969676299,,C20241216_PROD,SLICE_UPDATE,867,650.5142978861779,SLICE_00156,2,ALGO_SLICE,ALGO_001,,2602,REC_00001428,1735,Buy,2025-08-12T12:05:03.020000,PARTIAL,ASML.AS,URGENT
VWAP,650.1796811196097,,C20241216_PROD,ALGO_UPDATE,879050,650.5142978861779,ALGO_001,1,ALGO_PARENT,CLIENT_001,76.9,2000000,REC_00001429,1120950,Buy,2025-08-12T12:05:03.025000,WORKING,ASML.AS,URGENT
,650.1796811196097,Wellington Management,C20241216_PROD,CLIENT_UPDATE,879050,650.5142978861779,CLIENT_001,0,CLIENT,,,2000000,REC_00001430,1120950,Buy,2025-08-12T12:05:03.030000,WORKING,ASML.AS,
,650.5285662154618,,C20241216_PROD,SLICE_UPDATE,1734,650.5142978861779,SLICE_00156,2,ALGO_SLICE,ALGO_001,,2602,REC_00001431,868,Buy,2025-08-12T12:05:03.070000,PARTIAL,ASML.AS,URGENT
VWAP,650.1800248831443,,C20241216_PROD,ALGO_UPDATE,879917,650.5142978861779,ALGO_001,1,ALGO_PARENT,CLIENT_001,77.0,2000000,REC_00001432,1120083,Buy,2025-08-12T12:05:03.075000,WORKING,ASML.AS,URGENT
,650.1800248831443,Wellington Management,C20241216_PROD,CLIENT_UPDATE,879917,650.5142978861779,CLIENT_001,0,CLIENT,,,2000000,REC_00001433,1120083,Buy,2025-08-12T12:05:03.080000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,650.5545376594401,SLICE_00157,2,ALGO_SLICE,ALGO_001,,2771,REC_00001434,2771,Buy,2025-08-12T12:06:00,PENDING,ASML.AS,URGENT
,650.5684645271467,,C20241216_PROD,SLICE_UPDATE,923,650.5545376594401,SLICE_00157,2,ALGO_SLICE,ALGO_001,,2771,REC_00001435,1848,Buy,2025-08-12T12:06:00.020000,PARTIAL,ASML.AS,URGENT
VWAP,650.1804319148315,,C20241216_PROD,ALGO_UPDATE,880840,650.5545376594401,ALGO_001,1,ALGO_PARENT,CLIENT_001,77.1,2000000,REC_00001436,1119160,Buy,2025-08-12T12:06:00.025000,WORKING,ASML.AS,URGENT
,650.1804319148315,Wellington Management,C20241216_PROD,CLIENT_UPDATE,880840,650.5545376594401,CLIENT_001,0,CLIENT,,,2000000,REC_00001437,1119160,Buy,2025-08-12T12:06:00.030000,WORKING,ASML.AS,
,650.572160656406,,C20241216_PROD,SLICE_UPDATE,2771,650.5545376594401,SLICE_00157,2,ALGO_SLICE,ALGO_001,,2771,REC_00001438,0,Buy,2025-08-12T12:06:00.120000,FILLED,ASML.AS,URGENT
VWAP,650.1812520400789,,C20241216_PROD,ALGO_UPDATE,882688,650.5545376594401,ALGO_001,1,ALGO_PARENT,CLIENT_001,77.2,2000000,REC_00001439,1117312,Buy,2025-08-12T12:06:00.125000,WORKING,ASML.AS,URGENT
,650.1812520400789,Wellington Management,C20241216_PROD,CLIENT_UPDATE,882688,650.5545376594401,CLIENT_001,0,CLIENT,,,2000000,REC_00001440,1117312,Buy,2025-08-12T12:06:00.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,650.6518480081166,SLICE_00158,2,ALGO_SLICE,ALGO_001,,2261,REC_00001441,2261,Buy,2025-08-12T12:07:30,PENDING,ASML.AS,URGENT
,650.6665786807918,,C20241216_PROD,SLICE_UPDATE,753,650.6518480081166,SLICE_00158,2,ALGO_SLICE,ALGO_001,,2261,REC_00001442,1508,Buy,2025-08-12T12:07:30.020000,PARTIAL,ASML.AS,URGENT
VWAP,650.1816657077268,,C20241216_PROD,ALGO_UPDATE,883441,650.6518480081166,ALGO_001,1,ALGO_PARENT,CLIENT_001,77.3,2000000,REC_00001443,1116559,Buy,2025-08-12T12:07:30.025000,WORKING,ASML.AS,URGENT
,650.1816657077268,Wellington Management,C20241216_PROD,CLIENT_UPDATE,883441,650.6518480081166,CLIENT_001,0,CLIENT,,,2000000,REC_00001444,1116559,Buy,2025-08-12T12:07:30.030000,WORKING,ASML.AS,
,650.6642326350551,,C20241216_PROD,SLICE_UPDATE,1507,650.6518480081166,SLICE_00158,2,ALGO_SLICE,ALGO_001,,2261,REC_00001445,754,Buy,2025-08-12T12:07:30.070000,PARTIAL,ASML.AS,URGENT
VWAP,650.1820772181552,,C20241216_PROD,ALGO_UPDATE,884195,650.6518480081166,ALGO_001,1,ALGO_PARENT,CLIENT_001,77.4,2000000,REC_00001446,1115805,Buy,2025-08-12T12:07:30.075000,WORKING,ASML.AS,URGENT
,650.1820772181552,Wellington Management,C20241216_PROD,CLIENT_UPDATE,884195,650.6518480081166,CLIENT_001,0,CLIENT,,,2000000,REC_00001447,1115805,Buy,2025-08-12T12:07:30.080000,WORKING,ASML.AS,
,650.668804636248,,C20241216_PROD,SLICE_UPDATE,2261,650.6518480081166,SLICE_00158,2,ALGO_SLICE,ALGO_001,,2261,REC_00001448,0,Buy,2025-08-12T12:07:30.120000,FILLED,ASML.AS,URGENT
VWAP,650.182491922814,,C20241216_PROD,ALGO_UPDATE,884949,650.6518480081166,ALGO_001,1,ALGO_PARENT,CLIENT_001,77.4,2000000,REC_00001449,1115051,Buy,2025-08-12T12:07:30.125000,WORKING,ASML.AS,URGENT
,650.182491922814,Wellington Management,C20241216_PROD,CLIENT_UPDATE,884949,650.6518480081166,CLIENT_001,0,CLIENT,,,2000000,REC_00001450,1115051,Buy,2025-08-12T12:07:30.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,650.5580616781743,SLICE_00159,2,ALGO_SLICE,ALGO_001,,2978,REC_00001451,2978,Buy,2025-08-12T12:08:12,PENDING,ASML.AS,URGENT
,650.5769440401017,,C20241216_PROD,SLICE_UPDATE,992,650.5580616781743,SLICE_00159,2,ALGO_SLICE,ALGO_001,,2978,REC_00001452,1986,Buy,2025-08-12T12:08:12.020000,PARTIAL,ASML.AS,URGENT
VWAP,650.1829335961313,,C20241216_PROD,ALGO_UPDATE,885941,650.5580616781743,ALGO_001,1,ALGO_PARENT,CLIENT_001,77.5,2000000,REC_00001453,1114059,Buy,2025-08-12T12:08:12.025000,WORKING,ASML.AS,URGENT
,650.1829335961313,Wellington Management,C20241216_PROD,CLIENT_UPDATE,885941,650.5580616781743,CLIENT_001,0,CLIENT,,,2000000,REC_00001454,1114059,Buy,2025-08-12T12:08:12.030000,WORKING,ASML.AS,
,650.5723695495678,,C20241216_PROD,SLICE_UPDATE,1985,650.5580616781743,SLICE_00159,2,ALGO_SLICE,ALGO_001,,2978,REC_00001455,993,Buy,2025-08-12T12:08:12.070000,PARTIAL,ASML.AS,URGENT
VWAP,650.1833696036604,,C20241216_PROD,ALGO_UPDATE,886934,650.5580616781743,ALGO_001,1,ALGO_PARENT,CLIENT_001,77.6,2000000,REC_00001456,1113066,Buy,2025-08-12T12:08:12.075000,WORKING,ASML.AS,URGENT
,650.1833696036604,Wellington Management,C20241216_PROD,CLIENT_UPDATE,886934,650.5580616781743,CLIENT_001,0,CLIENT,,,2000000,REC_00001457,1113066,Buy,2025-08-12T12:08:12.080000,WORKING,ASML.AS,
,650.5684405756473,,C20241216_PROD,SLICE_UPDATE,2978,650.5580616781743,SLICE_00159,2,ALGO_SLICE,ALGO_001,,2978,REC_00001458,0,Buy,2025-08-12T12:08:12.120000,FILLED,ASML.AS,URGENT
VWAP,650.1838002420744,,C20241216_PROD,ALGO_UPDATE,887927,650.5580616781743,ALGO_001,1,ALGO_PARENT,CLIENT_001,77.7,2000000,REC_00001459,1112073,Buy,2025-08-12T12:08:12.125000,WORKING,ASML.AS,URGENT
,650.1838002420744,Wellington Management,C20241216_PROD,CLIENT_UPDATE,887927,650.5580616781743,CLIENT_001,0,CLIENT,,,2000000,REC_00001460,1112073,Buy,2025-08-12T12:08:12.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,650.6245744278623,SLICE_00160,2,ALGO_SLICE,ALGO_001,,2091,REC_00001461,2091,Buy,2025-08-12T12:09:23,PENDING,ASML.AS,URGENT
,650.6253498587337,,C20241216_PROD,SLICE_UPDATE,348,650.6245744278623,SLICE_00160,2,ALGO_SLICE,ALGO_001,,2091,REC_00001462,1743,Buy,2025-08-12T12:09:23.020000,PARTIAL,ASML.AS,URGENT
VWAP,650.183973228218,,C20241216_PROD,ALGO_UPDATE,888275,650.6245744278623,ALGO_001,1,ALGO_PARENT,CLIENT_001,77.7,2000000,REC_00001463,1111725,Buy,2025-08-12T12:09:23.025000,WORKING,ASML.AS,URGENT
,650.183973228218,Wellington Management,C20241216_PROD,CLIENT_UPDATE,888275,650.6245744278623,CLIENT_001,0,CLIENT,,,2000000,REC_00001464,1111725,Buy,2025-08-12T12:09:23.030000,WORKING,ASML.AS,
,650.6384026473587,,C20241216_PROD,SLICE_UPDATE,1219,650.6245744278623,SLICE_00160,2,ALGO_SLICE,ALGO_001,,2091,REC_00001465,872,Buy,2025-08-12T12:09:23.070000,PARTIAL,ASML.AS,URGENT
VWAP,650.1844183834838,,C20241216_PROD,ALGO_UPDATE,889146,650.6245744278623,ALGO_001,1,ALGO_PARENT,CLIENT_001,77.8,2000000,REC_00001466,1110854,Buy,2025-08-12T12:09:23.075000,WORKING,ASML.AS,URGENT
,650.1844183834838,Wellington Management,C20241216_PROD,CLIENT_UPDATE,889146,650.6245744278623,CLIENT_001,0,CLIENT,,,2000000,REC_00001467,1110854,Buy,2025-08-12T12:09:23.080000,WORKING,ASML.AS,
,650.6430057472884,,C20241216_PROD,SLICE_UPDATE,2091,650.6245744278623,SLICE_00160,2,ALGO_SLICE,ALGO_001,,2091,REC_00001468,0,Buy,2025-08-12T12:09:23.120000,FILLED,ASML.AS,URGENT
VWAP,650.18486768696,,C20241216_PROD,ALGO_UPDATE,890018,650.6245744278623,ALGO_001,1,ALGO_PARENT,CLIENT_001,77.9,2000000,REC_00001469,1109982,Buy,2025-08-12T12:09:23.125000,WORKING,ASML.AS,URGENT
,650.18486768696,Wellington Management,C20241216_PROD,CLIENT_UPDATE,890018,650.6245744278623,CLIENT_001,0,CLIENT,,,2000000,REC_00001470,1109982,Buy,2025-08-12T12:09:23.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,650.5825752490684,SLICE_00161,2,ALGO_SLICE,ALGO_001,,3243,REC_00001471,3243,Buy,2025-08-12T12:10:23,PENDING,ASML.AS,URGENT
,650.5979140362751,,C20241216_PROD,SLICE_UPDATE,1081,650.5825752490684,SLICE_00161,2,ALGO_SLICE,ALGO_001,,3243,REC_00001472,2162,Buy,2025-08-12T12:10:23.020000,PARTIAL,ASML.AS,URGENT
VWAP,650.1853687571033,,C20241216_PROD,ALGO_UPDATE,891099,650.5825752490684,ALGO_001,1,ALGO_PARENT,CLIENT_001,78.0,2000000,REC_00001473,1108901,Buy,2025-08-12T12:10:23.025000,WORKING,ASML.AS,URGENT
,650.1853687571033,Wellington Management,C20241216_PROD,CLIENT_UPDATE,891099,650.5825752490684,CLIENT_001,0,CLIENT,,,2000000,REC_00001474,1108901,Buy,2025-08-12T12:10:23.030000,WORKING,ASML.AS,
,650.5928039696206,,C20241216_PROD,SLICE_UPDATE,2162,650.5825752490684,SLICE_00161,2,ALGO_SLICE,ALGO_001,,3243,REC_00001475,1081,Buy,2025-08-12T12:10:23.070000,PARTIAL,ASML.AS,URGENT
VWAP,650.1858624214589,,C20241216_PROD,ALGO_UPDATE,892180,650.5825752490684,ALGO_001,1,ALGO_PARENT,CLIENT_001,78.1,2000000,REC_00001476,1107820,Buy,2025-08-12T12:10:23.075000,WORKING,ASML.AS,URGENT
,650.1858624214589,Wellington Management,C20241216_PROD,CLIENT_UPDATE,892180,650.5825752490684,CLIENT_001,0,CLIENT,,,2000000,REC_00001477,1107820,Buy,2025-08-12T12:10:23.080000,WORKING,ASML.AS,
,650.5767509051375,,C20241216_PROD,SLICE_UPDATE,2702,650.5825752490684,SLICE_00161,2,ALGO_SLICE,ALGO_001,,3243,REC_00001478,541,Buy,2025-08-12T12:10:23.120000,PARTIAL,ASML.AS,URGENT
VWAP,650.1860988671319,,C20241216_PROD,ALGO_UPDATE,892720,650.5825752490684,ALGO_001,1,ALGO_PARENT,CLIENT_001,78.1,2000000,REC_00001479,1107280,Buy,2025-08-12T12:10:23.125000,WORKING,ASML.AS,URGENT
,650.1860988671319,Wellington Management,C20241216_PROD,CLIENT_UPDATE,892720,650.5825752490684,CLIENT_001,0,CLIENT,,,2000000,REC_00001480,1107280,Buy,2025-08-12T12:10:23.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,650.5962233687156,SLICE_00162,2,ALGO_SLICE,ALGO_001,,3055,REC_00001481,3055,Buy,2025-08-12T12:11:29,PENDING,ASML.AS,URGENT
,650.6138593398248,,C20241216_PROD,SLICE_UPDATE,1018,650.5962233687156,SLICE_00162,2,ALGO_SLICE,ALGO_001,,3055,REC_00001482,2037,Buy,2025-08-12T12:11:29.020000,PARTIAL,ASML.AS,URGENT
VWAP,650.1865861018263,,C20241216_PROD,ALGO_UPDATE,893738,650.5962233687156,ALGO_001,1,ALGO_PARENT,CLIENT_001,78.2,2000000,REC_00001483,1106262,Buy,2025-08-12T12:11:29.025000,WORKING,ASML.AS,URGENT
,650.1865861018263,Wellington Management,C20241216_PROD,CLIENT_UPDATE,893738,650.5962233687156,CLIENT_001,0,CLIENT,,,2000000,REC_00001484,1106262,Buy,2025-08-12T12:11:29.030000,WORKING,ASML.AS,
,650.6109957068253,,C20241216_PROD,SLICE_UPDATE,2036,650.5962233687156,SLICE_00162,2,ALGO_SLICE,ALGO_001,,3055,REC_00001485,1019,Buy,2025-08-12T12:11:29.070000,PARTIAL,ASML.AS,URGENT
VWAP,650.1870689697566,,C20241216_PROD,ALGO_UPDATE,894756,650.5962233687156,ALGO_001,1,ALGO_PARENT,CLIENT_001,78.3,2000000,REC_00001486,1105244,Buy,2025-08-12T12:11:29.075000,WORKING,ASML.AS,URGENT
,650.1870689697566,Wellington Management,C20241216_PROD,CLIENT_UPDATE,894756,650.5962233687156,CLIENT_001,0,CLIENT,,,2000000,REC_00001487,1105244,Buy,2025-08-12T12:11:29.080000,WORKING,ASML.AS,
,650.612306069183,,C20241216_PROD,SLICE_UPDATE,3055,650.5962233687156,SLICE_00162,2,ALGO_SLICE,ALGO_001,,3055,REC_00001488,0,Buy,2025-08-12T12:11:29.120000,FILLED,ASML.AS,URGENT
VWAP,650.1875527035115,,C20241216_PROD,ALGO_UPDATE,895775,650.5962233687156,ALGO_001,1,ALGO_PARENT,CLIENT_001,78.4,2000000,REC_00001489,1104225,Buy,2025-08-12T12:11:29.125000,WORKING,ASML.AS,URGENT
,650.1875527035115,Wellington Management,C20241216_PROD,CLIENT_UPDATE,895775,650.5962233687156,CLIENT_001,0,CLIENT,,,2000000,REC_00001490,1104225,Buy,2025-08-12T12:11:29.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,650.5817758086113,SLICE_00163,2,ALGO_SLICE,ALGO_001,,3325,REC_00001491,3325,Buy,2025-08-12T12:12:30,PENDING,ASML.AS,URGENT
,650.5828307432597,,C20241216_PROD,SLICE_UPDATE,554,650.5817758086113,SLICE_00163,2,ALGO_SLICE,ALGO_001,,3325,REC_00001492,2771,Buy,2025-08-12T12:12:30.020000,PARTIAL,ASML.AS,URGENT
VWAP,650.1877970156269,,C20241216_PROD,ALGO_UPDATE,896329,650.5817758086113,ALGO_001,1,ALGO_PARENT,CLIENT_001,78.4,2000000,REC_00001493,1103671,Buy,2025-08-12T12:12:30.025000,WORKING,ASML.AS,URGENT
,650.1877970156269,Wellington Management,C20241216_PROD,CLIENT_UPDATE,896329,650.5817758086113,CLIENT_001,0,CLIENT,,,2000000,REC_00001494,1103671,Buy,2025-08-12T12:12:30.030000,WORKING,ASML.AS,
,650.5982911584591,,C20241216_PROD,SLICE_UPDATE,1939,650.5817758086113,SLICE_00163,2,ALGO_SLICE,ALGO_001,,3325,REC_00001495,1386,Buy,2025-08-12T12:12:30.070000,PARTIAL,ASML.AS,URGENT
VWAP,650.1884303291184,,C20241216_PROD,ALGO_UPDATE,897714,650.5817758086113,ALGO_001,1,ALGO_PARENT,CLIENT_001,78.6,2000000,REC_00001496,1102286,Buy,2025-08-12T12:12:30.075000,WORKING,ASML.AS,URGENT
,650.1884303291184,Wellington Management,C20241216_PROD,CLIENT_UPDATE,897714,650.5817758086113,CLIENT_001,0,CLIENT,,,2000000,REC_00001497,1102286,Buy,2025-08-12T12:12:30.080000,WORKING,ASML.AS,
,650.6008484175215,,C20241216_PROD,SLICE_UPDATE,3325,650.5817758086113,SLICE_00163,2,ALGO_SLICE,ALGO_001,,3325,REC_00001498,0,Buy,2025-08-12T12:12:30.120000,FILLED,ASML.AS,URGENT
VWAP,650.1890660887342,,C20241216_PROD,ALGO_UPDATE,899100,650.5817758086113,ALGO_001,1,ALGO_PARENT,CLIENT_001,78.7,2000000,REC_00001499,1100900,Buy,2025-08-12T12:12:30.125000,WORKING,ASML.AS,URGENT
,650.1890660887342,Wellington Management,C20241216_PROD,CLIENT_UPDATE,899100,650.5817758086113,CLIENT_001,0,CLIENT,,,2000000,REC_00001500,1100900,Buy,2025-08-12T12:12:30.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,650.6702413276038,SLICE_00164,2,ALGO_SLICE,ALGO_001,,2977,REC_00001501,2977,Buy,2025-08-12T12:13:16,PENDING,ASML.AS,URGENT
,650.6832974630103,,C20241216_PROD,SLICE_UPDATE,1488,650.6702413276038,SLICE_00164,2,ALGO_SLICE,ALGO_001,,2977,REC_00001502,1489,Buy,2025-08-12T12:13:16.070000,PARTIAL,ASML.AS,URGENT
VWAP,650.1898826844305,,C20241216_PROD,ALGO_UPDATE,900588,650.6702413276038,ALGO_001,1,ALGO_PARENT,CLIENT_001,78.8,2000000,REC_00001503,1099412,Buy,2025-08-12T12:13:16.075000,WORKING,ASML.AS,URGENT
,650.1898826844305,Wellington Management,C20241216_PROD,CLIENT_UPDATE,900588,650.6702413276038,CLIENT_001,0,CLIENT,,,2000000,REC_00001504,1099412,Buy,2025-08-12T12:13:16.080000,WORKING,ASML.AS,
,650.6882310830276,,C20241216_PROD,SLICE_UPDATE,2977,650.6702413276038,SLICE_00164,2,ALGO_SLICE,ALGO_001,,2977,REC_00001505,0,Buy,2025-08-12T12:13:16.120000,FILLED,ASML.AS,URGENT
VWAP,650.1907052758119,,C20241216_PROD,ALGO_UPDATE,902077,650.6702413276038,ALGO_001,1,ALGO_PARENT,CLIENT_001,78.9,2000000,REC_00001506,1097923,Buy,2025-08-12T12:13:16.125000,WORKING,ASML.AS,URGENT
,650.1907052758119,Wellington Management,C20241216_PROD,CLIENT_UPDATE,902077,650.6702413276038,CLIENT_001,0,CLIENT,,,2000000,REC_00001507,1097923,Buy,2025-08-12T12:13:16.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,650.7229615777625,SLICE_00165,2,ALGO_SLICE,ALGO_001,,3205,REC_00001508,3205,Buy,2025-08-12T12:14:22,PENDING,ASML.AS,URGENT
,650.7144858912296,,C20241216_PROD,SLICE_UPDATE,534,650.7229615777625,SLICE_00165,2,ALGO_SLICE,ALGO_001,,3205,REC_00001509,2671,Buy,2025-08-12T12:14:22.020000,PARTIAL,ASML.AS,URGENT
VWAP,650.1910151533212,,C20241216_PROD,ALGO_UPDATE,902611,650.7229615777625,ALGO_001,1,ALGO_PARENT,CLIENT_001,79.0,2000000,REC_00001510,1097389,Buy,2025-08-12T12:14:22.025000,WORKING,ASML.AS,URGENT
,650.1910151533212,Wellington Management,C20241216_PROD,CLIENT_UPDATE,902611,650.7229615777625,CLIENT_001,0,CLIENT,,,2000000,REC_00001511,1097389,Buy,2025-08-12T12:14:22.030000,WORKING,ASML.AS,
,650.7394564297067,,C20241216_PROD,SLICE_UPDATE,1869,650.7229615777625,SLICE_00165,2,ALGO_SLICE,ALGO_001,,3205,REC_00001512,1336,Buy,2025-08-12T12:14:22.070000,PARTIAL,ASML.AS,URGENT
VWAP,650.1918251232796,,C20241216_PROD,ALGO_UPDATE,903946,650.7229615777625,ALGO_001,1,ALGO_PARENT,CLIENT_001,79.1,2000000,REC_00001513,1096054,Buy,2025-08-12T12:14:22.075000,WORKING,ASML.AS,URGENT
,650.1918251232796,Wellington Management,C20241216_PROD,CLIENT_UPDATE,903946,650.7229615777625,CLIENT_001,0,CLIENT,,,2000000,REC_00001514,1096054,Buy,2025-08-12T12:14:22.080000,WORKING,ASML.AS,
,650.7404714166239,,C20241216_PROD,SLICE_UPDATE,3205,650.7229615777625,SLICE_00165,2,ALGO_SLICE,ALGO_001,,3205,REC_00001515,0,Buy,2025-08-12T12:14:22.120000,FILLED,ASML.AS,URGENT
VWAP,650.1926348062822,,C20241216_PROD,ALGO_UPDATE,905282,650.7229615777625,ALGO_001,1,ALGO_PARENT,CLIENT_001,79.2,2000000,REC_00001516,1094718,Buy,2025-08-12T12:14:22.125000,WORKING,ASML.AS,URGENT
,650.1926348062822,Wellington Management,C20241216_PROD,CLIENT_UPDATE,905282,650.7229615777625,CLIENT_001,0,CLIENT,,,2000000,REC_00001517,1094718,Buy,2025-08-12T12:14:22.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,650.659367049131,SLICE_00166,2,ALGO_SLICE,ALGO_001,,2722,REC_00001518,2722,Buy,2025-08-12T12:15:13,PENDING,ASML.AS,URGENT
,650.6703088605072,,C20241216_PROD,SLICE_UPDATE,907,650.659367049131,SLICE_00166,2,ALGO_SLICE,ALGO_001,,2722,REC_00001519,1815,Buy,2025-08-12T12:15:13.020000,PARTIAL,ASML.AS,URGENT
VWAP,650.1931129078341,,C20241216_PROD,ALGO_UPDATE,906189,650.659367049131,ALGO_001,1,ALGO_PARENT,CLIENT_001,79.3,2000000,REC_00001520,1093811,Buy,2025-08-12T12:15:13.025000,WORKING,ASML.AS,URGENT
,650.1931129078341,Wellington Management,C20241216_PROD,CLIENT_UPDATE,906189,650.659367049131,CLIENT_001,0,CLIENT,,,2000000,REC_00001521,1093811,Buy,2025-08-12T12:15:13.030000,WORKING,ASML.AS,
,650.6694306296707,,C20241216_PROD,SLICE_UPDATE,2722,650.659367049131,SLICE_00166,2,ALGO_SLICE,ALGO_001,,2722,REC_00001522,0,Buy,2025-08-12T12:15:13.120000,FILLED,ASML.AS,URGENT
VWAP,650.1940650145045,,C20241216_PROD,ALGO_UPDATE,908004,650.659367049131,ALGO_001,1,ALGO_PARENT,CLIENT_001,79.5,2000000,REC_00001523,1091996,Buy,2025-08-12T12:15:13.125000,WORKING,ASML.AS,URGENT
,650.1940650145045,Wellington Management,C20241216_PROD,CLIENT_UPDATE,908004,650.659367049131,CLIENT_001,0,CLIENT,,,2000000,REC_00001524,1091996,Buy,2025-08-12T12:15:13.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,650.6573919845262,SLICE_00167,2,ALGO_SLICE,ALGO_001,,3525,REC_00001525,3525,Buy,2025-08-12T12:16:20,PENDING,ASML.AS,URGENT
,650.6699508337803,,C20241216_PROD,SLICE_UPDATE,1175,650.6573919845262,SLICE_00167,2,ALGO_SLICE,ALGO_001,,3525,REC_00001526,2350,Buy,2025-08-12T12:16:20.020000,PARTIAL,ASML.AS,URGENT
VWAP,650.1946800373303,,C20241216_PROD,ALGO_UPDATE,909179,650.6573919845262,ALGO_001,1,ALGO_PARENT,CLIENT_001,79.6,2000000,REC_00001527,1090821,Buy,2025-08-12T12:16:20.025000,WORKING,ASML.AS,URGENT
,650.1946800373303,Wellington Management,C20241216_PROD,CLIENT_UPDATE,909179,650.6573919845262,CLIENT_001,0,CLIENT,,,2000000,REC_00001528,1090821,Buy,2025-08-12T12:16:20.030000,WORKING,ASML.AS,
,650.6744231441062,,C20241216_PROD,SLICE_UPDATE,2350,650.6573919845262,SLICE_00167,2,ALGO_SLICE,ALGO_001,,3525,REC_00001529,1175,Buy,2025-08-12T12:16:20.070000,PARTIAL,ASML.AS,URGENT
VWAP,650.1952992449686,,C20241216_PROD,ALGO_UPDATE,910354,650.6573919845262,ALGO_001,1,ALGO_PARENT,CLIENT_001,79.7,2000000,REC_00001530,1089646,Buy,2025-08-12T12:16:20.075000,WORKING,ASML.AS,URGENT
,650.1952992449686,Wellington Management,C20241216_PROD,CLIENT_UPDATE,910354,650.6573919845262,CLIENT_001,0,CLIENT,,,2000000,REC_00001531,1089646,Buy,2025-08-12T12:16:20.080000,WORKING,ASML.AS,
,650.6707715595147,,C20241216_PROD,SLICE_UPDATE,3525,650.6573919845262,SLICE_00167,2,ALGO_SLICE,ALGO_001,,3525,REC_00001532,0,Buy,2025-08-12T12:16:20.120000,FILLED,ASML.AS,URGENT
VWAP,650.1959121491874,,C20241216_PROD,ALGO_UPDATE,911529,650.6573919845262,ALGO_001,1,ALGO_PARENT,CLIENT_001,79.8,2000000,REC_00001533,1088471,Buy,2025-08-12T12:16:20.125000,WORKING,ASML.AS,URGENT
,650.1959121491874,Wellington Management,C20241216_PROD,CLIENT_UPDATE,911529,650.6573919845262,CLIENT_001,0,CLIENT,,,2000000,REC_00001534,1088471,Buy,2025-08-12T12:16:20.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,650.6581482115946,SLICE_00168,2,ALGO_SLICE,ALGO_001,,2566,REC_00001535,2566,Buy,2025-08-12T12:17:13,PENDING,ASML.AS,URGENT
,650.6772042097759,,C20241216_PROD,SLICE_UPDATE,855,650.6581482115946,SLICE_00168,2,ALGO_SLICE,ALGO_001,,2566,REC_00001536,1711,Buy,2025-08-12T12:17:13.020000,PARTIAL,ASML.AS,URGENT
VWAP,650.1963631705904,,C20241216_PROD,ALGO_UPDATE,912384,650.6581482115946,ALGO_001,1,ALGO_PARENT,CLIENT_001,79.8,2000000,REC_00001537,1087616,Buy,2025-08-12T12:17:13.025000,WORKING,ASML.AS,URGENT
