component_name,field_number,field_name,field_type,required,component_path
QuotSetGrp,302,QuoteSetID,STRING,Y,QuotSetGrp/NoQuoteSets
QuotSetGrp,367,QuoteSetValidUntilTime,UTCTIMESTAMP,N,QuotSetGrp/NoQuoteSets
QuotSetGrp,304,TotNoQuoteEntries,INT,Y,QuotSetGrp/NoQuoteSets
QuotSetGrp,893,LastFragment,BOOLEAN,N,QuotSetGrp/NoQuoteSets
RFQReqGrp,146,NoRelatedSym,GROUP,Y,RFQReqGrp
RFQReqGrp,140,PrevClosePx,PRICE,N,RFQReqGrp/NoRelatedSym
RFQReqGrp,303,QuoteRequestType,INT,N,RFQReqGrp/NoRelatedSym
RFQReqGrp,537,QuoteType,INT,N,RFQReqGrp/NoRelatedSym
RFQReqGrp,336,TradingSessionID,STRING,N,RFQReqGrp/NoRelatedSym
RFQReqGrp,625,TradingSessionSubID,STRING,N,RFQReqGrp/NoRelatedSym
RelSymDerivSecGrp,146,NoRelatedSym,GROUP,N,RelSymDerivSecGrp
RelSymDerivSecGrp,15,Currency,CURRENCY,N,RelSymDerivSecGrp/NoRelatedSym
RelSymDerivSecGrp,827,ExpirationCycle,INT,N,RelSymDerivSecGrp/NoRelatedSym
RelSymDerivSecGrp,336,TradingSessionID,STRING,N,RelSymDerivSecGrp/NoRelatedSym
RelSymDerivSecGrp,625,TradingSessionSubID,STRING,N,RelSymDerivSecGrp/NoRelatedSym
RelSymDerivSecGrp,58,Text,STRING,N,RelSymDerivSecGrp/NoRelatedSym
RelSymDerivSecGrp,354,EncodedTextLen,LENGTH,N,RelSymDerivSecGrp/NoRelatedSym
RelSymDerivSecGrp,355,EncodedText,DATA,N,RelSymDerivSecGrp/NoRelatedSym
RgstDistInstGrp,510,NoDistribInsts,GROUP,N,RgstDistInstGrp
RgstDistInstGrp,477,DistribPaymentMethod,INT,N,RgstDistInstGrp/NoDistribInsts
RgstDistInstGrp,512,DistribPercentage,PERCENTAGE,N,RgstDistInstGrp/NoDistribInsts
RgstDistInstGrp,478,CashDistribCurr,CURRENCY,N,RgstDistInstGrp/NoDistribInsts
RgstDistInstGrp,498,CashDistribAgentName,STRING,N,RgstDistInstGrp/NoDistribInsts
RgstDistInstGrp,499,CashDistribAgentCode,STRING,N,RgstDistInstGrp/NoDistribInsts
RgstDistInstGrp,500,CashDistribAgentAcctNumber,STRING,N,RgstDistInstGrp/NoDistribInsts
RgstDistInstGrp,501,CashDistribPayRef,STRING,N,RgstDistInstGrp/NoDistribInsts
RgstDistInstGrp,502,CashDistribAgentAcctName,STRING,N,RgstDistInstGrp/NoDistribInsts
RgstDtlsGrp,473,NoRegistDtls,GROUP,N,RgstDtlsGrp
RgstDtlsGrp,509,RegistDtls,STRING,N,RgstDtlsGrp/NoRegistDtls
RgstDtlsGrp,511,RegistEmail,STRING,N,RgstDtlsGrp/NoRegistDtls
RgstDtlsGrp,474,MailingDtls,STRING,N,RgstDtlsGrp/NoRegistDtls
RgstDtlsGrp,482,MailingInst,STRING,N,RgstDtlsGrp/NoRegistDtls
RgstDtlsGrp,522,OwnerType,INT,N,RgstDtlsGrp/NoRegistDtls
RgstDtlsGrp,486,DateOfBirth,LOCALMKTDATE,N,RgstDtlsGrp/NoRegistDtls
RgstDtlsGrp,475,InvestorCountryOfResidence,COUNTRY,N,RgstDtlsGrp/NoRegistDtls
RoutingGrp,215,NoRoutingIDs,GROUP,N,RoutingGrp
RoutingGrp,216,RoutingType,INT,N,RoutingGrp/NoRoutingIDs
RoutingGrp,217,RoutingID,STRING,N,RoutingGrp/NoRoutingIDs
SecAltIDGrp,454,NoSecurityAltID,GROUP,N,SecAltIDGrp
SecAltIDGrp,455,SecurityAltID,STRING,N,SecAltIDGrp/NoSecurityAltID
SecAltIDGrp,456,SecurityAltIDSource,STRING,N,SecAltIDGrp/NoSecurityAltID
SecListGrp,146,NoRelatedSym,GROUP,N,SecListGrp
SecListGrp,15,Currency,CURRENCY,N,SecListGrp/NoRelatedSym
SecListGrp,561,RoundLot,QTY,N,SecListGrp/NoRelatedSym
SecListGrp,562,MinTradeVol,QTY,N,SecListGrp/NoRelatedSym
SecListGrp,336,TradingSessionID,STRING,N,SecListGrp/NoRelatedSym
SecListGrp,625,TradingSessionSubID,STRING,N,SecListGrp/NoRelatedSym
SecListGrp,827,ExpirationCycle,INT,N,SecListGrp/NoRelatedSym
SecListGrp,58,Text,STRING,N,SecListGrp/NoRelatedSym
SecListGrp,354,EncodedTextLen,LENGTH,N,SecListGrp/NoRelatedSym
SecListGrp,355,EncodedText,DATA,N,SecListGrp/NoRelatedSym
SecTypesGrp,558,NoSecurityTypes,GROUP,N,SecTypesGrp
SecTypesGrp,167,SecurityType,STRING,N,SecTypesGrp/NoSecurityTypes
SecTypesGrp,762,SecuritySubType,STRING,N,SecTypesGrp/NoSecurityTypes
SecTypesGrp,460,Product,INT,N,SecTypesGrp/NoSecurityTypes
SecTypesGrp,461,CFICode,STRING,N,SecTypesGrp/NoSecurityTypes
SettlInstGrp,778,NoSettlInst,GROUP,N,SettlInstGrp
SettlInstGrp,162,SettlInstID,STRING,N,SettlInstGrp/NoSettlInst
SettlInstGrp,163,SettlInstTransType,CHAR,N,SettlInstGrp/NoSettlInst
SettlInstGrp,214,SettlInstRefID,STRING,N,SettlInstGrp/NoSettlInst
SettlInstGrp,54,Side,CHAR,N,SettlInstGrp/NoSettlInst
SettlInstGrp,460,Product,INT,N,SettlInstGrp/NoSettlInst
SettlInstGrp,167,SecurityType,STRING,N,SettlInstGrp/NoSettlInst
SettlInstGrp,461,CFICode,STRING,N,SettlInstGrp/NoSettlInst
SettlInstGrp,168,EffectiveTime,UTCTIMESTAMP,N,SettlInstGrp/NoSettlInst
SettlInstGrp,126,ExpireTime,UTCTIMESTAMP,N,SettlInstGrp/NoSettlInst
SettlInstGrp,779,LastUpdateTime,UTCTIMESTAMP,N,SettlInstGrp/NoSettlInst
SettlInstGrp,492,PaymentMethod,INT,N,SettlInstGrp/NoSettlInst
SettlInstGrp,476,PaymentRef,STRING,N,SettlInstGrp/NoSettlInst
SettlInstGrp,488,CardHolderName,STRING,N,SettlInstGrp/NoSettlInst
SettlInstGrp,489,CardNumber,STRING,N,SettlInstGrp/NoSettlInst
SettlInstGrp,503,CardStartDate,LOCALMKTDATE,N,SettlInstGrp/NoSettlInst
SettlInstGrp,490,CardExpDate,LOCALMKTDATE,N,SettlInstGrp/NoSettlInst
SettlInstGrp,491,CardIssNum,STRING,N,SettlInstGrp/NoSettlInst
SettlInstGrp,504,PaymentDate,LOCALMKTDATE,N,SettlInstGrp/NoSettlInst
SettlInstGrp,505,PaymentRemitterID,STRING,N,SettlInstGrp/NoSettlInst
SettlInstructionsData,172,SettlDeliveryType,INT,N,SettlInstructionsData
SettlInstructionsData,169,StandInstDbType,INT,N,SettlInstructionsData
SettlInstructionsData,170,StandInstDbName,STRING,N,SettlInstructionsData
SettlInstructionsData,171,StandInstDbID,STRING,N,SettlInstructionsData
SettlInstructionsData,85,NoDlvyInst,GROUP,N,SettlInstructionsData/DlvyInstGrp
SettlInstructionsData,165,SettlInstSource,CHAR,N,SettlInstructionsData/DlvyInstGrp/NoDlvyInst
SettlInstructionsData,787,DlvyInstType,CHAR,N,SettlInstructionsData/DlvyInstGrp/NoDlvyInst
SettlParties,781,NoSettlPartyIDs,GROUP,N,SettlParties
SettlParties,782,SettlPartyID,STRING,N,SettlParties/NoSettlPartyIDs
SettlParties,783,SettlPartyIDSource,CHAR,N,SettlParties/NoSettlPartyIDs
SettlParties,784,SettlPartyRole,INT,N,SettlParties/NoSettlPartyIDs
SettlPtysSubGrp,801,NoSettlPartySubIDs,GROUP,N,SettlPtysSubGrp
SettlPtysSubGrp,785,SettlPartySubID,STRING,N,SettlPtysSubGrp/NoSettlPartySubIDs
SettlPtysSubGrp,786,SettlPartySubIDType,INT,N,SettlPtysSubGrp/NoSettlPartySubIDs
SideCrossOrdCxlGrp,552,NoSides,GROUP,Y,SideCrossOrdCxlGrp
SideCrossOrdCxlGrp,54,Side,CHAR,Y,SideCrossOrdCxlGrp/NoSides
SideCrossOrdCxlGrp,41,OrigClOrdID,STRING,Y,SideCrossOrdCxlGrp/NoSides
SideCrossOrdCxlGrp,11,ClOrdID,STRING,Y,SideCrossOrdCxlGrp/NoSides
SideCrossOrdCxlGrp,526,SecondaryClOrdID,STRING,N,SideCrossOrdCxlGrp/NoSides
SideCrossOrdCxlGrp,583,ClOrdLinkID,STRING,N,SideCrossOrdCxlGrp/NoSides
SideCrossOrdCxlGrp,586,OrigOrdModTime,UTCTIMESTAMP,N,SideCrossOrdCxlGrp/NoSides
SideCrossOrdCxlGrp,229,TradeOriginationDate,LOCALMKTDATE,N,SideCrossOrdCxlGrp/NoSides
SideCrossOrdCxlGrp,75,TradeDate,LOCALMKTDATE,N,SideCrossOrdCxlGrp/NoSides
SideCrossOrdCxlGrp,376,ComplianceID,STRING,N,SideCrossOrdCxlGrp/NoSides
SideCrossOrdCxlGrp,58,Text,STRING,N,SideCrossOrdCxlGrp/NoSides
SideCrossOrdCxlGrp,354,EncodedTextLen,LENGTH,N,SideCrossOrdCxlGrp/NoSides
SideCrossOrdCxlGrp,355,EncodedText,DATA,N,SideCrossOrdCxlGrp/NoSides
SideCrossOrdModGrp,552,NoSides,GROUP,Y,SideCrossOrdModGrp
SideCrossOrdModGrp,54,Side,CHAR,Y,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,11,ClOrdID,STRING,Y,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,526,SecondaryClOrdID,STRING,N,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,583,ClOrdLinkID,STRING,N,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,229,TradeOriginationDate,LOCALMKTDATE,N,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,75,TradeDate,LOCALMKTDATE,N,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,1,Account,STRING,N,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,660,AcctIDSource,INT,N,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,581,AccountType,INT,N,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,589,DayBookingInst,CHAR,N,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,590,BookingUnit,CHAR,N,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,591,PreallocMethod,CHAR,N,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,70,AllocID,STRING,N,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,854,QtyType,INT,N,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,528,OrderCapacity,CHAR,N,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,529,OrderRestrictions,MULTIPLEVALUESTRING,N,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,582,CustOrderCapacity,INT,N,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,121,ForexReq,BOOLEAN,N,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,120,SettlCurrency,CURRENCY,N,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,775,BookingType,INT,N,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,58,Text,STRING,N,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,354,EncodedTextLen,LENGTH,N,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,355,EncodedText,DATA,N,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,77,PositionEffect,CHAR,N,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,203,CoveredOrUncovered,INT,N,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,544,CashMargin,CHAR,N,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,635,ClearingFeeIndicator,STRING,N,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,377,SolicitedFlag,BOOLEAN,N,SideCrossOrdModGrp/NoSides
SideCrossOrdModGrp,659,SideComplianceID,STRING,N,SideCrossOrdModGrp/NoSides
SpreadOrBenchmarkCurveData,218,Spread,PRICEOFFSET,N,SpreadOrBenchmarkCurveData
SpreadOrBenchmarkCurveData,220,BenchmarkCurveCurrency,CURRENCY,N,SpreadOrBenchmarkCurveData
SpreadOrBenchmarkCurveData,221,BenchmarkCurveName,STRING,N,SpreadOrBenchmarkCurveData
SpreadOrBenchmarkCurveData,222,BenchmarkCurvePoint,STRING,N,SpreadOrBenchmarkCurveData
SpreadOrBenchmarkCurveData,662,BenchmarkPrice,PRICE,N,SpreadOrBenchmarkCurveData
SpreadOrBenchmarkCurveData,663,BenchmarkPriceType,INT,N,SpreadOrBenchmarkCurveData
SpreadOrBenchmarkCurveData,699,BenchmarkSecurityID,STRING,N,SpreadOrBenchmarkCurveData
SpreadOrBenchmarkCurveData,761,BenchmarkSecurityIDSource,STRING,N,SpreadOrBenchmarkCurveData
Stipulations,232,NoStipulations,GROUP,N,Stipulations
Stipulations,233,StipulationType,STRING,N,Stipulations/NoStipulations
Stipulations,234,StipulationValue,STRING,N,Stipulations/NoStipulations
Trailer,93,SignatureLength,LENGTH,N,Trailer
Trailer,89,Signature,DATA,N,Trailer
Trailer,10,CheckSum,STRING,Y,Trailer
TrdAllocGrp,78,NoAllocs,GROUP,N,TrdAllocGrp
TrdAllocGrp,79,AllocAccount,STRING,N,TrdAllocGrp/NoAllocs
TrdAllocGrp,661,AllocAcctIDSource,INT,N,TrdAllocGrp/NoAllocs
TrdAllocGrp,736,AllocSettlCurrency,CURRENCY,N,TrdAllocGrp/NoAllocs
TrdAllocGrp,467,IndividualAllocID,STRING,N,TrdAllocGrp/NoAllocs
TrdAllocGrp,80,AllocQty,QTY,N,TrdAllocGrp/NoAllocs
TrdCapDtGrp,580,NoDates,GROUP,N,TrdCapDtGrp
TrdCapDtGrp,75,TradeDate,LOCALMKTDATE,N,TrdCapDtGrp/NoDates
TrdCapDtGrp,60,TransactTime,UTCTIMESTAMP,N,TrdCapDtGrp/NoDates
TrdCapRptSideGrp,552,NoSides,GROUP,Y,TrdCapRptSideGrp
TrdCapRptSideGrp,54,Side,CHAR,Y,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,37,OrderID,STRING,Y,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,198,SecondaryOrderID,STRING,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,11,ClOrdID,STRING,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,526,SecondaryClOrdID,STRING,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,66,ListID,STRING,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,1,Account,STRING,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,660,AcctIDSource,INT,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,581,AccountType,INT,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,81,ProcessCode,CHAR,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,575,OddLot,BOOLEAN,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,578,TradeInputSource,STRING,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,579,TradeInputDevice,STRING,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,821,OrderInputDevice,STRING,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,15,Currency,CURRENCY,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,376,ComplianceID,STRING,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,377,SolicitedFlag,BOOLEAN,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,528,OrderCapacity,CHAR,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,529,OrderRestrictions,MULTIPLEVALUESTRING,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,582,CustOrderCapacity,INT,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,40,OrdType,CHAR,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,18,ExecInst,MULTIPLEVALUESTRING,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,483,TransBkdTime,UTCTIMESTAMP,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,336,TradingSessionID,STRING,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,625,TradingSessionSubID,STRING,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,943,TimeBracket,STRING,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,381,GrossTradeAmt,AMT,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,157,NumDaysInterest,INT,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,230,ExDate,LOCALMKTDATE,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,158,AccruedInterestRate,PERCENTAGE,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,159,AccruedInterestAmt,AMT,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,738,InterestAtMaturity,AMT,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,920,EndAccruedInterestAmt,AMT,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,921,StartCash,AMT,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,922,EndCash,AMT,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,238,Concession,AMT,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,237,TotalTakedown,AMT,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,118,NetMoney,AMT,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,119,SettlCurrAmt,AMT,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,120,SettlCurrency,CURRENCY,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,155,SettlCurrFxRate,FLOAT,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,156,SettlCurrFxRateCalc,CHAR,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,77,PositionEffect,CHAR,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,58,Text,STRING,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,354,EncodedTextLen,LENGTH,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,355,EncodedText,DATA,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,752,SideMultiLegReportingType,INT,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,825,ExchangeRule,STRING,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,826,TradeAllocIndicator,INT,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,591,PreallocMethod,CHAR,N,TrdCapRptSideGrp/NoSides
TrdCapRptSideGrp,70,AllocID,STRING,N,TrdCapRptSideGrp/NoSides
TrdCollGrp,897,NoTrades,GROUP,N,TrdCollGrp
TrdCollGrp,571,TradeReportID,STRING,N,TrdCollGrp/NoTrades
TrdCollGrp,818,SecondaryTradeReportID,STRING,N,TrdCollGrp/NoTrades
TrdInstrmtLegGrp,555,NoLegs,GROUP,N,TrdInstrmtLegGrp
TrdInstrmtLegGrp,687,LegQty,QTY,N,TrdInstrmtLegGrp/NoLegs
TrdInstrmtLegGrp,690,LegSwapType,INT,N,TrdInstrmtLegGrp/NoLegs
TrdInstrmtLegGrp,564,LegPositionEffect,CHAR,N,TrdInstrmtLegGrp/NoLegs
TrdInstrmtLegGrp,565,LegCoveredOrUncovered,INT,N,TrdInstrmtLegGrp/NoLegs
TrdInstrmtLegGrp,654,LegRefID,STRING,N,TrdInstrmtLegGrp/NoLegs
TrdInstrmtLegGrp,566,LegPrice,PRICE,N,TrdInstrmtLegGrp/NoLegs
TrdInstrmtLegGrp,587,LegSettlType,CHAR,N,TrdInstrmtLegGrp/NoLegs
TrdInstrmtLegGrp,588,LegSettlDate,LOCALMKTDATE,N,TrdInstrmtLegGrp/NoLegs
TrdInstrmtLegGrp,637,LegLastPx,PRICE,N,TrdInstrmtLegGrp/NoLegs
TrdRegTimestamps,768,NoTrdRegTimestamps,GROUP,N,TrdRegTimestamps
TrdRegTimestamps,769,TrdRegTimestamp,UTCTIMESTAMP,N,TrdRegTimestamps/NoTrdRegTimestamps
TrdRegTimestamps,770,TrdRegTimestampType,INT,N,TrdRegTimestamps/NoTrdRegTimestamps
TrdRegTimestamps,771,TrdRegTimestampOrigin,STRING,N,TrdRegTimestamps/NoTrdRegTimestamps
TrdgSesGrp,386,NoTradingSessions,GROUP,N,TrdgSesGrp
TrdgSesGrp,336,TradingSessionID,STRING,N,TrdgSesGrp/NoTradingSessions
TrdgSesGrp,625,TradingSessionSubID,STRING,N,TrdgSesGrp/NoTradingSessions
UndInstrmtCollGrp,711,NoUnderlyings,GROUP,N,UndInstrmtCollGrp
UndInstrmtCollGrp,944,CollAction,INT,N,UndInstrmtCollGrp/NoUnderlyings
UndInstrmtGrp,711,NoUnderlyings,GROUP,N,UndInstrmtGrp
UndInstrmtStrkPxGrp,711,NoUnderlyings,GROUP,N,UndInstrmtStrkPxGrp
UndInstrmtStrkPxGrp,140,PrevClosePx,PRICE,N,UndInstrmtStrkPxGrp/NoUnderlyings
UndInstrmtStrkPxGrp,11,ClOrdID,STRING,N,UndInstrmtStrkPxGrp/NoUnderlyings
UndInstrmtStrkPxGrp,526,SecondaryClOrdID,STRING,N,UndInstrmtStrkPxGrp/NoUnderlyings
UndInstrmtStrkPxGrp,54,Side,CHAR,N,UndInstrmtStrkPxGrp/NoUnderlyings
UndInstrmtStrkPxGrp,44,Price,PRICE,Y,UndInstrmtStrkPxGrp/NoUnderlyings
UndInstrmtStrkPxGrp,15,Currency,CURRENCY,N,UndInstrmtStrkPxGrp/NoUnderlyings
UndInstrmtStrkPxGrp,58,Text,STRING,N,UndInstrmtStrkPxGrp/NoUnderlyings
UndInstrmtStrkPxGrp,354,EncodedTextLen,LENGTH,N,UndInstrmtStrkPxGrp/NoUnderlyings
UndInstrmtStrkPxGrp,355,EncodedText,DATA,N,UndInstrmtStrkPxGrp/NoUnderlyings
UndSecAltIDGrp,457,NoUnderlyingSecurityAltID,GROUP,N,UndSecAltIDGrp
UndSecAltIDGrp,458,UnderlyingSecurityAltID,STRING,N,UndSecAltIDGrp/NoUnderlyingSecurityAltID
UndSecAltIDGrp,459,UnderlyingSecurityAltIDSource,STRING,N,UndSecAltIDGrp/NoUnderlyingSecurityAltID
UnderlyingInstrument,311,UnderlyingSymbol,STRING,N,UnderlyingInstrument
UnderlyingInstrument,312,UnderlyingSymbolSfx,STRING,N,UnderlyingInstrument
UnderlyingInstrument,309,UnderlyingSecurityID,STRING,N,UnderlyingInstrument
UnderlyingInstrument,305,UnderlyingSecurityIDSource,STRING,N,UnderlyingInstrument
UnderlyingInstrument,457,NoUnderlyingSecurityAltID,GROUP,N,UnderlyingInstrument/UndSecAltIDGrp
UnderlyingInstrument,458,UnderlyingSecurityAltID,STRING,N,UnderlyingInstrument/UndSecAltIDGrp/NoUnderlyingSecurityAltID
UnderlyingInstrument,459,UnderlyingSecurityAltIDSource,STRING,N,UnderlyingInstrument/UndSecAltIDGrp/NoUnderlyingSecurityAltID
UnderlyingInstrument,462,UnderlyingProduct,INT,N,UnderlyingInstrument
UnderlyingInstrument,463,UnderlyingCFICode,STRING,N,UnderlyingInstrument
UnderlyingInstrument,310,UnderlyingSecurityType,STRING,N,UnderlyingInstrument
UnderlyingInstrument,763,UnderlyingSecuritySubType,STRING,N,UnderlyingInstrument
UnderlyingInstrument,313,UnderlyingMaturityMonthYear,MONTHYEAR,N,UnderlyingInstrument
UnderlyingInstrument,542,UnderlyingMaturityDate,LOCALMKTDATE,N,UnderlyingInstrument
UnderlyingInstrument,315,UnderlyingPutOrCall,INT,N,UnderlyingInstrument
UnderlyingInstrument,241,UnderlyingCouponPaymentDate,LOCALMKTDATE,N,UnderlyingInstrument
UnderlyingInstrument,242,UnderlyingIssueDate,LOCALMKTDATE,N,UnderlyingInstrument
UnderlyingInstrument,243,UnderlyingRepoCollateralSecurityType,STRING,N,UnderlyingInstrument
UnderlyingInstrument,244,UnderlyingRepurchaseTerm,INT,N,UnderlyingInstrument
UnderlyingInstrument,245,UnderlyingRepurchaseRate,PERCENTAGE,N,UnderlyingInstrument
UnderlyingInstrument,246,UnderlyingFactor,FLOAT,N,UnderlyingInstrument
UnderlyingInstrument,256,UnderlyingCreditRating,STRING,N,UnderlyingInstrument
UnderlyingInstrument,595,UnderlyingInstrRegistry,STRING,N,UnderlyingInstrument
UnderlyingInstrument,592,UnderlyingCountryOfIssue,COUNTRY,N,UnderlyingInstrument
UnderlyingInstrument,593,UnderlyingStateOrProvinceOfIssue,STRING,N,UnderlyingInstrument
UnderlyingInstrument,594,UnderlyingLocaleOfIssue,STRING,N,UnderlyingInstrument
UnderlyingInstrument,247,UnderlyingRedemptionDate,LOCALMKTDATE,N,UnderlyingInstrument
UnderlyingInstrument,316,UnderlyingStrikePrice,PRICE,N,UnderlyingInstrument
UnderlyingInstrument,941,UnderlyingStrikeCurrency,CURRENCY,N,UnderlyingInstrument
UnderlyingInstrument,317,UnderlyingOptAttribute,CHAR,N,UnderlyingInstrument
UnderlyingInstrument,436,UnderlyingContractMultiplier,FLOAT,N,UnderlyingInstrument
UnderlyingInstrument,435,UnderlyingCouponRate,PERCENTAGE,N,UnderlyingInstrument
UnderlyingInstrument,308,UnderlyingSecurityExchange,EXCHANGE,N,UnderlyingInstrument
UnderlyingInstrument,306,UnderlyingIssuer,STRING,N,UnderlyingInstrument
UnderlyingInstrument,362,EncodedUnderlyingIssuerLen,LENGTH,N,UnderlyingInstrument
UnderlyingInstrument,363,EncodedUnderlyingIssuer,DATA,N,UnderlyingInstrument
UnderlyingInstrument,307,UnderlyingSecurityDesc,STRING,N,UnderlyingInstrument
UnderlyingInstrument,364,EncodedUnderlyingSecurityDescLen,LENGTH,N,UnderlyingInstrument
UnderlyingInstrument,365,EncodedUnderlyingSecurityDesc,DATA,N,UnderlyingInstrument
UnderlyingInstrument,877,UnderlyingCPProgram,STRING,N,UnderlyingInstrument
UnderlyingInstrument,878,UnderlyingCPRegType,STRING,N,UnderlyingInstrument
UnderlyingInstrument,318,UnderlyingCurrency,CURRENCY,N,UnderlyingInstrument
UnderlyingInstrument,879,UnderlyingQty,QTY,N,UnderlyingInstrument
UnderlyingInstrument,810,UnderlyingPx,PRICE,N,UnderlyingInstrument
UnderlyingInstrument,882,UnderlyingDirtyPrice,PRICE,N,UnderlyingInstrument
UnderlyingInstrument,883,UnderlyingEndPrice,PRICE,N,UnderlyingInstrument
UnderlyingInstrument,884,UnderlyingStartValue,AMT,N,UnderlyingInstrument
UnderlyingInstrument,885,UnderlyingCurrentValue,AMT,N,UnderlyingInstrument
UnderlyingInstrument,886,UnderlyingEndValue,AMT,N,UnderlyingInstrument
UnderlyingInstrument,887,NoUnderlyingStips,GROUP,N,UnderlyingInstrument/UnderlyingStipulations
UnderlyingInstrument,888,UnderlyingStipType,STRING,N,UnderlyingInstrument/UnderlyingStipulations/NoUnderlyingStips
UnderlyingInstrument,889,UnderlyingStipValue,STRING,N,UnderlyingInstrument/UnderlyingStipulations/NoUnderlyingStips
UnderlyingStipulations,887,NoUnderlyingStips,GROUP,N,UnderlyingStipulations
UnderlyingStipulations,888,UnderlyingStipType,STRING,N,UnderlyingStipulations/NoUnderlyingStips
UnderlyingStipulations,889,UnderlyingStipValue,STRING,N,UnderlyingStipulations/NoUnderlyingStips
YieldData,235,YieldType,STRING,N,YieldData
YieldData,236,Yield,PERCENTAGE,N,YieldData
