id,value,category,amount
24882,514,cat_2,514
24883,798,cat_3,798
24884,312,cat_4,312
24885,989,cat_0,989
24886,195,cat_1,195
24887,231,cat_2,231
24888,735,cat_3,735
24889,456,cat_4,456
24890,294,cat_0,294
24891,293,cat_1,293
24892,120,cat_2,120
24893,545,cat_3,545
24894,987,cat_4,987
24895,792,cat_0,792
24896,792,cat_1,792
24897,420,cat_2,420
24898,144,cat_3,144
24899,761,cat_4,761
24900,211,cat_0,211
24901,597,cat_1,597
24902,167,cat_2,167
24903,415,cat_3,415
24904,873,cat_4,873
24905,983,cat_0,983
24906,853,cat_1,853
24907,91,cat_2,91
24908,771,cat_3,771
24909,826,cat_4,826
24910,471,cat_0,471
24911,386,cat_1,386
24912,142,cat_2,142
24913,514,cat_3,514
24914,318,cat_4,318
24915,892,cat_0,892
24916,856,cat_1,856
24917,580,cat_2,580
24918,961,cat_3,961
24919,112,cat_4,112
24920,181,cat_0,181
24921,366,cat_1,366
24922,814,cat_2,814
24923,36,cat_3,36
24924,953,cat_4,953
24925,769,cat_0,769
24926,717,cat_1,717
24927,872,cat_2,872
24928,64,cat_3,64
24929,999,cat_4,999
24930,732,cat_0,732
24931,79,cat_1,79
24932,798,cat_2,798
24933,551,cat_3,551
24934,510,cat_4,510
24935,75,cat_0,75
24936,711,cat_1,711
24937,964,cat_2,964
24938,337,cat_3,337
24939,474,cat_4,474
24940,33,cat_0,33
24941,214,cat_1,214
24942,238,cat_2,238
24943,802,cat_3,802
24944,724,cat_4,724
24945,158,cat_0,158
24946,636,cat_1,636
24947,402,cat_2,402
24948,901,cat_3,901
24949,53,cat_4,53
24950,134,cat_0,134
24951,827,cat_1,827
24952,572,cat_2,572
24953,125,cat_3,125
24954,617,cat_4,617
24955,645,cat_0,645
24956,488,cat_1,488
24957,859,cat_2,859
24958,262,cat_3,262
24959,89,cat_4,89
24960,794,cat_0,794
24961,713,cat_1,713
24962,776,cat_2,776
24963,535,cat_3,535
24964,743,cat_4,743
24965,730,cat_0,730
24966,810,cat_1,810
24967,713,cat_2,713
24968,706,cat_3,706
24969,612,cat_4,612
24970,526,cat_0,526
24971,609,cat_1,609
24972,575,cat_2,575
24973,453,cat_3,453
24974,113,cat_4,113
24975,646,cat_0,646
24976,216,cat_1,216
24977,966,cat_2,966
24978,827,cat_3,827
24979,227,cat_4,227
24980,348,cat_0,348
24981,796,cat_1,796
24982,274,cat_2,274
24983,848,cat_3,848
24984,435,cat_4,435
24985,695,cat_0,695
24986,156,cat_1,156
24987,708,cat_2,708
24988,393,cat_3,393
24989,127,cat_4,127
24990,591,cat_0,591
24991,697,cat_1,697
24992,659,cat_2,659
24993,772,cat_3,772
24994,438,cat_4,438
24995,250,cat_0,250
24996,990,cat_1,990
24997,783,cat_2,783
24998,192,cat_3,192
24999,954,cat_4,954
25000,130,cat_0,130
25001,735,cat_1,735
25002,205,cat_2,205
25003,998,cat_3,998
25004,526,cat_4,526
25005,823,cat_0,823
25006,74,cat_1,74
25007,454,cat_2,454
25008,743,cat_3,743
25009,998,cat_4,998
25010,667,cat_0,667
25011,170,cat_1,170
25012,764,cat_2,764
25013,64,cat_3,64
25014,554,cat_4,554
25015,744,cat_0,744
25016,151,cat_1,151
25017,406,cat_2,406
25018,838,cat_3,838
25019,535,cat_4,535
25020,23,cat_0,23
25021,376,cat_1,376
25022,432,cat_2,432
25023,386,cat_3,386
25024,784,cat_4,784
25025,633,cat_0,633
25026,895,cat_1,895
25027,292,cat_2,292
25028,876,cat_3,876
25029,924,cat_4,924
25030,915,cat_0,915
25031,827,cat_1,827
25032,132,cat_2,132
25033,876,cat_3,876
25034,353,cat_4,353
25035,407,cat_0,407
25036,167,cat_1,167
25037,803,cat_2,803
25038,688,cat_3,688
25039,339,cat_4,339
25040,723,cat_0,723
25041,649,cat_1,649
25042,479,cat_2,479
25043,627,cat_3,627
25044,399,cat_4,399
25045,607,cat_0,607
25046,964,cat_1,964
25047,502,cat_2,502
25048,629,cat_3,629
25049,242,cat_4,242
25050,384,cat_0,384
25051,4,cat_1,4
25052,994,cat_2,994
25053,366,cat_3,366
25054,326,cat_4,326
25055,208,cat_0,208
25056,739,cat_1,739
25057,703,cat_2,703
25058,58,cat_3,58
25059,230,cat_4,230
25060,150,cat_0,150
25061,649,cat_1,649
25062,80,cat_2,80
25063,783,cat_3,783
25064,654,cat_4,654
25065,768,cat_0,768
25066,805,cat_1,805
25067,738,cat_2,738
25068,226,cat_3,226
25069,601,cat_4,601
25070,826,cat_0,826
25071,559,cat_1,559
25072,59,cat_2,59
25073,890,cat_3,890
25074,574,cat_4,574
25075,757,cat_0,757
25076,867,cat_1,867
25077,426,cat_2,426
25078,679,cat_3,679
25079,923,cat_4,923
25080,33,cat_0,33
25081,26,cat_1,26
25082,929,cat_2,929
25083,391,cat_3,391
25084,105,cat_4,105
25085,206,cat_0,206
25086,804,cat_1,804
25087,822,cat_2,822
25088,892,cat_3,892
25089,384,cat_4,384
25090,763,cat_0,763
25091,559,cat_1,559
25092,452,cat_2,452
25093,322,cat_3,322
25094,129,cat_4,129
25095,315,cat_0,315
25096,912,cat_1,912
25097,435,cat_2,435
25098,486,cat_3,486
25099,816,cat_4,816
25100,596,cat_0,596
25101,965,cat_1,965
25102,230,cat_2,230
25103,543,cat_3,543
25104,91,cat_4,91
25105,611,cat_0,611
25106,156,cat_1,156
25107,523,cat_2,523
25108,284,cat_3,284
25109,550,cat_4,550
25110,466,cat_0,466
25111,436,cat_1,436
25112,892,cat_2,892
25113,438,cat_3,438
25114,787,cat_4,787
25115,216,cat_0,216
25116,48,cat_1,48
25117,762,cat_2,762
25118,159,cat_3,159
25119,943,cat_4,943
25120,952,cat_0,952
25121,896,cat_1,896
25122,731,cat_2,731
25123,814,cat_3,814
25124,766,cat_4,766
25125,471,cat_0,471
25126,589,cat_1,589
25127,769,cat_2,769
25128,605,cat_3,605
25129,12,cat_4,12
25130,722,cat_0,722
25131,951,cat_1,951
25132,694,cat_2,694
25133,308,cat_3,308
25134,237,cat_4,237
25135,188,cat_0,188
25136,45,cat_1,45
25137,458,cat_2,458
25138,926,cat_3,926
25139,665,cat_4,665
25140,670,cat_0,670
25141,982,cat_1,982
25142,958,cat_2,958
25143,475,cat_3,475
25144,585,cat_4,585
25145,13,cat_0,13
25146,908,cat_1,908
25147,195,cat_2,195
25148,380,cat_3,380
25149,844,cat_4,844
25150,831,cat_0,831
25151,466,cat_1,466
25152,270,cat_2,270
25153,790,cat_3,790
25154,921,cat_4,921
25155,908,cat_0,908
25156,706,cat_1,706
25157,78,cat_2,78
25158,89,cat_3,89
25159,183,cat_4,183
25160,581,cat_0,581
25161,211,cat_1,211
25162,788,cat_2,788
25163,450,cat_3,450
25164,800,cat_4,800
25165,897,cat_0,897
25166,966,cat_1,966
25167,85,cat_2,85
25168,881,cat_3,881
25169,83,cat_4,83
25170,789,cat_0,789
25171,527,cat_1,527
25172,929,cat_2,929
25173,672,cat_3,672
25174,336,cat_4,336
25175,408,cat_0,408
25176,443,cat_1,443
25177,775,cat_2,775
25178,141,cat_3,141
25179,342,cat_4,342
25180,69,cat_0,69
25181,610,cat_1,610
25182,605,cat_2,605
25183,314,cat_3,314
25184,633,cat_4,633
25185,649,cat_0,649
25186,209,cat_1,209
25187,633,cat_2,633
25188,985,cat_3,985
25189,363,cat_4,363
25190,423,cat_0,423
25191,27,cat_1,27
25192,506,cat_2,506
25193,256,cat_3,256
25194,947,cat_4,947
25195,561,cat_0,561
25196,894,cat_1,894
25197,807,cat_2,807
25198,209,cat_3,209
25199,677,cat_4,677
25200,489,cat_0,489
25201,267,cat_1,267
25202,495,cat_2,495
25203,951,cat_3,951
25204,57,cat_4,57
25205,964,cat_0,964
25206,390,cat_1,390
25207,225,cat_2,225
25208,695,cat_3,695
25209,500,cat_4,500
25210,676,cat_0,676
25211,62,cat_1,62
25212,341,cat_2,341
25213,465,cat_3,465
25214,672,cat_4,672
25215,511,cat_0,511
25216,36,cat_1,36
25217,945,cat_2,945
25218,739,cat_3,739
25219,673,cat_4,673
25220,35,cat_0,35
25221,405,cat_1,405
25222,664,cat_2,664
25223,881,cat_3,881
25224,50,cat_4,50
25225,137,cat_0,137
25226,927,cat_1,927
25227,237,cat_2,237
25228,215,cat_3,215
25229,981,cat_4,981
25230,612,cat_0,612
25231,163,cat_1,163
25232,778,cat_2,778
25233,218,cat_3,218
25234,809,cat_4,809
25235,793,cat_0,793
25236,867,cat_1,867
25237,396,cat_2,396
25238,616,cat_3,616
25239,69,cat_4,69
25240,911,cat_0,911
25241,374,cat_1,374
25242,246,cat_2,246
25243,698,cat_3,698
25244,753,cat_4,753
25245,42,cat_0,42
25246,155,cat_1,155
25247,347,cat_2,347
25248,245,cat_3,245
25249,770,cat_4,770
25250,608,cat_0,608
25251,232,cat_1,232
25252,424,cat_2,424
25253,40,cat_3,40
25254,264,cat_4,264
25255,741,cat_0,741
25256,246,cat_1,246
25257,725,cat_2,725
25258,763,cat_3,763
25259,197,cat_4,197
25260,332,cat_0,332
25261,138,cat_1,138
25262,730,cat_2,730
25263,264,cat_3,264
25264,799,cat_4,799
25265,905,cat_0,905
25266,531,cat_1,531
25267,215,cat_2,215
25268,548,cat_3,548
25269,248,cat_4,248
25270,95,cat_0,95
25271,881,cat_1,881
25272,304,cat_2,304
25273,134,cat_3,134
25274,736,cat_4,736
25275,50,cat_0,50
25276,996,cat_1,996
25277,651,cat_2,651
25278,297,cat_3,297
25279,745,cat_4,745
25280,524,cat_0,524
25281,717,cat_1,717
25282,244,cat_2,244
25283,786,cat_3,786
25284,483,cat_4,483
25285,469,cat_0,469
25286,757,cat_1,757
25287,248,cat_2,248
25288,165,cat_3,165
25289,317,cat_4,317
25290,286,cat_0,286
25291,591,cat_1,591
25292,534,cat_2,534
25293,499,cat_3,499
25294,205,cat_4,205
25295,629,cat_0,629
25296,225,cat_1,225
25297,272,cat_2,272
25298,500,cat_3,500
25299,320,cat_4,320
25300,444,cat_0,444
25301,798,cat_1,798
25302,200,cat_2,200
25303,695,cat_3,695
25304,516,cat_4,516
25305,413,cat_0,413
25306,65,cat_1,65
25307,824,cat_2,824
25308,906,cat_3,906
25309,633,cat_4,633
25310,235,cat_0,235
25311,26,cat_1,26
25312,4,cat_2,4
25313,477,cat_3,477
25314,221,cat_4,221
25315,471,cat_0,471
25316,934,cat_1,934
25317,757,cat_2,757
25318,634,cat_3,634
25319,230,cat_4,230
25320,648,cat_0,648
25321,868,cat_1,868
25322,982,cat_2,982
25323,610,cat_3,610
25324,967,cat_4,967
25325,582,cat_0,582
25326,776,cat_1,776
25327,488,cat_2,488
25328,661,cat_3,661
25329,919,cat_4,919
25330,37,cat_0,37
25331,354,cat_1,354
25332,820,cat_2,820
25333,847,cat_3,847
25334,480,cat_4,480
25335,767,cat_0,767
25336,515,cat_1,515
25337,943,cat_2,943
25338,874,cat_3,874
25339,111,cat_4,111
25340,674,cat_0,674
25341,238,cat_1,238
25342,947,cat_2,947
25343,640,cat_3,640
25344,157,cat_4,157
25345,257,cat_0,257
25346,941,cat_1,941
25347,898,cat_2,898
25348,655,cat_3,655
25349,513,cat_4,513
25350,86,cat_0,86
25351,659,cat_1,659
25352,408,cat_2,408
25353,928,cat_3,928
25354,732,cat_4,732
25355,99,cat_0,99
25356,382,cat_1,382
25357,663,cat_2,663
25358,161,cat_3,161
25359,98,cat_4,98
25360,164,cat_0,164
25361,268,cat_1,268
25362,60,cat_2,60
25363,227,cat_3,227
25364,753,cat_4,753
25365,184,cat_0,184
25366,46,cat_1,46
25367,648,cat_2,648
25368,73,cat_3,73
25369,140,cat_4,140
25370,845,cat_0,845
25371,906,cat_1,906
25372,724,cat_2,724
25373,221,cat_3,221
25374,278,cat_4,278
25375,745,cat_0,745
25376,153,cat_1,153
25377,245,cat_2,245
25378,252,cat_3,252
25379,254,cat_4,254
25380,846,cat_0,846
25381,982,cat_1,982
25382,543,cat_2,543
25383,786,cat_3,786
25384,862,cat_4,862
25385,514,cat_0,514
25386,498,cat_1,498
25387,735,cat_2,735
25388,719,cat_3,719
25389,311,cat_4,311
25390,133,cat_0,133
25391,798,cat_1,798
25392,313,cat_2,313
25393,140,cat_3,140
25394,466,cat_4,466
25395,81,cat_0,81
25396,589,cat_1,589
25397,7,cat_2,7
25398,66,cat_3,66
25399,775,cat_4,775
25400,505,cat_0,505
25401,333,cat_1,333
25402,613,cat_2,613
25403,258,cat_3,258
25404,911,cat_4,911
25405,708,cat_0,708
25406,118,cat_1,118
25407,99,cat_2,99
25408,84,cat_3,84
25409,233,cat_4,233
25410,287,cat_0,287
25411,815,cat_1,815
25412,563,cat_2,563
25413,994,cat_3,994
25414,467,cat_4,467
25415,908,cat_0,908
25416,665,cat_1,665
25417,210,cat_2,210
25418,762,cat_3,762
25419,759,cat_4,759
25420,544,cat_0,544
25421,702,cat_1,702
25422,740,cat_2,740
25423,353,cat_3,353
25424,674,cat_4,674
25425,142,cat_0,142
25426,355,cat_1,355
25427,627,cat_2,627
25428,726,cat_3,726
25429,678,cat_4,678
25430,638,cat_0,638
25431,352,cat_1,352
25432,541,cat_2,541
25433,800,cat_3,800
25434,642,cat_4,642
25435,245,cat_0,245
25436,985,cat_1,985
25437,32,cat_2,32
25438,267,cat_3,267
25439,54,cat_4,54
25440,279,cat_0,279
25441,342,cat_1,342
25442,77,cat_2,77
25443,587,cat_3,587
25444,811,cat_4,811
25445,600,cat_0,600
25446,27,cat_1,27
25447,132,cat_2,132
25448,381,cat_3,381
25449,128,cat_4,128
25450,752,cat_0,752
25451,842,cat_1,842
25452,80,cat_2,80
25453,994,cat_3,994
25454,299,cat_4,299
25455,430,cat_0,430
25456,45,cat_1,45
25457,727,cat_2,727
25458,881,cat_3,881
25459,309,cat_4,309
25460,309,cat_0,309
25461,964,cat_1,964
25462,694,cat_2,694
25463,919,cat_3,919
25464,802,cat_4,802
25465,610,cat_0,610
25466,565,cat_1,565
25467,763,cat_2,763
25468,413,cat_3,413
25469,78,cat_4,78
25470,376,cat_0,376
25471,344,cat_1,344
25472,210,cat_2,210
25473,798,cat_3,798
25474,624,cat_4,624
25475,77,cat_0,77
25476,442,cat_1,442
25477,748,cat_2,748
25478,169,cat_3,169
25479,164,cat_4,164
25480,717,cat_0,717
25481,531,cat_1,531
25482,882,cat_2,882
25483,841,cat_3,841
25484,151,cat_4,151
25485,97,cat_0,97
25486,317,cat_1,317
25487,617,cat_2,617
25488,774,cat_3,774
25489,171,cat_4,171
25490,499,cat_0,499
25491,32,cat_1,32
25492,316,cat_2,316
25493,654,cat_3,654
25494,940,cat_4,940
25495,447,cat_0,447
25496,311,cat_1,311
25497,79,cat_2,79
25498,577,cat_3,577
25499,428,cat_4,428
25500,621,cat_0,621
25501,308,cat_1,308
25502,316,cat_2,316
25503,526,cat_3,526
25504,958,cat_4,958
25505,316,cat_0,316
25506,604,cat_1,604
25507,556,cat_2,556
25508,635,cat_3,635
25509,682,cat_4,682
25510,836,cat_0,836
25511,690,cat_1,690
25512,787,cat_2,787
25513,633,cat_3,633
25514,141,cat_4,141
25515,176,cat_0,176
25516,727,cat_1,727
25517,590,cat_2,590
25518,609,cat_3,609
25519,191,cat_4,191
25520,572,cat_0,572
25521,709,cat_1,709
25522,852,cat_2,852
25523,308,cat_3,308
25524,751,cat_4,751
25525,11,cat_0,11
25526,632,cat_1,632
25527,536,cat_2,536
25528,217,cat_3,217
25529,863,cat_4,863
25530,599,cat_0,599
25531,666,cat_1,666
25532,376,cat_2,376
25533,128,cat_3,128
25534,842,cat_4,842
25535,821,cat_0,821
25536,617,cat_1,617
25537,507,cat_2,507
25538,172,cat_3,172
25539,421,cat_4,421
25540,612,cat_0,612
25541,250,cat_1,250
25542,194,cat_2,194
25543,481,cat_3,481
25544,545,cat_4,545
25545,28,cat_0,28
25546,871,cat_1,871
25547,534,cat_2,534
25548,747,cat_3,747
25549,52,cat_4,52
25550,248,cat_0,248
25551,374,cat_1,374
25552,784,cat_2,784
25553,293,cat_3,293
25554,285,cat_4,285
25555,94,cat_0,94
25556,198,cat_1,198
25557,36,cat_2,36
25558,682,cat_3,682
25559,473,cat_4,473
25560,618,cat_0,618
25561,234,cat_1,234
25562,427,cat_2,427
25563,538,cat_3,538
25564,64,cat_4,64
25565,895,cat_0,895
25566,688,cat_1,688
25567,765,cat_2,765
25568,311,cat_3,311
25569,516,cat_4,516
25570,291,cat_0,291
25571,620,cat_1,620
25572,214,cat_2,214
25573,660,cat_3,660
25574,779,cat_4,779
25575,963,cat_0,963
25576,744,cat_1,744
25577,507,cat_2,507
25578,964,cat_3,964
25579,592,cat_4,592
25580,773,cat_0,773
25581,878,cat_1,878
25582,486,cat_2,486
25583,672,cat_3,672
25584,563,cat_4,563
25585,737,cat_0,737
25586,341,cat_1,341
25587,578,cat_2,578
25588,901,cat_3,901
25589,172,cat_4,172
25590,337,cat_0,337
25591,852,cat_1,852
25592,503,cat_2,503
25593,301,cat_3,301
25594,522,cat_4,522
25595,415,cat_0,415
25596,281,cat_1,281
25597,809,cat_2,809
25598,407,cat_3,407
25599,781,cat_4,781
25600,816,cat_0,816
25601,678,cat_1,678
25602,164,cat_2,164
25603,456,cat_3,456
25604,802,cat_4,802
25605,66,cat_0,66
25606,185,cat_1,185
25607,49,cat_2,49
25608,994,cat_3,994
25609,744,cat_4,744
25610,517,cat_0,517
25611,764,cat_1,764
25612,845,cat_2,845
25613,553,cat_3,553
25614,388,cat_4,388
25615,852,cat_0,852
25616,168,cat_1,168
25617,655,cat_2,655
25618,867,cat_3,867
25619,498,cat_4,498
25620,53,cat_0,53
25621,412,cat_1,412
25622,768,cat_2,768
25623,631,cat_3,631
25624,916,cat_4,916
25625,560,cat_0,560
25626,501,cat_1,501
25627,461,cat_2,461
25628,645,cat_3,645
25629,301,cat_4,301
25630,577,cat_0,577
25631,552,cat_1,552
25632,29,cat_2,29
25633,543,cat_3,543
25634,156,cat_4,156
25635,662,cat_0,662
25636,203,cat_1,203
25637,630,cat_2,630
25638,457,cat_3,457
25639,488,cat_4,488
25640,898,cat_0,898
25641,459,cat_1,459
25642,490,cat_2,490
25643,328,cat_3,328
25644,745,cat_4,745
25645,968,cat_0,968
25646,431,cat_1,431
25647,721,cat_2,721
25648,378,cat_3,378
25649,81,cat_4,81
25650,540,cat_0,540
25651,478,cat_1,478
25652,595,cat_2,595
25653,142,cat_3,142
25654,795,cat_4,795
25655,296,cat_0,296
25656,931,cat_1,931
25657,647,cat_2,647
25658,138,cat_3,138
25659,588,cat_4,588
25660,590,cat_0,590
25661,142,cat_1,142
25662,717,cat_2,717
25663,945,cat_3,945
25664,332,cat_4,332
25665,689,cat_0,689
25666,429,cat_1,429
25667,339,cat_2,339
25668,818,cat_3,818
25669,618,cat_4,618
25670,919,cat_0,919
25671,714,cat_1,714
25672,16,cat_2,16
25673,86,cat_3,86
25674,339,cat_4,339
25675,340,cat_0,340
25676,946,cat_1,946
25677,504,cat_2,504
25678,222,cat_3,222
25679,484,cat_4,484
25680,351,cat_0,351
25681,212,cat_1,212
25682,654,cat_2,654
25683,631,cat_3,631
25684,16,cat_4,16
25685,121,cat_0,121
25686,537,cat_1,537
25687,601,cat_2,601
25688,299,cat_3,299
25689,944,cat_4,944
25690,728,cat_0,728
25691,466,cat_1,466
25692,414,cat_2,414
25693,188,cat_3,188
25694,434,cat_4,434
25695,511,cat_0,511
25696,417,cat_1,417
25697,805,cat_2,805
25698,244,cat_3,244
25699,253,cat_4,253
25700,50,cat_0,50
25701,82,cat_1,82
25702,101,cat_2,101
25703,75,cat_3,75
25704,716,cat_4,716
25705,268,cat_0,268
25706,311,cat_1,311
25707,476,cat_2,476
25708,281,cat_3,281
25709,722,cat_4,722
25710,13,cat_0,13
25711,61,cat_1,61
25712,21,cat_2,21
25713,713,cat_3,713
25714,525,cat_4,525
25715,296,cat_0,296
25716,580,cat_1,580
25717,895,cat_2,895
25718,109,cat_3,109
25719,186,cat_4,186
25720,372,cat_0,372
25721,597,cat_1,597
25722,83,cat_2,83
25723,332,cat_3,332
25724,448,cat_4,448
25725,111,cat_0,111
25726,863,cat_1,863
25727,732,cat_2,732
25728,105,cat_3,105
25729,851,cat_4,851
25730,998,cat_0,998
25731,498,cat_1,498
25732,911,cat_2,911
25733,312,cat_3,312
25734,155,cat_4,155
25735,234,cat_0,234
25736,659,cat_1,659
25737,779,cat_2,779
25738,254,cat_3,254
25739,776,cat_4,776
25740,602,cat_0,602
25741,296,cat_1,296
25742,432,cat_2,432
25743,88,cat_3,88
25744,502,cat_4,502
25745,771,cat_0,771
25746,720,cat_1,720
25747,139,cat_2,139
25748,829,cat_3,829
25749,68,cat_4,68
25750,510,cat_0,510
25751,251,cat_1,251
25752,154,cat_2,154
25753,517,cat_3,517
25754,246,cat_4,246
25755,981,cat_0,981
25756,857,cat_1,857
25757,855,cat_2,855
25758,894,cat_3,894
25759,897,cat_4,897
25760,343,cat_0,343
25761,353,cat_1,353
25762,239,cat_2,239
25763,520,cat_3,520
25764,496,cat_4,496
25765,900,cat_0,900
25766,568,cat_1,568
25767,722,cat_2,722
25768,426,cat_3,426
25769,750,cat_4,750
25770,731,cat_0,731
25771,507,cat_1,507
25772,146,cat_2,146
25773,68,cat_3,68
25774,583,cat_4,583
25775,73,cat_0,73
25776,418,cat_1,418
25777,490,cat_2,490
25778,938,cat_3,938
25779,748,cat_4,748
25780,526,cat_0,526
25781,742,cat_1,742
25782,374,cat_2,374
25783,658,cat_3,658
25784,563,cat_4,563
25785,446,cat_0,446
25786,203,cat_1,203
25787,644,cat_2,644
25788,925,cat_3,925
25789,796,cat_4,796
25790,381,cat_0,381
25791,556,cat_1,556
25792,557,cat_2,557
25793,46,cat_3,46
25794,582,cat_4,582
25795,127,cat_0,127
25796,995,cat_1,995
25797,880,cat_2,880
25798,857,cat_3,857
25799,562,cat_4,562
25800,851,cat_0,851
25801,909,cat_1,909
25802,595,cat_2,595
25803,741,cat_3,741
25804,867,cat_4,867
25805,320,cat_0,320
25806,353,cat_1,353
25807,797,cat_2,797
25808,1000,cat_3,1000
25809,390,cat_4,390
25810,256,cat_0,256
25811,316,cat_1,316
25812,122,cat_2,122
25813,442,cat_3,442
25814,68,cat_4,68
25815,747,cat_0,747
25816,67,cat_1,67
25817,964,cat_2,964
25818,625,cat_3,625
25819,451,cat_4,451
25820,122,cat_0,122
25821,937,cat_1,937
25822,755,cat_2,755
25823,815,cat_3,815
25824,305,cat_4,305
25825,864,cat_0,864
25826,78,cat_1,78
25827,471,cat_2,471
25828,422,cat_3,422
25829,622,cat_4,622
25830,665,cat_0,665
25831,227,cat_1,227
25832,748,cat_2,748
25833,603,cat_3,603
25834,422,cat_4,422
25835,797,cat_0,797
25836,203,cat_1,203
25837,750,cat_2,750
25838,922,cat_3,922
25839,1,cat_4,1
25840,373,cat_0,373
25841,203,cat_1,203
25842,803,cat_2,803
25843,624,cat_3,624
25844,424,cat_4,424
25845,44,cat_0,44
25846,95,cat_1,95
25847,960,cat_2,960
25848,271,cat_3,271
25849,429,cat_4,429
25850,451,cat_0,451
25851,913,cat_1,913
25852,720,cat_2,720
25853,827,cat_3,827
25854,156,cat_4,156
25855,610,cat_0,610
25856,41,cat_1,41
25857,102,cat_2,102
25858,22,cat_3,22
25859,177,cat_4,177
25860,825,cat_0,825
25861,770,cat_1,770
25862,448,cat_2,448
25863,42,cat_3,42
25864,604,cat_4,604
25865,327,cat_0,327
25866,822,cat_1,822
25867,341,cat_2,341
25868,194,cat_3,194
25869,196,cat_4,196
25870,522,cat_0,522
25871,336,cat_1,336
25872,162,cat_2,162
25873,673,cat_3,673
25874,598,cat_4,598
25875,582,cat_0,582
25876,436,cat_1,436
25877,544,cat_2,544
25878,102,cat_3,102
25879,936,cat_4,936
25880,37,cat_0,37
25881,327,cat_1,327
25882,736,cat_2,736
25883,776,cat_3,776
25884,81,cat_4,81
25885,510,cat_0,510
25886,960,cat_1,960
25887,645,cat_2,645
25888,955,cat_3,955
25889,832,cat_4,832
25890,452,cat_0,452
25891,203,cat_1,203
25892,609,cat_2,609
25893,343,cat_3,343
25894,853,cat_4,853
25895,680,cat_0,680
25896,632,cat_1,632
25897,300,cat_2,300
25898,206,cat_3,206
25899,319,cat_4,319
25900,807,cat_0,807
25901,1,cat_1,1
25902,703,cat_2,703
25903,99,cat_3,99
25904,85,cat_4,85
25905,582,cat_0,582
25906,843,cat_1,843
25907,170,cat_2,170
25908,594,cat_3,594
25909,241,cat_4,241
25910,209,cat_0,209
25911,608,cat_1,608
25912,79,cat_2,79
25913,40,cat_3,40
25914,651,cat_4,651
25915,452,cat_0,452
25916,488,cat_1,488
25917,763,cat_2,763
25918,615,cat_3,615
25919,520,cat_4,520
25920,140,cat_0,140
25921,347,cat_1,347
25922,422,cat_2,422
25923,626,cat_3,626
25924,574,cat_4,574
25925,216,cat_0,216
25926,896,cat_1,896
25927,940,cat_2,940
25928,226,cat_3,226
25929,427,cat_4,427
25930,111,cat_0,111
25931,523,cat_1,523
25932,82,cat_2,82
25933,551,cat_3,551
25934,327,cat_4,327
25935,543,cat_0,543
25936,230,cat_1,230
25937,941,cat_2,941
25938,958,cat_3,958
25939,94,cat_4,94
25940,92,cat_0,92
25941,808,cat_1,808
25942,851,cat_2,851
25943,771,cat_3,771
25944,735,cat_4,735
25945,696,cat_0,696
25946,160,cat_1,160
25947,444,cat_2,444
25948,758,cat_3,758
25949,187,cat_4,187
25950,846,cat_0,846
25951,61,cat_1,61
25952,161,cat_2,161
25953,259,cat_3,259
25954,22,cat_4,22
25955,583,cat_0,583
25956,987,cat_1,987
25957,579,cat_2,579
25958,443,cat_3,443
25959,168,cat_4,168
25960,134,cat_0,134
25961,495,cat_1,495
25962,729,cat_2,729
25963,912,cat_3,912
25964,226,cat_4,226
25965,131,cat_0,131
25966,932,cat_1,932
25967,2,cat_2,2
25968,343,cat_3,343
25969,64,cat_4,64
25970,83,cat_0,83
25971,854,cat_1,854
25972,918,cat_2,918
25973,477,cat_3,477
25974,27,cat_4,27
25975,13,cat_0,13
25976,716,cat_1,716
25977,390,cat_2,390
25978,728,cat_3,728
25979,614,cat_4,614
25980,952,cat_0,952
25981,943,cat_1,943
25982,501,cat_2,501
25983,328,cat_3,328
25984,421,cat_4,421
25985,788,cat_0,788
25986,771,cat_1,771
25987,105,cat_2,105
25988,553,cat_3,553
25989,999,cat_4,999
25990,832,cat_0,832
25991,157,cat_1,157
25992,914,cat_2,914
25993,110,cat_3,110
25994,582,cat_4,582
25995,761,cat_0,761
25996,704,cat_1,704
25997,142,cat_2,142
25998,969,cat_3,969
25999,366,cat_4,366
26000,801,cat_0,801
26001,362,cat_1,362
26002,59,cat_2,59
26003,605,cat_3,605
26004,890,cat_4,890
26005,840,cat_0,840
26006,202,cat_1,202
26007,641,cat_2,641
26008,412,cat_3,412
26009,200,cat_4,200
26010,148,cat_0,148
26011,458,cat_1,458
26012,485,cat_2,485
26013,703,cat_3,703
26014,291,cat_4,291
26015,371,cat_0,371
26016,813,cat_1,813
26017,276,cat_2,276
26018,267,cat_3,267
26019,333,cat_4,333
26020,532,cat_0,532
26021,879,cat_1,879
26022,488,cat_2,488
26023,176,cat_3,176
26024,36,cat_4,36
26025,591,cat_0,591
26026,137,cat_1,137
26027,692,cat_2,692
26028,813,cat_3,813
26029,111,cat_4,111
26030,784,cat_0,784
26031,744,cat_1,744
26032,189,cat_2,189
26033,671,cat_3,671
26034,524,cat_4,524
26035,303,cat_0,303
26036,740,cat_1,740
26037,617,cat_2,617
26038,841,cat_3,841
26039,753,cat_4,753
26040,620,cat_0,620
26041,239,cat_1,239
26042,185,cat_2,185
26043,559,cat_3,559
26044,96,cat_4,96
26045,974,cat_0,974
26046,96,cat_1,96
