id,value,category,amount
4988,263,cat_3,263
4989,702,cat_4,702
4990,272,cat_0,272
4991,863,cat_1,863
4992,79,cat_2,79
4993,300,cat_3,300
4994,688,cat_4,688
4995,198,cat_0,198
4996,924,cat_1,924
4997,351,cat_2,351
4998,791,cat_3,791
4999,383,cat_4,383
5000,431,cat_0,431
5001,752,cat_1,752
5002,701,cat_2,701
5003,199,cat_3,199
5004,356,cat_4,356
5005,809,cat_0,809
5006,400,cat_1,400
5007,315,cat_2,315
5008,690,cat_3,690
5009,489,cat_4,489
5010,844,cat_0,844
5011,443,cat_1,443
5012,755,cat_2,755
5013,416,cat_3,416
5014,44,cat_4,44
5015,910,cat_0,910
5016,356,cat_1,356
5017,865,cat_2,865
5018,469,cat_3,469
5019,172,cat_4,172
5020,92,cat_0,92
5021,634,cat_1,634
5022,831,cat_2,831
5023,731,cat_3,731
5024,892,cat_4,892
5025,991,cat_0,991
5026,865,cat_1,865
5027,419,cat_2,419
5028,422,cat_3,422
5029,296,cat_4,296
5030,531,cat_0,531
5031,292,cat_1,292
5032,230,cat_2,230
5033,976,cat_3,976
5034,803,cat_4,803
5035,404,cat_0,404
5036,269,cat_1,269
5037,514,cat_2,514
5038,24,cat_3,24
5039,617,cat_4,617
5040,938,cat_0,938
5041,312,cat_1,312
5042,596,cat_2,596
5043,58,cat_3,58
5044,9,cat_4,9
5045,218,cat_0,218
5046,314,cat_1,314
5047,297,cat_2,297
5048,382,cat_3,382
5049,201,cat_4,201
5050,313,cat_0,313
5051,497,cat_1,497
5052,292,cat_2,292
5053,450,cat_3,450
5054,586,cat_4,586
5055,112,cat_0,112
5056,205,cat_1,205
5057,606,cat_2,606
5058,575,cat_3,575
5059,620,cat_4,620
5060,653,cat_0,653
5061,378,cat_1,378
5062,93,cat_2,93
5063,366,cat_3,366
5064,309,cat_4,309
5065,178,cat_0,178
5066,93,cat_1,93
5067,726,cat_2,726
5068,266,cat_3,266
5069,635,cat_4,635
5070,821,cat_0,821
5071,419,cat_1,419
5072,669,cat_2,669
5073,264,cat_3,264
5074,719,cat_4,719
5075,279,cat_0,279
5076,807,cat_1,807
5077,535,cat_2,535
5078,466,cat_3,466
5079,113,cat_4,113
5080,407,cat_0,407
5081,965,cat_1,965
5082,459,cat_2,459
5083,720,cat_3,720
5084,162,cat_4,162
5085,436,cat_0,436
5086,151,cat_1,151
5087,517,cat_2,517
5088,671,cat_3,671
5089,686,cat_4,686
5090,757,cat_0,757
5091,985,cat_1,985
5092,725,cat_2,725
5093,160,cat_3,160
5094,709,cat_4,709
5095,19,cat_0,19
5096,915,cat_1,915
5097,453,cat_2,453
5098,460,cat_3,460
5099,368,cat_4,368
5100,686,cat_0,686
5101,341,cat_1,341
5102,798,cat_2,798
5103,502,cat_3,502
5104,24,cat_4,24
5105,32,cat_0,32
5106,610,cat_1,610
5107,330,cat_2,330
5108,712,cat_3,712
5109,393,cat_4,393
5110,39,cat_0,39
5111,532,cat_1,532
5112,270,cat_2,270
5113,449,cat_3,449
5114,382,cat_4,382
5115,590,cat_0,590
5116,15,cat_1,15
5117,891,cat_2,891
5118,258,cat_3,258
5119,93,cat_4,93
5120,758,cat_0,758
5121,997,cat_1,997
5122,753,cat_2,753
5123,648,cat_3,648
5124,420,cat_4,420
5125,680,cat_0,680
5126,992,cat_1,992
5127,620,cat_2,620
5128,893,cat_3,893
5129,676,cat_4,676
5130,78,cat_0,78
5131,259,cat_1,259
5132,635,cat_2,635
5133,1,cat_3,1
5134,314,cat_4,314
5135,759,cat_0,759
5136,744,cat_1,744
5137,678,cat_2,678
5138,27,cat_3,27
5139,115,cat_4,115
5140,608,cat_0,608
5141,277,cat_1,277
5142,232,cat_2,232
5143,456,cat_3,456
5144,81,cat_4,81
5145,65,cat_0,65
5146,46,cat_1,46
5147,843,cat_2,843
5148,713,cat_3,713
5149,629,cat_4,629
5150,361,cat_0,361
5151,604,cat_1,604
5152,761,cat_2,761
5153,8,cat_3,8
5154,291,cat_4,291
5155,779,cat_0,779
5156,909,cat_1,909
5157,668,cat_2,668
5158,195,cat_3,195
5159,701,cat_4,701
5160,628,cat_0,628
5161,329,cat_1,329
5162,759,cat_2,759
5163,252,cat_3,252
5164,174,cat_4,174
5165,937,cat_0,937
5166,432,cat_1,432
5167,664,cat_2,664
5168,183,cat_3,183
5169,97,cat_4,97
5170,182,cat_0,182
5171,230,cat_1,230
5172,529,cat_2,529
5173,666,cat_3,666
5174,355,cat_4,355
5175,813,cat_0,813
5176,878,cat_1,878
5177,916,cat_2,916
5178,440,cat_3,440
5179,331,cat_4,331
5180,880,cat_0,880
5181,267,cat_1,267
5182,955,cat_2,955
5183,193,cat_3,193
5184,234,cat_4,234
5185,557,cat_0,557
5186,253,cat_1,253
5187,462,cat_2,462
5188,491,cat_3,491
5189,263,cat_4,263
5190,952,cat_0,952
5191,42,cat_1,42
5192,999,cat_2,999
5193,734,cat_3,734
5194,173,cat_4,173
5195,389,cat_0,389
5196,513,cat_1,513
5197,756,cat_2,756
5198,513,cat_3,513
5199,18,cat_4,18
5200,394,cat_0,394
5201,972,cat_1,972
5202,781,cat_2,781
5203,479,cat_3,479
5204,778,cat_4,778
5205,579,cat_0,579
5206,49,cat_1,49
5207,725,cat_2,725
5208,62,cat_3,62
5209,253,cat_4,253
5210,214,cat_0,214
5211,464,cat_1,464
5212,915,cat_2,915
5213,509,cat_3,509
5214,287,cat_4,287
5215,143,cat_0,143
5216,802,cat_1,802
5217,843,cat_2,843
5218,720,cat_3,720
5219,383,cat_4,383
5220,775,cat_0,775
5221,976,cat_1,976
5222,474,cat_2,474
5223,426,cat_3,426
5224,744,cat_4,744
5225,876,cat_0,876
5226,279,cat_1,279
5227,747,cat_2,747
5228,626,cat_3,626
5229,204,cat_4,204
5230,923,cat_0,923
5231,116,cat_1,116
5232,908,cat_2,908
5233,322,cat_3,322
5234,126,cat_4,126
5235,410,cat_0,410
5236,360,cat_1,360
5237,129,cat_2,129
5238,793,cat_3,793
5239,361,cat_4,361
5240,7,cat_0,7
5241,475,cat_1,475
5242,617,cat_2,617
5243,450,cat_3,450
5244,268,cat_4,268
5245,628,cat_0,628
5246,628,cat_1,628
5247,462,cat_2,462
5248,782,cat_3,782
5249,601,cat_4,601
5250,795,cat_0,795
5251,715,cat_1,715
5252,757,cat_2,757
5253,331,cat_3,331
5254,998,cat_4,998
5255,926,cat_0,926
5256,809,cat_1,809
5257,959,cat_2,959
5258,984,cat_3,984
5259,217,cat_4,217
5260,102,cat_0,102
5261,845,cat_1,845
5262,80,cat_2,80
5263,729,cat_3,729
5264,112,cat_4,112
5265,853,cat_0,853
5266,191,cat_1,191
5267,600,cat_2,600
5268,578,cat_3,578
5269,480,cat_4,480
5270,760,cat_0,760
5271,460,cat_1,460
5272,228,cat_2,228
5273,284,cat_3,284
5274,983,cat_4,983
5275,739,cat_0,739
5276,800,cat_1,800
5277,656,cat_2,656
5278,278,cat_3,278
5279,247,cat_4,247
5280,906,cat_0,906
5281,786,cat_1,786
5282,374,cat_2,374
5283,293,cat_3,293
5284,140,cat_4,140
5285,524,cat_0,524
5286,144,cat_1,144
5287,831,cat_2,831
5288,933,cat_3,933
5289,183,cat_4,183
5290,133,cat_0,133
5291,2,cat_1,2
5292,500,cat_2,500
5293,372,cat_3,372
5294,850,cat_4,850
5295,276,cat_0,276
5296,656,cat_1,656
5297,530,cat_2,530
5298,708,cat_3,708
5299,957,cat_4,957
5300,172,cat_0,172
5301,952,cat_1,952
5302,66,cat_2,66
5303,853,cat_3,853
5304,942,cat_4,942
5305,91,cat_0,91
5306,769,cat_1,769
5307,997,cat_2,997
5308,635,cat_3,635
5309,976,cat_4,976
5310,326,cat_0,326
5311,667,cat_1,667
5312,619,cat_2,619
5313,72,cat_3,72
5314,900,cat_4,900
5315,571,cat_0,571
5316,381,cat_1,381
5317,294,cat_2,294
5318,366,cat_3,366
5319,399,cat_4,399
5320,433,cat_0,433
5321,805,cat_1,805
5322,327,cat_2,327
5323,910,cat_3,910
5324,603,cat_4,603
5325,724,cat_0,724
5326,162,cat_1,162
5327,790,cat_2,790
5328,495,cat_3,495
5329,30,cat_4,30
5330,388,cat_0,388
5331,316,cat_1,316
5332,813,cat_2,813
5333,335,cat_3,335
5334,881,cat_4,881
5335,57,cat_0,57
5336,776,cat_1,776
5337,397,cat_2,397
5338,60,cat_3,60
5339,56,cat_4,56
5340,824,cat_0,824
5341,539,cat_1,539
5342,735,cat_2,735
5343,504,cat_3,504
5344,71,cat_4,71
5345,148,cat_0,148
5346,453,cat_1,453
5347,533,cat_2,533
5348,147,cat_3,147
5349,370,cat_4,370
5350,547,cat_0,547
5351,994,cat_1,994
5352,128,cat_2,128
5353,741,cat_3,741
5354,232,cat_4,232
5355,20,cat_0,20
5356,123,cat_1,123
5357,437,cat_2,437
5358,943,cat_3,943
5359,706,cat_4,706
5360,936,cat_0,936
5361,180,cat_1,180
5362,984,cat_2,984
5363,671,cat_3,671
5364,550,cat_4,550
5365,499,cat_0,499
5366,823,cat_1,823
5367,100,cat_2,100
5368,295,cat_3,295
5369,438,cat_4,438
5370,335,cat_0,335
5371,483,cat_1,483
5372,135,cat_2,135
5373,560,cat_3,560
5374,93,cat_4,93
5375,745,cat_0,745
5376,142,cat_1,142
5377,474,cat_2,474
5378,685,cat_3,685
5379,505,cat_4,505
5380,647,cat_0,647
5381,312,cat_1,312
5382,967,cat_2,967
5383,497,cat_3,497
5384,803,cat_4,803
5385,466,cat_0,466
5386,215,cat_1,215
5387,453,cat_2,453
5388,245,cat_3,245
5389,532,cat_4,532
5390,701,cat_0,701
5391,605,cat_1,605
5392,299,cat_2,299
5393,178,cat_3,178
5394,488,cat_4,488
5395,633,cat_0,633
5396,426,cat_1,426
5397,797,cat_2,797
5398,266,cat_3,266
5399,819,cat_4,819
5400,738,cat_0,738
5401,937,cat_1,937
5402,561,cat_2,561
5403,455,cat_3,455
5404,415,cat_4,415
5405,108,cat_0,108
5406,135,cat_1,135
5407,87,cat_2,87
5408,678,cat_3,678
5409,310,cat_4,310
5410,332,cat_0,332
5411,787,cat_1,787
5412,113,cat_2,113
5413,880,cat_3,880
5414,525,cat_4,525
5415,191,cat_0,191
5416,145,cat_1,145
5417,53,cat_2,53
5418,494,cat_3,494
5419,219,cat_4,219
5420,653,cat_0,653
5421,926,cat_1,926
5422,869,cat_2,869
5423,675,cat_3,675
5424,423,cat_4,423
5425,71,cat_0,71
5426,681,cat_1,681
5427,431,cat_2,431
5428,18,cat_3,18
5429,556,cat_4,556
5430,495,cat_0,495
5431,785,cat_1,785
5432,37,cat_2,37
5433,362,cat_3,362
5434,400,cat_4,400
5435,366,cat_0,366
5436,952,cat_1,952
5437,978,cat_2,978
5438,400,cat_3,400
5439,515,cat_4,515
5440,192,cat_0,192
5441,178,cat_1,178
5442,302,cat_2,302
5443,824,cat_3,824
5444,299,cat_4,299
5445,390,cat_0,390
5446,997,cat_1,997
5447,780,cat_2,780
5448,869,cat_3,869
5449,364,cat_4,364
5450,451,cat_0,451
5451,604,cat_1,604
5452,809,cat_2,809
5453,145,cat_3,145
5454,743,cat_4,743
5455,34,cat_0,34
5456,915,cat_1,915
5457,701,cat_2,701
5458,767,cat_3,767
5459,220,cat_4,220
5460,827,cat_0,827
5461,648,cat_1,648
5462,845,cat_2,845
5463,392,cat_3,392
5464,505,cat_4,505
5465,731,cat_0,731
5466,856,cat_1,856
5467,370,cat_2,370
5468,813,cat_3,813
5469,26,cat_4,26
5470,815,cat_0,815
5471,929,cat_1,929
5472,557,cat_2,557
5473,603,cat_3,603
5474,248,cat_4,248
5475,715,cat_0,715
5476,462,cat_1,462
5477,253,cat_2,253
5478,865,cat_3,865
5479,797,cat_4,797
5480,158,cat_0,158
5481,724,cat_1,724
5482,582,cat_2,582
5483,556,cat_3,556
5484,103,cat_4,103
5485,378,cat_0,378
5486,139,cat_1,139
5487,908,cat_2,908
5488,935,cat_3,935
5489,785,cat_4,785
5490,929,cat_0,929
5491,571,cat_1,571
5492,764,cat_2,764
5493,733,cat_3,733
5494,642,cat_4,642
5495,573,cat_0,573
5496,801,cat_1,801
5497,565,cat_2,565
5498,154,cat_3,154
5499,872,cat_4,872
5500,686,cat_0,686
5501,5,cat_1,5
5502,42,cat_2,42
5503,79,cat_3,79
5504,819,cat_4,819
5505,885,cat_0,885
5506,906,cat_1,906
5507,947,cat_2,947
5508,165,cat_3,165
5509,346,cat_4,346
5510,384,cat_0,384
5511,465,cat_1,465
5512,449,cat_2,449
5513,388,cat_3,388
5514,777,cat_4,777
5515,338,cat_0,338
5516,781,cat_1,781
5517,679,cat_2,679
5518,708,cat_3,708
5519,982,cat_4,982
5520,685,cat_0,685
5521,879,cat_1,879
5522,715,cat_2,715
5523,478,cat_3,478
5524,114,cat_4,114
5525,410,cat_0,410
5526,227,cat_1,227
5527,460,cat_2,460
5528,553,cat_3,553
5529,309,cat_4,309
5530,713,cat_0,713
5531,273,cat_1,273
5532,678,cat_2,678
5533,4,cat_3,4
5534,849,cat_4,849
5535,899,cat_0,899
5536,437,cat_1,437
5537,744,cat_2,744
5538,71,cat_3,71
5539,388,cat_4,388
5540,489,cat_0,489
5541,726,cat_1,726
5542,474,cat_2,474
5543,638,cat_3,638
5544,299,cat_4,299
5545,958,cat_0,958
5546,629,cat_1,629
5547,88,cat_2,88
5548,262,cat_3,262
5549,858,cat_4,858
5550,409,cat_0,409
5551,901,cat_1,901
5552,339,cat_2,339
5553,753,cat_3,753
5554,362,cat_4,362
5555,159,cat_0,159
5556,458,cat_1,458
5557,97,cat_2,97
5558,237,cat_3,237
5559,337,cat_4,337
5560,404,cat_0,404
5561,517,cat_1,517
5562,305,cat_2,305
5563,127,cat_3,127
5564,960,cat_4,960
5565,535,cat_0,535
5566,799,cat_1,799
5567,766,cat_2,766
5568,607,cat_3,607
5569,892,cat_4,892
5570,578,cat_0,578
5571,261,cat_1,261
5572,246,cat_2,246
5573,233,cat_3,233
5574,692,cat_4,692
5575,562,cat_0,562
5576,495,cat_1,495
5577,132,cat_2,132
5578,287,cat_3,287
5579,758,cat_4,758
5580,334,cat_0,334
5581,663,cat_1,663
5582,21,cat_2,21
5583,112,cat_3,112
5584,758,cat_4,758
5585,897,cat_0,897
5586,578,cat_1,578
5587,865,cat_2,865
5588,275,cat_3,275
5589,756,cat_4,756
5590,15,cat_0,15
5591,279,cat_1,279
5592,228,cat_2,228
5593,182,cat_3,182
5594,523,cat_4,523
5595,305,cat_0,305
5596,388,cat_1,388
5597,604,cat_2,604
5598,129,cat_3,129
5599,158,cat_4,158
5600,793,cat_0,793
5601,149,cat_1,149
5602,339,cat_2,339
5603,117,cat_3,117
5604,707,cat_4,707
5605,312,cat_0,312
5606,607,cat_1,607
5607,444,cat_2,444
5608,631,cat_3,631
5609,517,cat_4,517
5610,294,cat_0,294
5611,813,cat_1,813
5612,212,cat_2,212
5613,627,cat_3,627
5614,799,cat_4,799
5615,843,cat_0,843
5616,954,cat_1,954
5617,733,cat_2,733
5618,317,cat_3,317
5619,634,cat_4,634
5620,275,cat_0,275
5621,752,cat_1,752
5622,560,cat_2,560
5623,350,cat_3,350
5624,383,cat_4,383
5625,250,cat_0,250
5626,407,cat_1,407
5627,162,cat_2,162
5628,696,cat_3,696
5629,9,cat_4,9
5630,670,cat_0,670
5631,209,cat_1,209
5632,394,cat_2,394
5633,52,cat_3,52
5634,410,cat_4,410
5635,501,cat_0,501
5636,758,cat_1,758
5637,940,cat_2,940
5638,759,cat_3,759
5639,314,cat_4,314
5640,767,cat_0,767
5641,71,cat_1,71
5642,69,cat_2,69
5643,559,cat_3,559
5644,194,cat_4,194
5645,797,cat_0,797
5646,338,cat_1,338
5647,807,cat_2,807
5648,43,cat_3,43
5649,107,cat_4,107
5650,176,cat_0,176
5651,681,cat_1,681
5652,933,cat_2,933
5653,510,cat_3,510
5654,63,cat_4,63
5655,170,cat_0,170
5656,195,cat_1,195
5657,26,cat_2,26
5658,826,cat_3,826
5659,843,cat_4,843
5660,698,cat_0,698
5661,933,cat_1,933
5662,121,cat_2,121
5663,400,cat_3,400
5664,835,cat_4,835
5665,479,cat_0,479
5666,206,cat_1,206
5667,483,cat_2,483
5668,876,cat_3,876
5669,299,cat_4,299
5670,55,cat_0,55
5671,49,cat_1,49
5672,165,cat_2,165
5673,444,cat_3,444
5674,80,cat_4,80
5675,885,cat_0,885
5676,368,cat_1,368
5677,39,cat_2,39
5678,914,cat_3,914
5679,967,cat_4,967
5680,566,cat_0,566
5681,1,cat_1,1
5682,111,cat_2,111
5683,782,cat_3,782
5684,933,cat_4,933
5685,909,cat_0,909
5686,190,cat_1,190
5687,437,cat_2,437
5688,56,cat_3,56
5689,141,cat_4,141
5690,607,cat_0,607
5691,513,cat_1,513
5692,266,cat_2,266
5693,985,cat_3,985
5694,510,cat_4,510
5695,687,cat_0,687
5696,217,cat_1,217
5697,869,cat_2,869
5698,59,cat_3,59
5699,175,cat_4,175
5700,99,cat_0,99
5701,944,cat_1,944
5702,769,cat_2,769
5703,618,cat_3,618
5704,86,cat_4,86
5705,513,cat_0,513
5706,562,cat_1,562
5707,126,cat_2,126
5708,436,cat_3,436
5709,690,cat_4,690
5710,170,cat_0,170
5711,475,cat_1,475
5712,53,cat_2,53
5713,675,cat_3,675
5714,332,cat_4,332
5715,293,cat_0,293
5716,795,cat_1,795
5717,823,cat_2,823
5718,947,cat_3,947
5719,498,cat_4,498
5720,221,cat_0,221
5721,33,cat_1,33
5722,672,cat_2,672
5723,150,cat_3,150
5724,517,cat_4,517
5725,87,cat_0,87
5726,509,cat_1,509
5727,684,cat_2,684
5728,178,cat_3,178
5729,27,cat_4,27
5730,586,cat_0,586
5731,894,cat_1,894
5732,261,cat_2,261
5733,861,cat_3,861
5734,589,cat_4,589
5735,407,cat_0,407
5736,32,cat_1,32
5737,742,cat_2,742
5738,319,cat_3,319
5739,198,cat_4,198
5740,217,cat_0,217
5741,104,cat_1,104
5742,503,cat_2,503
5743,863,cat_3,863
5744,166,cat_4,166
5745,819,cat_0,819
5746,910,cat_1,910
5747,641,cat_2,641
5748,345,cat_3,345
5749,448,cat_4,448
5750,143,cat_0,143
5751,644,cat_1,644
5752,856,cat_2,856
5753,509,cat_3,509
5754,429,cat_4,429
5755,632,cat_0,632
5756,382,cat_1,382
5757,244,cat_2,244
5758,496,cat_3,496
5759,803,cat_4,803
5760,534,cat_0,534
5761,271,cat_1,271
5762,131,cat_2,131
5763,606,cat_3,606
5764,675,cat_4,675
5765,143,cat_0,143
5766,68,cat_1,68
5767,760,cat_2,760
5768,662,cat_3,662
5769,601,cat_4,601
5770,517,cat_0,517
5771,245,cat_1,245
5772,841,cat_2,841
5773,575,cat_3,575
5774,360,cat_4,360
5775,637,cat_0,637
5776,902,cat_1,902
5777,81,cat_2,81
5778,31,cat_3,31
5779,407,cat_4,407
5780,511,cat_0,511
5781,404,cat_1,404
5782,796,cat_2,796
5783,672,cat_3,672
5784,49,cat_4,49
5785,597,cat_0,597
5786,137,cat_1,137
5787,856,cat_2,856
5788,130,cat_3,130
5789,379,cat_4,379
5790,378,cat_0,378
5791,214,cat_1,214
5792,967,cat_2,967
5793,851,cat_3,851
5794,856,cat_4,856
5795,321,cat_0,321
5796,329,cat_1,329
5797,53,cat_2,53
5798,567,cat_3,567
5799,427,cat_4,427
5800,500,cat_0,500
5801,31,cat_1,31
5802,157,cat_2,157
5803,594,cat_3,594
5804,519,cat_4,519
5805,64,cat_0,64
5806,764,cat_1,764
5807,641,cat_2,641
5808,610,cat_3,610
5809,832,cat_4,832
5810,91,cat_0,91
5811,343,cat_1,343
5812,123,cat_2,123
5813,36,cat_3,36
5814,348,cat_4,348
5815,458,cat_0,458
5816,79,cat_1,79
5817,835,cat_2,835
5818,933,cat_3,933
5819,30,cat_4,30
5820,94,cat_0,94
5821,397,cat_1,397
5822,701,cat_2,701
5823,975,cat_3,975
5824,62,cat_4,62
5825,194,cat_0,194
5826,426,cat_1,426
5827,660,cat_2,660
5828,957,cat_3,957
5829,798,cat_4,798
5830,238,cat_0,238
5831,57,cat_1,57
5832,975,cat_2,975
5833,413,cat_3,413
5834,115,cat_4,115
5835,21,cat_0,21
5836,777,cat_1,777
5837,202,cat_2,202
5838,824,cat_3,824
5839,292,cat_4,292
5840,629,cat_0,629
5841,919,cat_1,919
5842,504,cat_2,504
5843,321,cat_3,321
5844,130,cat_4,130
5845,622,cat_0,622
5846,918,cat_1,918
5847,191,cat_2,191
5848,709,cat_3,709
5849,697,cat_4,697
5850,1000,cat_0,1000
5851,690,cat_1,690
5852,315,cat_2,315
5853,223,cat_3,223
5854,442,cat_4,442
5855,116,cat_0,116
5856,771,cat_1,771
5857,502,cat_2,502
5858,744,cat_3,744
5859,939,cat_4,939
5860,676,cat_0,676
5861,533,cat_1,533
5862,989,cat_2,989
5863,641,cat_3,641
5864,647,cat_4,647
5865,188,cat_0,188
5866,52,cat_1,52
5867,377,cat_2,377
5868,559,cat_3,559
5869,10,cat_4,10
5870,430,cat_0,430
5871,1,cat_1,1
5872,935,cat_2,935
5873,573,cat_3,573
5874,252,cat_4,252
5875,442,cat_0,442
5876,657,cat_1,657
5877,570,cat_2,570
5878,367,cat_3,367
5879,778,cat_4,778
5880,554,cat_0,554
5881,58,cat_1,58
5882,906,cat_2,906
5883,896,cat_3,896
5884,732,cat_4,732
5885,513,cat_0,513
5886,426,cat_1,426
5887,949,cat_2,949
5888,423,cat_3,423
5889,773,cat_4,773
5890,417,cat_0,417
5891,312,cat_1,312
5892,821,cat_2,821
5893,689,cat_3,689
5894,402,cat_4,402
5895,693,cat_0,693
5896,715,cat_1,715
5897,530,cat_2,530
5898,278,cat_3,278
5899,788,cat_4,788
5900,429,cat_0,429
5901,669,cat_1,669
5902,310,cat_2,310
5903,872,cat_3,872
5904,377,cat_4,377
5905,935,cat_0,935
5906,754,cat_1,754
5907,11,cat_2,11
5908,796,cat_3,796
5909,37,cat_4,37
5910,460,cat_0,460
5911,113,cat_1,113
5912,90,cat_2,90
5913,48,cat_3,48
5914,356,cat_4,356
5915,623,cat_0,623
5916,897,cat_1,897
5917,571,cat_2,571
5918,634,cat_3,634
5919,622,cat_4,622
5920,125,cat_0,125
5921,35,cat_1,35
5922,911,cat_2,911
5923,305,cat_3,305
5924,623,cat_4,623
5925,930,cat_0,930
5926,727,cat_1,727
5927,220,cat_2,220
5928,342,cat_3,342
5929,978,cat_4,978
5930,698,cat_0,698
5931,548,cat_1,548
5932,151,cat_2,151
5933,292,cat_3,292
5934,759,cat_4,759
5935,157,cat_0,157
5936,110,cat_1,110
5937,24,cat_2,24
5938,387,cat_3,387
5939,271,cat_4,271
5940,230,cat_0,230
5941,492,cat_1,492
5942,942,cat_2,942
5943,884,cat_3,884
5944,391,cat_4,391
5945,627,cat_0,627
5946,758,cat_1,758
5947,431,cat_2,431
5948,982,cat_3,982
5949,128,cat_4,128
5950,54,cat_0,54
5951,805,cat_1,805
5952,462,cat_2,462
5953,45,cat_3,45
5954,628,cat_4,628
5955,642,cat_0,642
5956,157,cat_1,157
5957,424,cat_2,424
5958,339,cat_3,339
5959,815,cat_4,815
5960,377,cat_0,377
5961,568,cat_1,568
5962,724,cat_2,724
5963,812,cat_3,812
5964,113,cat_4,113
5965,692,cat_0,692
5966,5,cat_1,5
5967,685,cat_2,685
5968,133,cat_3,133
5969,681,cat_4,681
5970,198,cat_0,198
5971,852,cat_1,852
5972,206,cat_2,206
5973,677,cat_3,677
5974,194,cat_4,194
5975,31,cat_0,31
5976,226,cat_1,226
5977,355,cat_2,355
5978,726,cat_3,726
5979,149,cat_4,149
5980,148,cat_0,148
5981,36,cat_1,36
5982,273,cat_2,273
5983,888,cat_3,888
5984,976,cat_4,976
5985,806,cat_0,806
5986,442,cat_1,442
5987,94,cat_2,94
5988,464,cat_3,464
5989,162,cat_4,162
5990,217,cat_0,217
5991,952,cat_1,952
5992,577,cat_2,577
5993,848,cat_3,848
5994,776,cat_4,776
5995,305,cat_0,305
5996,76,cat_1,76
5997,384,cat_2,384
5998,665,cat_3,665
5999,332,cat_4,332
6000,643,cat_0,643
6001,880,cat_1,880
6002,396,cat_2,396
6003,38,cat_3,38
6004,14,cat_4,14
6005,552,cat_0,552
6006,392,cat_1,392
6007,155,cat_2,155
6008,249,cat_3,249
6009,734,cat_4,734
6010,867,cat_0,867
6011,852,cat_1,852
6012,8,cat_2,8
6013,851,cat_3,851
6014,470,cat_4,470
6015,178,cat_0,178
6016,143,cat_1,143
6017,85,cat_2,85
6018,28,cat_3,28
6019,383,cat_4,383
6020,28,cat_0,28
6021,112,cat_1,112
6022,178,cat_2,178
6023,946,cat_3,946
6024,858,cat_4,858
6025,418,cat_0,418
6026,555,cat_1,555
6027,710,cat_2,710
6028,14,cat_3,14
6029,925,cat_4,925
6030,581,cat_0,581
6031,118,cat_1,118
6032,289,cat_2,289
6033,85,cat_3,85
6034,873,cat_4,873
6035,972,cat_0,972
6036,632,cat_1,632
6037,344,cat_2,344
6038,359,cat_3,359
6039,363,cat_4,363
6040,628,cat_0,628
6041,973,cat_1,973
6042,309,cat_2,309
6043,639,cat_3,639
6044,561,cat_4,561
6045,547,cat_0,547
6046,872,cat_1,872
6047,453,cat_2,453
6048,253,cat_3,253
6049,885,cat_4,885
6050,24,cat_0,24
6051,981,cat_1,981
6052,555,cat_2,555
6053,931,cat_3,931
6054,554,cat_4,554
6055,955,cat_0,955
6056,722,cat_1,722
6057,382,cat_2,382
6058,782,cat_3,782
6059,259,cat_4,259
6060,852,cat_0,852
6061,950,cat_1,950
6062,542,cat_2,542
6063,472,cat_3,472
6064,196,cat_4,196
6065,634,cat_0,634
6066,391,cat_1,391
6067,626,cat_2,626
6068,323,cat_3,323
6069,226,cat_4,226
6070,466,cat_0,466
6071,586,cat_1,586
6072,221,cat_2,221
6073,259,cat_3,259
6074,811,cat_4,811
6075,565,cat_0,565
6076,238,cat_1,238
6077,153,cat_2,153
6078,243,cat_3,243
6079,817,cat_4,817
6080,593,cat_0,593
6081,411,cat_1,411
6082,356,cat_2,356
6083,754,cat_3,754
6084,992,cat_4,992
6085,429,cat_0,429
6086,870,cat_1,870
6087,771,cat_2,771
6088,460,cat_3,460
6089,571,cat_4,571
6090,938,cat_0,938
6091,383,cat_1,383
6092,874,cat_2,874
6093,854,cat_3,854
6094,878,cat_4,878
6095,654,cat_0,654
6096,267,cat_1,267
6097,48,cat_2,48
6098,34,cat_3,34
6099,418,cat_4,418
6100,540,cat_0,540
6101,94,cat_1,94
6102,744,cat_2,744
6103,130,cat_3,130
6104,56,cat_4,56
6105,707,cat_0,707
6106,48,cat_1,48
6107,504,cat_2,504
6108,378,cat_3,378
6109,218,cat_4,218
6110,174,cat_0,174
6111,556,cat_1,556
6112,867,cat_2,867
6113,87,cat_3,87
6114,407,cat_4,407
6115,397,cat_0,397
6116,258,cat_1,258
6117,281,cat_2,281
6118,51,cat_3,51
6119,79,cat_4,79
6120,110,cat_0,110
6121,381,cat_1,381
6122,566,cat_2,566
6123,302,cat_3,302
6124,999,cat_4,999
6125,749,cat_0,749
6126,994,cat_1,994
6127,328,cat_2,328
6128,243,cat_3,243
6129,911,cat_4,911
6130,591,cat_0,591
6131,850,cat_1,850
6132,909,cat_2,909
6133,960,cat_3,960
6134,880,cat_4,880
6135,438,cat_0,438
6136,277,cat_1,277
6137,445,cat_2,445
6138,932,cat_3,932
6139,903,cat_4,903
6140,18,cat_0,18
6141,38,cat_1,38
6142,477,cat_2,477
6143,273,cat_3,273
6144,6,cat_4,6
6145,247,cat_0,247
6146,557,cat_1,557
6147,100,cat_2,100
6148,761,cat_3,761
6149,260,cat_4,260
6150,721,cat_0,721
6151,685,cat_1,685
6152,557,cat_2,557
