field_number,field_name,enum,description
298,QuoteCancelType,3,CANCEL_FOR_UNDERLYING_SECURITY
298,QuoteCancelType,4,CANCEL_ALL_QUOTES
276,QuoteCondition,A,OPEN
276,QuoteCondition,B,CLOSED
276,QuoteCondition,C,EXCHANGE_BEST
276,QuoteCondition,D,CONSOLIDATED_BEST
276,QuoteCondition,E,LOCKED
276,QuoteCondition,F,CROSSED
276,QuoteCondition,G,DEPTH
276,QuoteCondition,H,FAST_TRADING
276,QuoteCondition,I,NON_FIRM
692,QuotePriceType,1,PERCENT
692,QuotePriceType,2,PER_SHARE
692,QuotePriceType,3,FIXED_AMOUNT
692,QuotePriceType,4,DISCOUNT
692,QuotePriceType,5,PREMIUM
692,QuotePriceType,6,SPREAD
692,QuotePriceType,7,TED_PRICE
692,QuotePriceType,8,TED_YIELD
692,QuotePriceType,9,YIELD_SPREAD
692,QuotePriceType,10,YIELD
300,QuoteRejectReason,1,UNKNOWN_SYMBOL
300,QuoteRejectReason,2,EXCHANGE
300,QuoteRejectReason,3,QUOTE_REQUEST_EXCEEDS_LIMIT
300,QuoteRejectReason,4,TOO_LATE_TO_ENTER
300,QuoteRejectReason,5,UNKNOWN_QUOTE
300,QuoteRejectReason,6,DUPLICATE_QUOTE
300,QuoteRejectReason,7,INVALID_BID
300,QuoteRejectReason,8,INVALID_PRICE
300,QuoteRejectReason,9,NOT_AUTHORIZED_TO_QUOTE_SECURITY
300,QuoteRejectReason,99,OTHER
658,QuoteRequestRejectReason,1,UNKNOWN_SYMBOL
658,QuoteRequestRejectReason,2,EXCHANGE
658,QuoteRequestRejectReason,3,QUOTE_REQUEST_EXCEEDS_LIMIT
658,QuoteRequestRejectReason,4,TOO_LATE_TO_ENTER
658,QuoteRequestRejectReason,5,INVALID_PRICE
658,QuoteRequestRejectReason,6,NOT_AUTHORIZED_TO_REQUEST_QUOTE
658,QuoteRequestRejectReason,7,NO_MATCH_FOR_INQUIRY
658,QuoteRequestRejectReason,8,NO_MARKET_FOR_INSTRUMENT
658,QuoteRequestRejectReason,9,NO_INVENTORY
658,QuoteRequestRejectReason,10,PASS
658,QuoteRequestRejectReason,99,OTHER
303,QuoteRequestType,1,MANUAL
303,QuoteRequestType,2,AUTOMATIC
694,QuoteRespType,1,HIT
694,QuoteRespType,2,COUNTER
694,QuoteRespType,3,EXPIRED
694,QuoteRespType,4,COVER
694,QuoteRespType,5,DONE_AWAY
694,QuoteRespType,6,PASS
301,QuoteResponseLevel,0,NO_ACKNOWLEDGEMENT
301,QuoteResponseLevel,1,ACKNOWLEDGE_ONLY_NEGATIVE_OR_ERRONEOUS_QUOTES
301,QuoteResponseLevel,2,ACKNOWLEDGE_EACH_QUOTE_MESSAGE
297,QuoteStatus,0,ACCEPTED
297,QuoteStatus,1,CANCEL_FOR_SYMBOL
297,QuoteStatus,2,CANCELED_FOR_SECURITY_TYPE
297,QuoteStatus,3,CANCELED_FOR_UNDERLYING
297,QuoteStatus,4,CANCELED_ALL
297,QuoteStatus,5,REJECTED
297,QuoteStatus,6,REMOVED_FROM_MARKET
297,QuoteStatus,7,EXPIRED
297,QuoteStatus,8,QUERY
297,QuoteStatus,9,QUOTE_NOT_FOUND
297,QuoteStatus,10,PENDING
297,QuoteStatus,11,PASS
297,QuoteStatus,12,LOCKED_MARKET_WARNING
297,QuoteStatus,13,CROSS_MARKET_WARNING
297,QuoteStatus,14,CANCELED_DUE_TO_LOCK_MARKET
297,QuoteStatus,15,CANCELED_DUE_TO_CROSS_MARKET
537,QuoteType,0,INDICATIVE
537,QuoteType,1,TRADEABLE
537,QuoteType,2,RESTRICTED_TRADEABLE
537,QuoteType,3,COUNTER
507,RegistRejReasonCode,1,INVALID_ACCOUNT_TYPE
507,RegistRejReasonCode,2,INVALID_TAX_EXEMPT_TYPE
507,RegistRejReasonCode,3,INVALID_OWNERSHIP_TYPE
507,RegistRejReasonCode,4,NO_REG_DETAILS
507,RegistRejReasonCode,5,INVALID_REG_SEQ_NO
507,RegistRejReasonCode,6,INVALID_REG_DETAILS
507,RegistRejReasonCode,7,INVALID_MAILING_DETAILS
507,RegistRejReasonCode,8,INVALID_MAILING_INSTRUCTIONS
507,RegistRejReasonCode,9,INVALID_INVESTOR_ID
507,RegistRejReasonCode,10,INVALID_INVESTOR_ID_SOURCE
507,RegistRejReasonCode,11,INVALID_DATE_OF_BIRTH
507,RegistRejReasonCode,12,INVALID_COUNTRY
507,RegistRejReasonCode,13,INVALID_DISTRIB_INSTNS
507,RegistRejReasonCode,14,INVALID_PERCENTAGE
507,RegistRejReasonCode,15,INVALID_PAYMENT_METHOD
507,RegistRejReasonCode,16,INVALID_ACCOUNT_NAME
507,RegistRejReasonCode,17,INVALID_AGENT_CODE
507,RegistRejReasonCode,18,INVALID_ACCOUNT_NUM
507,RegistRejReasonCode,99,OTHER
506,RegistStatus,A,ACCEPTED
506,RegistStatus,R,REJECTED
506,RegistStatus,H,HELD
506,RegistStatus,N,REMINDER
514,RegistTransType,0,NEW
514,RegistTransType,1,REPLACE
514,RegistTransType,2,CANCEL
113,ReportToExch,Y,YES
113,ReportToExch,N,NO
141,ResetSeqNumFlag,Y,YES
141,ResetSeqNumFlag,N,NO
725,ResponseTransportType,0,INBAND
725,ResponseTransportType,1,OUT_OF_BAND
468,RoundingDirection,0,ROUND_TO_NEAREST
468,RoundingDirection,1,ROUND_DOWN
468,RoundingDirection,2,ROUND_UP
216,RoutingType,1,TARGET_FIRM
216,RoutingType,2,TARGET_LIST
216,RoutingType,3,BLOCK_FIRM
216,RoutingType,4,BLOCK_LIST
546,Scope,1,LOCAL_MARKET
546,Scope,2,NATIONAL
546,Scope,3,GLOBAL
22,SecurityIDSource,1,CUSIP
22,SecurityIDSource,2,SEDOL
22,SecurityIDSource,3,QUIK
22,SecurityIDSource,4,ISIN_NUMBER
22,SecurityIDSource,5,RIC_CODE
22,SecurityIDSource,6,ISO_CURRENCY_CODE
22,SecurityIDSource,7,ISO_COUNTRY_CODE
22,SecurityIDSource,8,EXCHANGE_SYMBOL
22,SecurityIDSource,9,CONSOLIDATED_TAPE_ASSOCIATION
22,SecurityIDSource,A,BLOOMBERG_SYMBOL
22,SecurityIDSource,B,WERTPAPIER
22,SecurityIDSource,C,DUTCH
22,SecurityIDSource,D,VALOREN
22,SecurityIDSource,E,SICOVAM
22,SecurityIDSource,F,BELGIAN
22,SecurityIDSource,G,COMMON
22,SecurityIDSource,H,CLEARING_HOUSE
22,SecurityIDSource,I,ISDA_FP_ML_SPECIFICATION
22,SecurityIDSource,J,OPTION_PRICE_REPORTING_AUTHORITY
559,SecurityListRequestType,0,SYMBOL
559,SecurityListRequestType,1,SECURITY_TYPE_AND
559,SecurityListRequestType,2,PRODUCT
559,SecurityListRequestType,3,TRADING_SESSION_ID
559,SecurityListRequestType,4,ALL_SECURITIES
560,SecurityRequestResult,0,VALID_REQUEST
560,SecurityRequestResult,1,INVALID_OR_UNSUPPORTED_REQUEST
560,SecurityRequestResult,2,NO_INSTRUMENTS_FOUND
560,SecurityRequestResult,3,NOT_AUTHORIZED_TO_RETRIEVE_INSTRUMENT_DATA
560,SecurityRequestResult,4,INSTRUMENT_DATA_TEMPORARILY_UNAVAILABLE
560,SecurityRequestResult,5,REQUEST_FOR_INSTRUMENT_DATA_NOT_SUPPORTED
321,SecurityRequestType,0,REQUEST_SECURITY_IDENTITY_AND_SPECIFICATIONS
321,SecurityRequestType,1,REQUEST_SECURITY_IDENTITY_FOR_SPECIFICATIONS
321,SecurityRequestType,2,REQUEST_LIST_SECURITY_TYPES
321,SecurityRequestType,3,REQUEST_LIST_SECURITIES
323,SecurityResponseType,1,ACCEPT_AS_IS
323,SecurityResponseType,2,ACCEPT_WITH_REVISIONS
323,SecurityResponseType,5,REJECT_SECURITY_PROPOSAL
323,SecurityResponseType,6,CANNOT_MATCH_SELECTION_CRITERIA
326,SecurityTradingStatus,1,OPENING_DELAY
326,SecurityTradingStatus,2,TRADING_HALT
326,SecurityTradingStatus,3,RESUME
326,SecurityTradingStatus,4,NO_OPEN
326,SecurityTradingStatus,5,PRICE_INDICATION
326,SecurityTradingStatus,6,TRADING_RANGE_INDICATION
326,SecurityTradingStatus,7,MARKET_IMBALANCE_BUY
326,SecurityTradingStatus,8,MARKET_IMBALANCE_SELL
326,SecurityTradingStatus,9,MARKET_ON_CLOSE_IMBALANCE_BUY
326,SecurityTradingStatus,10,MARKET_ON_CLOSE_IMBALANCE_SELL
326,SecurityTradingStatus,12,NO_MARKET_IMBALANCE
326,SecurityTradingStatus,13,NO_MARKET_ON_CLOSE_IMBALANCE
326,SecurityTradingStatus,14,ITS_PRE_OPENING
326,SecurityTradingStatus,15,NEW_PRICE_INDICATION
326,SecurityTradingStatus,16,TRADE_DISSEMINATION_TIME
326,SecurityTradingStatus,17,READY_TO_TRADE
326,SecurityTradingStatus,18,NOT_AVAILABLE_FOR_TRADING
326,SecurityTradingStatus,19,NOT_TRADED_ON_THIS_MARKET
326,SecurityTradingStatus,20,UNKNOWN_OR_INVALID
326,SecurityTradingStatus,21,PRE_OPEN
326,SecurityTradingStatus,22,OPENING_ROTATION
326,SecurityTradingStatus,23,FAST_MARKET
167,SecurityType,EUSUPRA,EURO_SUPRANATIONAL_COUPONS
167,SecurityType,FAC,FEDERAL_AGENCY_COUPON
167,SecurityType,FADN,FEDERAL_AGENCY_DISCOUNT_NOTE
167,SecurityType,PEF,PRIVATE_EXPORT_FUNDING
167,SecurityType,SUPRA,USD_SUPRANATIONAL_COUPONS
167,SecurityType,CORP,CORPORATE_BOND
167,SecurityType,CPP,CORPORATE_PRIVATE_PLACEMENT
167,SecurityType,CB,CONVERTIBLE_BOND
167,SecurityType,DUAL,DUAL_CURRENCY
167,SecurityType,EUCORP,EURO_CORPORATE_BOND
167,SecurityType,XLINKD,INDEXED_LINKED
167,SecurityType,STRUCT,STRUCTURED_NOTES
167,SecurityType,YANK,YANKEE_CORPORATE_BOND
167,SecurityType,FOR,FOREIGN_EXCHANGE_CONTRACT
167,SecurityType,CS,COMMON_STOCK
167,SecurityType,PS,PREFERRED_STOCK
167,SecurityType,BRADY,BRADY_BOND
167,SecurityType,EUSOV,EURO_SOVEREIGNS
167,SecurityType,TBOND,US_TREASURY_BOND
167,SecurityType,TINT,INTEREST_STRIP_FROM_ANY_BOND_OR_NOTE
167,SecurityType,TIPS,TREASURY_INFLATION_PROTECTED_SECURITIES
167,SecurityType,TCAL,PRINCIPAL_STRIP_OF_A_CALLABLE_BOND_OR_NOTE
167,SecurityType,TPRN,PRINCIPAL_STRIP_FROM_A_NON_CALLABLE_BOND_OR_NOTE
167,SecurityType,UST,US_TREASURY_NOTE_OLD
167,SecurityType,USTB,US_TREASURY_BILL_OLD
167,SecurityType,TNOTE,US_TREASURY_NOTE
167,SecurityType,TBILL,US_TREASURY_BILL
167,SecurityType,REPO,REPURCHASE
167,SecurityType,FORWARD,FORWARD
167,SecurityType,BUYSELL,BUY_SELLBACK
167,SecurityType,SECLOAN,SECURITIES_LOAN
167,SecurityType,SECPLEDGE,SECURITIES_PLEDGE
167,SecurityType,TERM,TERM_LOAN
167,SecurityType,RVLV,REVOLVER_LOAN
167,SecurityType,RVLVTRM,REVOLVER
167,SecurityType,BRIDGE,BRIDGE_LOAN
167,SecurityType,LOFC,LETTER_OF_CREDIT
167,SecurityType,SWING,SWING_LINE_FACILITY
167,SecurityType,DINP,DEBTOR_IN_POSSESSION
167,SecurityType,DEFLTED,DEFAULTED
167,SecurityType,WITHDRN,WITHDRAWN
167,SecurityType,REPLACD,REPLACED
167,SecurityType,MATURED,MATURED
167,SecurityType,AMENDED,AMENDED
167,SecurityType,RETIRED,RETIRED
167,SecurityType,BA,BANKERS_ACCEPTANCE
167,SecurityType,BN,BANK_NOTES
167,SecurityType,BOX,BILL_OF_EXCHANGES
167,SecurityType,CD,CERTIFICATE_OF_DEPOSIT
167,SecurityType,CL,CALL_LOANS
167,SecurityType,CP,COMMERCIAL_PAPER
167,SecurityType,DN,DEPOSIT_NOTES
167,SecurityType,EUCD,EURO_CERTIFICATE_OF_DEPOSIT
167,SecurityType,EUCP,EURO_COMMERCIAL_PAPER
167,SecurityType,LQN,LIQUIDITY_NOTE
167,SecurityType,MTN,MEDIUM_TERM_NOTES
167,SecurityType,ONITE,OVERNIGHT
167,SecurityType,PN,PROMISSORY_NOTE
167,SecurityType,PZFJ,PLAZOS_FIJOS
167,SecurityType,STN,SHORT_TERM_LOAN_NOTE
167,SecurityType,TD,TIME_DEPOSIT
167,SecurityType,XCN,EXTENDED_COMM_NOTE
167,SecurityType,YCD,YANKEE_CERTIFICATE_OF_DEPOSIT
167,SecurityType,ABS,ASSET_BACKED_SECURITIES
167,SecurityType,CMBS,CORP
167,SecurityType,CMO,COLLATERALIZED_MORTGAGE_OBLIGATION
167,SecurityType,IET,IOETTE_MORTGAGE
167,SecurityType,MBS,MORTGAGE_BACKED_SECURITIES
167,SecurityType,MIO,MORTGAGE_INTEREST_ONLY
167,SecurityType,MPO,MORTGAGE_PRINCIPAL_ONLY
167,SecurityType,MPP,MORTGAGE_PRIVATE_PLACEMENT
167,SecurityType,MPT,MISCELLANEOUS_PASS_THROUGH
167,SecurityType,PFAND,PFANDBRIEFE
167,SecurityType,TBA,TO_BE_ANNOUNCED
167,SecurityType,AN,OTHER_ANTICIPATION_NOTES
167,SecurityType,COFO,CERTIFICATE_OF_OBLIGATION
167,SecurityType,COFP,CERTIFICATE_OF_PARTICIPATION
167,SecurityType,GO,GENERAL_OBLIGATION_BONDS
167,SecurityType,MT,MANDATORY_TENDER
167,SecurityType,RAN,REVENUE_ANTICIPATION_NOTE
167,SecurityType,REV,REVENUE_BONDS
167,SecurityType,SPCLA,SPECIAL_ASSESSMENT
167,SecurityType,SPCLO,SPECIAL_OBLIGATION
167,SecurityType,SPCLT,SPECIAL_TAX
167,SecurityType,TAN,TAX_ANTICIPATION_NOTE
167,SecurityType,TAXA,TAX_ALLOCATION
167,SecurityType,TECP,TAX_EXEMPT_COMMERCIAL_PAPER
167,SecurityType,TRAN,TAX_REVENUE_ANTICIPATION_NOTE
167,SecurityType,VRDN,VARIABLE_RATE_DEMAND_NOTE
167,SecurityType,WAR,WARRANT
167,SecurityType,MF,MUTUAL_FUND
167,SecurityType,MLEG,MULTILEG_INSTRUMENT
167,SecurityType,NONE,NO_SECURITY_TYPE
167,SecurityType,FUT,FUTURE
167,SecurityType,OPT,OPTION
373,SessionRejectReason,0,INVALID_TAG_NUMBER
373,SessionRejectReason,1,REQUIRED_TAG_MISSING
373,SessionRejectReason,2,TAG_NOT_DEFINED_FOR_THIS_MESSAGE_TYPE
373,SessionRejectReason,3,UNDEFINED_TAG
373,SessionRejectReason,4,TAG_SPECIFIED_WITHOUT_A_VALUE
373,SessionRejectReason,5,VALUE_IS_INCORRECT
373,SessionRejectReason,6,INCORRECT_DATA_FORMAT_FOR_VALUE
373,SessionRejectReason,7,DECRYPTION_PROBLEM
373,SessionRejectReason,8,SIGNATURE_PROBLEM
373,SessionRejectReason,9,COMP_ID_PROBLEM
373,SessionRejectReason,10,SENDING_TIME_ACCURACY_PROBLEM
373,SessionRejectReason,11,INVALID_MSG_TYPE
373,SessionRejectReason,12,XML_VALIDATION_ERROR
373,SessionRejectReason,13,TAG_APPEARS_MORE_THAN_ONCE
373,SessionRejectReason,14,TAG_SPECIFIED_OUT_OF_REQUIRED_ORDER
373,SessionRejectReason,15,REPEATING_GROUP_FIELDS_OUT_OF_ORDER
373,SessionRejectReason,16,INCORRECT_NUM_IN_GROUP_COUNT_FOR_REPEATING_GROUP
373,SessionRejectReason,17,NON
373,SessionRejectReason,99,OTHER
156,SettlCurrFxRateCalc,M,MULTIPLY
156,SettlCurrFxRateCalc,D,DIVIDE
172,SettlDeliveryType,0,VERSUS
172,SettlDeliveryType,1,FREE
172,SettlDeliveryType,2,TRI_PARTY
172,SettlDeliveryType,3,HOLD_IN_CUSTODY
160,SettlInstMode,1,STANDING_INSTRUCTIONS_PROVIDED
160,SettlInstMode,4,SPECIFIC_ORDER_FOR_A_SINGLE_ACCOUNT
160,SettlInstMode,5,REQUEST_REJECT
792,SettlInstReqRejCode,0,UNABLE_TO_PROCESS_REQUEST
792,SettlInstReqRejCode,1,UNKNOWN_ACCOUNT
792,SettlInstReqRejCode,2,NO_MATCHING_SETTLEMENT_INSTRUCTIONS_FOUND
792,SettlInstReqRejCode,99,OTHER
165,SettlInstSource,1,BROKER_CREDIT
165,SettlInstSource,2,INSTITUTION
165,SettlInstSource,3,INVESTOR
163,SettlInstTransType,N,NEW
163,SettlInstTransType,C,CANCEL
163,SettlInstTransType,R,REPLACE
163,SettlInstTransType,T,RESTATE
731,SettlPriceType,1,FINAL
731,SettlPriceType,2,THEORETICAL
716,SettlSessID,ITD,INTRADAY
716,SettlSessID,RTH,REGULAR_TRADING_HOURS
716,SettlSessID,ETH,ELECTRONIC_TRADING_HOURS
63,SettlType,0,REGULAR
63,SettlType,1,CASH
63,SettlType,2,NEXT_DAY
63,SettlType,3,T_PLUS2
63,SettlType,4,T_PLUS3
63,SettlType,5,T_PLUS4
63,SettlType,6,FUTURE
63,SettlType,7,WHEN_AND_IF_ISSUED
63,SettlType,8,SELLERS_OPTION
63,SettlType,9,T_PLUS5
853,ShortSaleReason,0,DEALER_SOLD_SHORT
853,ShortSaleReason,1,DEALER_SOLD_SHORT_EXEMPT
853,ShortSaleReason,2,SELLING_CUSTOMER_SOLD_SHORT
853,ShortSaleReason,3,SELLING_CUSTOMER_SOLD_SHORT_EXEMPT
853,ShortSaleReason,4,QUALIFIED_SERVICE_REPRESENTATIVE
853,ShortSaleReason,5,QSR_OR_AGU_CONTRA_SIDE_SOLD_SHORT_EXEMPT
54,Side,1,BUY
54,Side,2,SELL
54,Side,3,BUY_MINUS
54,Side,4,SELL_PLUS
54,Side,5,SELL_SHORT
54,Side,6,SELL_SHORT_EXEMPT
54,Side,7,UNDISCLOSED
54,Side,8,CROSS
54,Side,9,CROSS_SHORT
54,Side,A,CROSS_SHORT_EXEMPT
54,Side,B,AS_DEFINED
54,Side,C,OPPOSITE
54,Side,D,SUBSCRIBE
54,Side,E,REDEEM
54,Side,F,LEND
54,Side,G,BORROW
752,SideMultiLegReportingType,1,SINGLE_SECURITY
752,SideMultiLegReportingType,2,INDIVIDUAL_LEG_OF_A_MULTILEG_SECURITY
752,SideMultiLegReportingType,3,MULTILEG_SECURITY
401,SideValueInd,1,SIDE_VALUE1
401,SideValueInd,2,SIDE_VALUE2
377,SolicitedFlag,Y,YES
377,SolicitedFlag,N,NO
169,StandInstDbType,0,OTHER
169,StandInstDbType,1,DTCSID
169,StandInstDbType,2,THOMSON_ALERT
169,StandInstDbType,3,A_GLOBAL_CUSTODIAN
169,StandInstDbType,4,ACCOUNT_NET
928,StatusValue,1,CONNECTED
928,StatusValue,2,NOT_CONNECTED_UNEXPECTED
928,StatusValue,3,NOT_CONNECTED_EXPECTED
928,StatusValue,4,IN_PROCESS
233,StipulationType,AMT,ALTERNATIVE_MINIMUM_TAX
233,StipulationType,AUTOREINV,AUTO_REINVESTMENT
233,StipulationType,BANKQUAL,BANK_QUALIFIED
233,StipulationType,BGNCON,BARGAIN_CONDITIONS
233,StipulationType,COUPON,COUPON_RANGE
233,StipulationType,CURRENCY,ISO_CURRENCY_CODE
233,StipulationType,CUSTOMDATE,CUSTOM_START
233,StipulationType,GEOG,GEOGRAPHICS
233,StipulationType,HAIRCUT,VALUATION_DISCOUNT
233,StipulationType,INSURED,INSURED
233,StipulationType,ISSUE,ISSUE_DATE
233,StipulationType,ISSUER,ISSUER
233,StipulationType,ISSUESIZE,ISSUE_SIZE_RANGE
233,StipulationType,LOOKBACK,LOOKBACK_DAYS
233,StipulationType,LOT,EXPLICIT_LOT_IDENTIFIER
233,StipulationType,LOTVAR,LOT_VARIANCE
233,StipulationType,MAT,MATURITY_YEAR_AND_MONTH
233,StipulationType,MATURITY,MATURITY_RANGE
233,StipulationType,MAXSUBS,MAXIMUM_SUBSTITUTIONS
233,StipulationType,MINQTY,MINIMUM_QUANTITY
233,StipulationType,MININCR,MINIMUM_INCREMENT
233,StipulationType,MINDNOM,MINIMUM_DENOMINATION
233,StipulationType,PAYFREQ,PAYMENT_FREQUENCY
233,StipulationType,PIECES,NUMBER_OF_PIECES
233,StipulationType,PMAX,POOLS_MAXIMUM
233,StipulationType,PPM,POOLS_PER_MILLION
233,StipulationType,PPL,POOLS_PER_LOT
233,StipulationType,PPT,POOLS_PER_TRADE
233,StipulationType,PRICE,PRICE_RANGE
233,StipulationType,PRICEFREQ,PRICING_FREQUENCY
233,StipulationType,PROD,PRODUCTION_YEAR
233,StipulationType,PROTECT,CALL_PROTECTION
233,StipulationType,PURPOSE,PURPOSE
233,StipulationType,PXSOURCE,BENCHMARK_PRICE_SOURCE
233,StipulationType,RATING,RATING_SOURCE_AND_RANGE
233,StipulationType,REDEMPTION,TYPE_OF_REDEMPTION
233,StipulationType,RESTRICTED,RESTRICTED
233,StipulationType,SECTOR,MARKET_SECTOR
233,StipulationType,SECTYPE,SECURITY_TYPE_INCLUDED_OR_EXCLUDED
233,StipulationType,STRUCT,STRUCTURE
233,StipulationType,SUBSFREQ,SUBSTITUTIONS_FREQUENCY
233,StipulationType,SUBSLEFT,SUBSTITUTIONS_LEFT
233,StipulationType,TEXT,FREEFORM_TEXT
233,StipulationType,TRDVAR,TRADE_VARIANCE
233,StipulationType,WAC,WEIGHTED_AVERAGE_COUPON
233,StipulationType,WAL,WEIGHTED_AVERAGE_LIFE_COUPON
233,StipulationType,WALA,WEIGHTED_AVERAGE_LOAN_AGE
233,StipulationType,WAM,WEIGHTED_AVERAGE_MATURITY
233,StipulationType,WHOLE,WHOLE_POOL
233,StipulationType,YIELD,YIELD_RANGE
263,SubscriptionRequestType,0,SNAPSHOT
263,SubscriptionRequestType,1,SNAPSHOT_AND_UPDATES
263,SubscriptionRequestType,2,DISABLE_PREVIOUS_SNAPSHOT
847,TargetStrategy,1,VWAP
847,TargetStrategy,2,PARTICIPATE
847,TargetStrategy,3,MININIZE_MARKET_IMPACT
495,TaxAdvantageType,0,NONE
495,TaxAdvantageType,1,MAXI_ISA
495,TaxAdvantageType,2,TESSA
495,TaxAdvantageType,3,MINI_CASH_ISA
495,TaxAdvantageType,4,MINI_STOCKS_AND_SHARES_ISA
495,TaxAdvantageType,5,MINI_INSURANCE_ISA
495,TaxAdvantageType,6,CURRENT_YEAR_PAYMENT
495,TaxAdvantageType,7,PRIOR_YEAR_PAYMENT
495,TaxAdvantageType,8,ASSET_TRANSFER
495,TaxAdvantageType,9,EMPLOYEE_PRIOR_YEAR
495,TaxAdvantageType,10,EMPLOYEE_CURRENT_YEAR
495,TaxAdvantageType,11,EMPLOYER_PRIOR_YEAR
495,TaxAdvantageType,12,EMPLOYER_CURRENT_YEAR
495,TaxAdvantageType,13,NON_FUND_PROTOTYPE_IRA
495,TaxAdvantageType,14,NON_FUND_QUALIFIED_PLAN
495,TaxAdvantageType,15,DEFINED_CONTRIBUTION_PLAN
495,TaxAdvantageType,16,IRA
495,TaxAdvantageType,17,IRA_ROLLOVER
495,TaxAdvantageType,18,KEOGH
495,TaxAdvantageType,19,PROFIT_SHARING_PLAN
495,TaxAdvantageType,20,US401_K
495,TaxAdvantageType,21,SELF_DIRECTED_IRA
495,TaxAdvantageType,22,US403B
495,TaxAdvantageType,23,US457
495,TaxAdvantageType,24,ROTH_IRA_PROTOTYPE
495,TaxAdvantageType,25,ROTH_IRA_NON_PROTOTYPE
495,TaxAdvantageType,26,ROTH_CONVERSION_IRA_PROTOTYPE
495,TaxAdvantageType,27,ROTH_CONVERSION_IRA_NON_PROTOTYPE
495,TaxAdvantageType,28,EDUCATION_IRA_PROTOTYPE
495,TaxAdvantageType,29,EDUCATION_IRA_NON_PROTOTYPE
788,TerminationType,1,OVERNIGHT
788,TerminationType,2,TERM
788,TerminationType,3,FLEXIBLE
788,TerminationType,4,OPEN
464,TestMessageIndicator,Y,YES
464,TestMessageIndicator,N,NO
274,TickDirection,0,PLUS_TICK
274,TickDirection,1,ZERO_PLUS_TICK
274,TickDirection,2,MINUS_TICK
274,TickDirection,3,ZERO_MINUS_TICK
59,TimeInForce,0,DAY
59,TimeInForce,1,GOOD_TILL_CANCEL
59,TimeInForce,2,AT_THE_OPENING
59,TimeInForce,3,IMMEDIATE_OR_CANCEL
59,TimeInForce,4,FILL_OR_KILL
59,TimeInForce,5,GOOD_TILL_CROSSING
59,TimeInForce,6,GOOD_TILL_DATE
59,TimeInForce,7,AT_THE_CLOSE
338,TradSesMethod,1,ELECTRONIC
338,TradSesMethod,2,OPEN_OUTCRY
338,TradSesMethod,3,TWO_PARTY
339,TradSesMode,1,TESTING
339,TradSesMode,2,SIMULATED
339,TradSesMode,3,PRODUCTION
340,TradSesStatus,0,UNKNOWN
340,TradSesStatus,1,HALTED
340,TradSesStatus,2,OPEN
340,TradSesStatus,3,CLOSED
340,TradSesStatus,4,PRE_OPEN
340,TradSesStatus,5,PRE_CLOSE
340,TradSesStatus,6,REQUEST_REJECTED
567,TradSesStatusRejReason,1,UNKNOWN_OR_INVALID_TRADING_SESSION_ID
567,TradSesStatusRejReason,99,OTHER
826,TradeAllocIndicator,0,ALLOCATION_NOT_REQUIRED
826,TradeAllocIndicator,1,ALLOCATION_REQUIRED
826,TradeAllocIndicator,2,USE_ALLOCATION_PROVIDED_WITH_THE_TRADE
277,TradeCondition,A,CASH
277,TradeCondition,B,AVERAGE_PRICE_TRADE
277,TradeCondition,C,CASH_TRADE
277,TradeCondition,D,NEXT_DAY
277,TradeCondition,E,OPENING
277,TradeCondition,F,INTRADAY_TRADE_DETAIL
277,TradeCondition,G,RULE127_TRADE
277,TradeCondition,H,RULE155_TRADE
277,TradeCondition,I,SOLD_LAST
277,TradeCondition,J,NEXT_DAY_TRADE
277,TradeCondition,K,OPENED
277,TradeCondition,L,SELLER
277,TradeCondition,M,SOLD
277,TradeCondition,N,STOPPED_STOCK
277,TradeCondition,P,IMBALANCE_MORE_BUYERS
277,TradeCondition,Q,IMBALANCE_MORE_SELLERS
277,TradeCondition,R,OPENING_PRICE
751,TradeReportRejectReason,0,SUCCESSFUL
751,TradeReportRejectReason,1,INVALID_PARTY_ONFORMATION
751,TradeReportRejectReason,2,UNKNOWN_INSTRUMENT
751,TradeReportRejectReason,3,UNAUTHORIZED_TO_REPORT_TRADES
751,TradeReportRejectReason,4,INVALID_TRADE_TYPE
751,TradeReportRejectReason,99,OTHER
856,TradeReportType,0,SUBMIT
856,TradeReportType,1,ALLEGED
856,TradeReportType,2,ACCEPT
856,TradeReportType,3,DECLINE
856,TradeReportType,4,ADDENDUM
856,TradeReportType,5,NO
856,TradeReportType,6,TRADE_REPORT_CANCEL
856,TradeReportType,7,LOCKED_IN
749,TradeRequestResult,0,SUCCESSFUL
749,TradeRequestResult,1,INVALID_OR_UNKNOWN_INSTRUMENT
749,TradeRequestResult,2,INVALID_TYPE_OF_TRADE_REQUESTED
749,TradeRequestResult,3,INVALID_PARTIES
749,TradeRequestResult,4,INVALID_TRANSPORT_TYPE_REQUESTED
749,TradeRequestResult,5,INVALID_DESTINATION_REQUESTED
749,TradeRequestResult,8,TRADE_REQUEST_TYPE_NOT_SUPPORTED
749,TradeRequestResult,9,NOT_AUTHORIZED
749,TradeRequestResult,99,OTHER
750,TradeRequestStatus,0,ACCEPTED
750,TradeRequestStatus,1,COMPLETED
750,TradeRequestStatus,2,REJECTED
569,TradeRequestType,0,ALL_TRADES
569,TradeRequestType,1,MATCHED_TRADES_MATCHING_CRITERIA
569,TradeRequestType,2,UNMATCHED_TRADES_THAT_MATCH_CRITERIA
